Paziente,338,637,1739,118,1899,729,1296,1664,1934,274,116,1795,817,1025,406,1991,1183,634,206,1457,382,1332,1870,1999,86,270,1709
50,11.847589,6.935038,27.516975,10.676364,12.0914345,10.59113,14.832233,8.181905,2.5176215,5.8099937,1.0576042,10.752909,3.2030582,6.731925,10.648387,6.5970364,7.5261836,6.2098665,5.2078514,7.504714,0.0,10.95779,20.317232,14.894797,7.5711274,8.833889,1.5372093
52,13.2378025,7.718683,32.467316,9.396849,7.362285,11.707077,14.644327,8.873717,1.5281796,6.905097,0.7341999,10.833922,1.4619083,4.8293467,10.33088,4.525639,6.5911946,4.6376553,4.8572626,6.9981203,0.0,12.708046,19.214828,17.144474,6.9621615,11.909759,1.4567323
53,14.054607,7.61369,28.723707,11.996585,10.763708,9.606014,13.517112,9.428552,0.6445041,6.11611,0.9638758,10.904893,3.9216862,5.3905935,12.754576,2.0925834,4.830987,5.8189583,4.5408454,6.40146,0.0,8.527432,20.195248,18.024427,8.2598915,8.512789,1.3815861
54,14.670214,6.4506164,30.782263,9.89134,10.512538,13.705099,15.384779,8.805112,4.483686,7.624548,1.1987555,9.686755,2.3023014,5.0990477,10.213373,3.947847,5.925036,5.1250963,4.8858647,7.9360647,0.0,11.370009,24.439884,21.697762,7.494926,13.98909,2.007703
56,14.161705,6.0307446,29.69546,8.342066,9.715296,9.74373,14.13336,10.516814,1.9876428,5.949543,0.662006,10.151334,2.6131334,4.984144,13.275795,6.576437,6.654284,5.444792,6.1883473,8.926217,0.51999676,8.153526,20.52191,16.740643,13.474964,9.637782,1.4185872
57,9.844988,7.604753,29.944178,11.509603,12.661604,8.734837,15.063844,9.277738,1.3245072,6.3286695,1.229825,11.134414,2.5637016,6.5058613,12.81838,2.3026183,7.142261,6.8030643,5.5605793,8.706664,0.4943304,9.959425,19.700817,17.117723,9.302906,7.895775,1.4162745
58,8.234536,7.5325084,30.551699,10.411665,7.484304,12.370713,15.356983,9.916158,1.1391482,6.589113,0.9862318,10.352148,2.33214,7.7349834,13.1548,2.5291634,5.4383187,6.4498396,4.5589643,6.2188663,0.0,10.49422,23.3022,20.155748,6.874005,13.260467,1.475213
59,12.652243,6.984237,29.697737,10.845313,6.6180267,9.294092,14.018794,9.786653,1.1065812,6.428832,1.1833801,10.029621,3.5216227,6.329383,12.113382,5.2617173,5.0676994,4.541053,4.9780807,5.787007,0.860412,11.357359,20.249126,15.666782,7.361102,9.066417,1.3657379
60,14.928971,6.4425793,31.364183,8.746034,7.9307065,14.4829235,14.744459,8.495963,4.439592,7.1895247,0.9870808,11.654468,1.3143148,3.5184205,12.030238,4.8326564,6.824246,5.2454586,5.4701967,7.9877605,0.0,13.111256,20.283348,21.826342,6.953588,12.171055,2.9032643
61,10.426198,7.408115,32.225624,10.745078,11.544647,9.191592,15.600168,10.5324545,1.7946877,7.0082607,1.0195993,12.238419,3.0375671,7.553936,12.992451,7.2354712,9.037827,6.9918127,5.230724,7.781541,0.16916358,12.765968,20.091446,13.588535,8.035585,8.691428,1.4698212
62,10.711836,7.5115066,31.047205,10.899841,13.688274,10.518992,16.065758,10.028987,1.0512099,6.5533104,0.70493793,11.218675,2.9662552,7.3542347,15.988005,3.1518817,8.262399,5.578458,5.711055,8.549613,0.08992565,10.045151,19.849922,16.832676,8.085907,8.105777,1.4078875
64,13.241472,5.975342,28.24478,10.833781,9.866158,10.657925,14.232197,6.7230673,4.798056,6.3304453,1.2157187,9.961958,3.2284098,6.4489193,10.37236,9.293978,4.7888713,5.002617,5.2230716,7.8801146,0.7721251,10.061693,19.518997,15.427364,6.021644,9.709127,1.4682457
65,13.434254,3.541295,17.624523,8.946113,0.5831443,6.9755282,11.957809,0.0,2.4789104,3.5714667,2.728006,8.6712,0.0,7.150337,8.143118,0.0,0.0,3.6770341,3.9902205,7.996545,0.0,6.9607887,17.613838,0.0,0.0,4.913144,0.0
68,10.583963,7.438705,32.02135,9.990056,10.964561,9.752976,15.774683,10.158576,1.6633086,7.0632524,2.0537705,12.398666,3.8922958,7.326667,12.431039,7.4656386,8.620191,6.028715,6.060459,9.670194,0.6920762,9.953266,19.531313,16.979158,7.4873137,10.455776,1.4302061
69,13.610969,7.320993,33.513756,8.477953,6.473215,11.032225,15.730545,9.742259,1.7650619,6.9454136,1.8045008,10.95129,2.1726913,8.035381,13.513487,6.456673,7.7884383,5.320756,5.7464557,7.4194126,0.0,10.986036,18.69354,18.658615,7.2745,13.232382,1.5105119
70,11.983297,5.106439,24.845137,7.189987,0.0,7.1406245,9.799665,4.655517,9.595661,3.4133837,2.5547042,8.377581,0.0,4.5185175,7.6419363,0.991791,1.1133875,3.52061,3.1231813,7.2481203,0.20147234,5.549223,17.203936,2.1953087,4.3893948,4.400874,0.0
71,13.0726385,6.6895356,30.86633,11.4147215,9.800035,9.970236,12.537915,9.56128,1.4625869,6.413167,1.0606263,10.927957,3.4197626,6.1587534,12.768559,7.1341834,4.0329933,4.793458,5.101925,6.6375403,0.003939986,9.921408,20.846165,17.173162,9.438375,9.031156,1.5470467
74,18.722624,6.370101,20.446276,8.60906,0.5698451,7.036053,10.885727,2.2045283,1.9355102,3.6968014,2.8695602,8.698745,0.0,5.4036036,8.719586,0.3665967,0.245695,4.171069,6.1242037,8.161765,2.1606598,5.1693153,16.860527,1.4940808,2.117456,6.953972,0.0
75,14.717482,6.530313,29.807964,9.470251,8.869265,9.127896,13.597633,10.216151,1.8913283,7.1461344,0.72487116,11.620204,3.0830517,5.8333254,9.797855,3.3925395,7.4103827,5.8754005,5.9567747,6.187707,0.96915996,9.32191,18.960394,16.247267,6.4308867,8.344146,1.4888332
76,16.8368,2.672737,20.927797,10.117309,2.3406663,10.427134,10.283342,4.932231,8.187548,6.7377605,2.7472398,7.412087,0.0,5.0252266,7.976214,0.17190623,0.12988913,3.6356113,4.7130737,6.9575753,3.8020453,4.7217455,11.983456,3.5013468,1.7748134,8.135598,0.0
78,14.717751,7.6691737,29.854118,11.604633,7.981671,8.762302,12.9817705,10.8038435,3.5001016,6.121826,0.69321537,10.350954,3.3832016,6.2965784,10.783596,4.072125,4.763782,6.0851107,4.954112,5.7095547,1.3529835,9.742063,21.011818,15.378946,10.235548,8.970612,1.5133407
79,13.606339,6.8718133,27.694141,9.593762,12.055399,9.439505,15.2741995,9.734378,2.0828938,6.8360662,1.607749,11.1924515,3.2110891,5.81557,11.2244,3.2828135,7.2214255,6.6043386,6.014889,7.541911,0.596697,9.705812,18.734808,15.767506,6.3200493,8.676618,1.5065079
81,13.430379,6.622107,32.818947,11.348415,7.6597857,11.905619,14.191486,9.681756,1.1160436,6.4991283,0.8919833,10.7401495,3.3374414,5.7798443,10.94891,5.937379,4.708509,5.4504566,5.712279,7.391757,0.08150804,9.664682,20.446991,15.768366,16.466839,9.954595,1.6087015
82,13.24227,7.7994266,31.260202,11.823715,12.806304,8.696401,14.11707,10.259471,2.2521653,6.443475,1.0015845,11.335352,2.8786116,5.286495,11.3719,5.365053,4.9566646,6.5281706,5.41889,7.408845,1.7606038,8.957762,19.837822,18.989939,7.4691873,7.568565,1.3734303
84,14.457372,6.8273673,30.735064,9.798129,7.3911157,10.478751,14.891603,10.534787,2.0164857,7.078845,1.1000106,10.793903,3.7755213,4.628234,10.862504,7.481067,5.810189,4.8521357,6.6172924,9.246925,0.03330934,12.118111,19.54658,16.862,8.280895,9.17149,1.5254738
85,14.570397,1.1842494,21.995447,7.405614,6.5529227,7.4993496,8.772194,4.875938,0.80934954,3.086282,2.2893476,8.468777,0.0,4.0345697,5.965193,2.5035894,2.8750196,4.1344376,2.4345374,6.0396695,0.42003477,5.118936,14.95799,0.6395092,0.0,4.285799,0.0
86,14.538189,7.7578235,31.371828,10.291787,11.152998,9.443754,12.778106,10.953431,1.3691306,6.4864492,1.1264004,10.240379,1.3449965,6.388056,10.900665,7.635099,6.2692184,4.2818823,4.992488,7.3008175,0.0,14.735922,20.41247,16.470703,8.0532875,12.035,1.5117612
87,12.376504,7.5902267,31.880854,8.164593,10.231319,14.017396,15.65662,9.571118,2.1803944,7.609044,2.0818963,12.208926,1.882412,9.945692,14.067944,6.498939,7.0448384,6.8167267,5.82616,9.036938,0.0,11.276857,25.205334,19.98699,6.591492,11.59588,1.4362538
88,13.503901,7.2973876,31.707747,10.757392,8.990908,14.188167,14.731961,10.485591,0.52754354,6.9226894,1.3158398,11.43043,3.8829317,6.889901,11.720556,12.311388,6.55498,5.0211496,7.3863063,8.491777,1.6376239,9.324765,19.898886,15.575598,7.431298,10.078532,1.5131648
89,9.335339,7.660648,31.52756,10.232428,4.991128,9.463963,12.36858,10.0145235,1.6130939,7.02192,2.176079,13.274634,1.6293421,5.822345,13.668733,6.890142,5.8650136,7.1238365,5.295639,5.353365,0.0,10.710002,20.15741,16.119558,7.7575717,7.942278,1.5067832
90,11.368356,7.2404857,32.68635,9.856357,9.195811,10.839997,14.576637,10.068276,2.0498462,7.1333675,0.55059814,11.841487,4.3182507,6.2815666,12.74674,6.8708777,8.11885,5.681926,6.509708,7.389764,1.0537733,11.088715,19.71593,13.4516735,7.1079125,10.347062,1.4986327
91,10.452447,7.823381,28.413136,10.326574,6.964293,14.005009,13.543509,10.532023,2.7547984,7.1324453,1.4106498,11.341478,1.7989826,6.374361,12.61152,5.373123,5.3738484,7.094799,4.663829,6.8537083,0.0,10.644798,19.143915,26.948008,7.188925,10.607603,1.5128038
92,15.215259,7.1620193,33.128258,10.396433,3.117836,11.14453,13.797916,7.6817656,3.6295428,6.604332,1.6209507,10.547089,3.1794243,6.566414,13.358428,6.2455935,6.6477313,4.015649,5.835612,6.800263,0.21490109,13.297115,19.531696,14.991442,7.734772,9.163776,3.3559582
94,13.131354,6.8615823,29.732338,10.535056,10.239801,9.667764,14.65589,9.503892,0.86562395,6.623431,1.0559103,11.488603,3.186059,8.082904,10.91941,4.756423,7.9077573,3.7093036,4.7795467,8.400838,0.0049194098,10.470028,20.129818,18.006933,8.135664,9.07649,1.4090769
95,12.521989,7.136495,30.021168,9.526798,12.835655,9.041737,14.059088,9.461337,0.40642977,6.8753405,1.9917803,11.809811,2.8905382,7.143772,13.110864,7.2523227,8.315033,6.4295845,5.484106,6.185046,2.5256166,15.26371,19.44234,13.548522,6.2745056,7.2878175,1.5701501
96,13.747029,7.6428714,30.847807,9.531176,12.888599,9.112226,14.535293,9.11346,0.0,6.700431,1.7420878,11.612799,1.1726465,6.4177923,11.123335,2.5839975,8.926705,5.4110184,5.508655,6.712708,1.0405959,13.555182,19.462656,13.977855,7.187578,7.5348706,1.3999646
98,14.018754,7.208406,29.986078,9.571907,2.5351424,12.16341,13.099651,10.06405,2.5238795,6.1768236,1.7899375,10.938191,3.5670147,4.2614555,13.319163,5.779781,3.2724233,3.6014793,3.8403149,7.371394,0.16673696,10.91857,20.606123,22.815432,8.588268,9.229253,1.507678
100,14.095199,7.2217345,30.324533,10.486462,10.787848,11.930479,15.020139,8.667211,1.0042148,6.8270493,1.0503417,10.738361,3.4607768,5.924489,12.55513,4.5999975,8.01468,6.356758,6.6382174,8.088327,0.8635433,12.838398,19.33523,16.015476,6.486592,7.0838237,1.5581477
101,15.910102,6.1433854,29.912256,10.187098,4.640863,11.02224,13.22006,10.725007,0.0,6.003747,0.5666261,10.107177,3.4533548,1.1184189,9.348798,10.315266,4.4333057,4.059598,4.317254,6.075065,2.181703,11.532725,21.421959,25.265715,8.632164,8.887075,1.370081
102,13.092727,7.5957084,31.443773,11.703191,13.597695,9.864058,15.085187,11.044936,0.6641116,7.7968388,1.2418982,11.035151,2.6865711,7.514127,13.649212,4.14864,9.182651,6.4435368,5.9208074,7.6272745,0.3800665,12.275851,20.0175,14.9430065,7.1514053,7.7300296,1.4120564
103,12.5476465,5.8529334,35.739155,9.716574,9.219713,8.770386,13.649519,10.631949,1.3291211,5.650442,0.67529416,10.56006,2.6311932,4.3231525,12.951577,8.182825,3.6789608,5.2841635,4.3435206,7.250642,0.79638207,9.5030155,22.217583,14.627104,10.423006,9.544696,1.6103477
104,11.719465,7.276917,31.390379,11.018119,10.109723,9.476349,14.029935,10.986445,1.6049151,7.128888,1.1906598,13.8302,4.0556965,4.9915304,13.443327,6.2200527,5.8684754,6.6499434,5.8590117,7.458088,0.0,11.457246,19.506298,15.551243,7.464743,9.72046,1.4949055
105,13.053044,7.6186976,28.598019,9.456504,13.636617,10.805827,15.646669,10.328315,0.0,6.414199,1.1074214,11.428109,3.3699727,6.584903,10.7199335,5.463013,7.917732,5.5993195,4.933377,6.9676538,0.0,14.015268,19.894695,13.763605,8.2153,6.744737,1.3306646
106,15.564845,6.121588,29.108337,9.876282,5.2331896,8.195019,14.244896,7.905053,4.8772397,6.3453426,1.37362,10.6618,2.411502,5.5777617,10.378459,8.108921,7.348785,3.3821232,5.662815,7.584261,0.60188067,15.507523,19.674099,15.08488,6.203991,9.149772,2.3086562
107,11.777643,7.2516923,32.367214,12.133141,7.9988246,14.551845,13.47836,10.519298,0.07402754,6.7998447,0.5996796,11.153676,3.7796745,4.947996,11.363611,5.8405304,5.0276456,5.3642235,6.5934386,8.432364,0.51009583,9.935541,19.950645,17.745783,8.273405,10.017606,1.4686716
108,11.6616745,7.265466,31.41598,10.805761,10.704674,9.128183,13.05398,10.31869,0.92566824,6.9600897,0.6340761,11.099281,3.1900434,5.988289,11.78949,6.045334,5.447229,5.8177547,5.01576,7.2563324,0.0,8.316362,19.582937,15.089697,8.007162,8.551533,1.5254409
109,14.287282,6.55682,30.496561,12.097409,10.155499,10.928488,14.887484,10.026347,0.68287134,6.3002033,0.7154254,10.606144,2.8424158,4.951477,11.2597275,6.7571435,8.028819,4.4565277,5.92455,8.412521,0.0,11.132667,20.093586,15.248472,6.290175,9.163626,1.4391916
110,9.492301,7.5261817,31.625357,9.176723,9.838644,11.351473,15.616598,9.458867,1.3115373,9.778672,1.2931739,12.086128,2.8919678,7.0836563,14.133381,5.104051,7.488235,6.9596415,5.563831,8.063206,0.0,11.544388,24.603085,17.112978,5.7520256,14.041536,1.4810262
111,13.421792,6.9923244,32.81555,9.789669,6.921851,10.279242,15.612946,9.006337,2.264154,7.1682234,0.81387603,12.041841,3.8753543,7.8896904,13.294882,9.43519,7.2064652,5.69098,5.499934,7.711034,0.035094857,13.708382,19.448328,16.666088,5.7420363,9.247385,1.5122366
112,17.731295,2.6344762,19.904219,6.691481,3.3973365,7.2038794,10.390796,2.0704803,0.9256182,3.8757455,2.7942476,7.637234,1.0137086,9.55434,7.56243,1.9380345,0.25288272,2.424449,3.002081,7.715049,0.4117012,5.913699,16.207237,0.11297774,0.0,7.3797965,0.0
113,9.198999,7.554092,29.51446,8.17876,13.407919,8.467479,13.272745,11.724246,0.0,6.3814974,0.9829049,11.473955,2.7408342,3.89902,14.534845,8.075779,3.4267592,4.6615143,3.791843,7.5020266,0.8384913,10.21665,20.886261,19.695827,7.99007,7.984951,1.3823345
114,11.653349,7.3163095,32.48774,10.512979,11.459375,9.194141,15.4175415,9.757737,2.7863994,7.1384706,0.7266828,12.522607,4.5206165,6.946973,12.347023,4.963864,10.350278,6.386194,5.679608,7.6333294,0.0,9.423584,19.766865,14.119006,6.5576463,8.585243,1.48047
115,14.048598,6.350035,30.817667,9.873699,9.214279,11.977458,12.74442,10.19657,1.9484782,6.844309,1.0036808,11.457664,3.0771103,6.35324,9.180602,2.6407394,5.3070164,3.372049,5.0568705,6.3919086,0.0,8.806215,19.68499,16.666906,8.192209,9.030726,1.4349864
116,14.715306,7.519585,32.477325,10.121377,9.237041,9.267701,14.155714,9.260583,1.5049129,7.1031933,2.3076432,12.442672,3.2580051,9.174976,13.290808,8.000484,8.817909,6.178482,5.098178,8.269842,0.0,11.189888,19.513369,15.339319,7.4087644,13.19932,1.4443355
117,15.127721,7.461325,30.57468,11.184229,11.289233,8.638271,15.379932,9.586751,1.9309182,6.313326,1.1174505,11.011016,2.699397,6.306286,12.829941,5.411219,7.705734,4.776247,6.1528335,8.545298,0.78028286,9.40827,19.827398,17.779707,7.77959,8.27276,1.4595923
118,12.481305,6.860911,31.788973,9.732447,8.8232155,11.485634,16.937876,9.826861,1.5741906,8.534597,0.79994893,12.477931,2.9438963,4.56281,13.412987,6.360958,10.7689295,4.865181,5.681838,8.874136,0.0,11.256908,25.245209,15.587095,7.123208,14.70069,1.4526176
119,14.763436,2.457178,19.149694,6.3306723,0.0,7.9322314,8.3106365,8.30429,10.945663,3.6115367,3.1438813,5.453628,0.0,4.3656588,3.1115603,2.6683712,1.6922582,1.6559548,3.7322555,6.9536433,0.84286964,2.2582822,11.348222,0.3605063,5.508871,7.0946093,0.0
120,12.223073,7.4836936,32.219845,10.710104,5.8042436,12.699719,15.833315,9.656327,1.1228442,7.041361,0.74656343,12.640136,4.7535563,8.310286,14.15357,3.7252035,9.667545,6.7505894,5.986652,10.3246565,0.35503644,11.697714,20.07961,14.302509,7.1333103,11.565231,1.513488
123,11.109311,6.6206393,32.29299,10.207954,8.058359,11.237143,15.93471,10.509444,0.0,6.292697,0.66306293,9.987027,4.059037,5.004326,11.522325,7.23439,6.2903786,4.4728813,4.9328012,6.51644,0.0,10.583542,24.330814,17.017578,6.08343,10.613199,1.4575028
124,12.823796,7.9631934,30.651169,10.620834,4.814363,13.642093,14.994498,10.599587,3.5689507,6.8114157,1.2470528,11.485632,0.5022383,7.4746532,12.078973,4.052578,4.7843366,6.9622145,5.6540065,7.9862337,0.0,9.153584,20.848967,24.6846,8.861469,9.533763,1.4833782
126,16.116808,7.5057178,31.726,11.417493,10.754759,10.672968,14.119233,9.536136,2.0980878,7.0397673,1.5896947,13.081156,2.3774748,6.3012447,14.136721,4.8896656,9.180237,6.9907503,5.447683,8.1579895,0.0,11.555377,20.43298,20.368181,7.3049645,11.446019,3.363654
127,13.842385,9.6051235,33.426453,8.686438,9.164436,14.1892,16.526323,8.703519,4.302858,8.862789,1.3467972,11.020022,1.9633026,3.8306878,12.555197,8.164303,8.793836,4.973939,5.347973,10.240955,0.0,11.531675,25.498219,19.448915,7.8403487,13.194101,2.342097
128,14.500016,6.1522985,31.218523,8.005779,8.726346,14.3811865,15.888132,8.1690235,4.7325873,10.852306,0.5875462,10.361732,3.6135054,3.342891,11.1744585,5.0550733,7.5688586,5.373151,5.7490244,7.7902403,0.0,11.09976,26.533777,15.7564335,6.2991047,14.007544,1.5808287
129,12.537063,3.510769,22.746641,9.82131,0.30238986,6.876263,11.178061,4.826422,1.4208336,3.3373296,3.1640942,8.65046,3.8420038,5.585968,8.55273,0.16763759,0.0,4.568673,4.0272446,8.005164,1.5305246,6.9199023,17.450111,1.1990361,0.0,12.519864,0.0
133,12.007435,7.5330195,30.324785,11.464998,5.588729,10.012452,15.052614,9.24306,1.5562673,6.7324657,1.3899102,11.529246,3.986044,7.250557,11.426476,3.1191382,7.726915,5.1809883,5.4584665,6.6533794,0.44576645,11.330019,19.589523,13.300257,7.313583,8.667871,1.371237
135,8.335861,7.795078,30.725277,9.338229,11.10354,9.146018,13.341212,10.213908,1.1037211,6.846941,1.3263295,13.647296,2.435501,9.328005,15.270124,3.8063922,8.186257,7.4560738,5.9790244,5.676288,0.0,12.342543,20.33867,14.486372,9.966732,7.446474,1.5452907
136,13.785453,6.726295,31.673788,12.689025,7.36013,11.490108,14.409978,7.9489965,2.0663972,6.0708466,1.013065,10.398521,2.9292889,6.9918146,11.334108,4.935102,3.6252456,3.4114497,4.845512,8.350857,1.1647347,11.131779,18.744728,18.12961,6.9493966,9.314021,1.4980392
