Patient,Slice,Feature_194,Feature_129,Feature_655,Feature_414,Feature_1219,wavelet-LH_firstorder_Uniformity,wavelet-LH_glcm_Correlation,wavelet-HL_gldm_DependenceVariance,wavelet-LH_gldm_DependenceVariance,original_shape2D_MinorAxisLength,original_firstorder_10Percentile
54.0,199.0,0.3086952,0.28411418,0.47463468,0.23904046,0.0,0.2729862557267805,0.5147202041663472,3.831820074968763,4.452794668887963,26.1535135385322,34.900000000000006
54.0,202.0,0.40904868,0.40653354,0.4645655,0.27051467,0.014479034,0.2549688514262768,0.5346052450414847,3.8594095954553658,4.312878305046032,26.741764481129287,41.0
54.0,203.0,0.43352836,0.4440173,0.4462091,0.27990156,0.019031048,0.2382403628117913,0.5507257052415888,4.2247619047619045,4.062062585034014,26.91328017821963,43.400000000000006
56.0,249.0,0.1670398,0.21102671,0.47897783,0.351755,0.007816039,0.1395700680272109,0.495257039200871,3.1972571428571426,2.7915609977324265,20.49689127749974,14.0
56.0,248.0,0.06224313,0.15456809,0.4932216,0.38418368,0.020747915,0.1393051147460937,0.5059750201388115,3.05169677734375,2.857040405273437,21.39326640954536,13.1
56.0,246.0,0.0,0.1591707,0.45984182,0.41923928,0.0,0.1351732123121019,0.526052234464639,2.671732608933278,2.3720836082895764,23.73205539899001,12.6
56.0,247.0,0.0,0.1237763,0.47652856,0.4025284,0.007417027,0.1379978095585784,0.5068311251093671,3.215821971079824,3.2778686052602337,22.67487544948174,9.0
56.0,245.0,0.0,0.21815641,0.44919056,0.43584007,0.0,0.1259168241965973,0.5019011833500808,2.029886578449905,2.1331758034026462,24.591079394890947,19.90000000000001
57.0,173.0,0.16282448,0.07981402,0.3650709,0.19664639,0.017061103,0.2361826749460518,0.6611661490866096,5.311137534680936,3.8795378811232952,16.866555161557937,50.0
57.0,172.0,0.15427023,0.07978457,0.3512678,0.18055448,0.01600033,0.1870088755723896,0.6720157668455461,5.585165922324608,4.567245180620724,17.329525517706188,47.0
57.0,170.0,0.09887733,0.087065384,0.32982302,0.16822957,0.012929838,0.1744486509224205,0.599950050718312,3.765578991647136,2.802235442581576,19.013566482380373,60.7
57.0,169.0,0.060746502,0.04568863,0.34641898,0.14504194,0.019702636,0.2157177539353121,0.523793257364013,2.753073850732242,2.601221708826063,20.9085263828211,61.5
57.0,171.0,0.12872703,0.09045319,0.3399776,0.17671666,0.011649396,0.1583864236259864,0.640550102361316,4.777297162836335,4.052542115227816,17.76014977360791,55.0
58.0,218.0,0.20082438,0.17175262,0.3940571,0.23434299,0.0,0.1094148596938775,0.5629930703975454,1.874920280612245,2.0133131377551017,25.61091509672389,59.7
58.0,217.0,0.20918876,0.16360773,0.39588004,0.21486193,0.0,0.1100338739730876,0.5383669115379874,2.11376541904907,2.087403700080137,24.784008278672847,55.0
58.0,216.0,0.17775708,0.13411133,0.38721502,0.22678173,0.0,0.1284938271604938,0.5006863483167902,2.591111111111111,2.051733333333333,24.189312902190053,64.0
58.0,215.0,0.13844767,0.10878597,0.3779006,0.25907066,0.0,0.1704775433419807,0.4704405347439694,2.4746036011824777,2.354567841648888,23.01921341623171,60.0
58.0,214.0,0.117104135,0.10881539,0.37099245,0.27413324,0.0,0.1851963291710545,0.4497670929927082,1.966248258449382,2.468913730286955,22.334133281253727,60.0
59.0,178.0,0.17008634,0.14263119,0.4800083,0.40417075,0.0,0.2846902264483874,0.4554623692160245,4.821904715223997,3.2401235173022256,27.33781520082212,20.0
59.0,177.0,0.16363695,0.13297339,0.4813962,0.39374515,0.0,0.2325427720107651,0.5152001739691036,5.059592464436754,4.255094194540561,27.307962865374904,19.700000000000003
59.0,176.0,0.16443665,0.11208595,0.49051127,0.38706687,0.0,0.2004780509112087,0.5518971376461373,5.832682181076948,4.200684316532795,28.022913587963103,5.0
59.0,174.0,0.16146503,0.09379463,0.48064232,0.36365625,0.0,0.2280545393124367,0.5053752718869307,3.779168972680031,4.151959692084325,28.09598543417166,7.200000000000003
59.0,175.0,0.1580129,0.10526697,0.5002822,0.37304735,0.0,0.2032486463973344,0.5349567575975257,4.380258225739275,4.744976051645148,28.670841799895275,10.0
60.0,158.0,0.0026811622,0.37344337,0.5257921,0.28071937,0.0,0.401080389029896,0.4971211372510405,4.05204285618023,3.7056220659913297,23.91493246855304,24.1
60.0,157.0,0.0063543133,0.36094654,0.50295186,0.25508744,0.0,0.4029836417069801,0.5021807748413355,4.895881891737648,4.162078841958728,24.15575272007166,20.40000000000001
60.0,155.0,0.0,0.35983777,0.47049552,0.22736296,0.0,0.3514970463376833,0.5214770015936955,4.30423844927113,3.999168931515464,24.141101322748284,29.0
60.0,156.0,0.0,0.3320064,0.48378715,0.23706555,0.0,0.3616343519717981,0.5152630999716046,4.120176686699653,4.456476034742721,23.621082100751803,31.0
60.0,154.0,0.041858986,0.3182361,0.4805996,0.19549039,0.0,0.3857394648293543,0.5454327694513973,4.116224963948085,3.315199487261657,24.387520076134635,25.0
61.0,246.0,0.17142655,0.2366624,0.43947148,0.271977,0.0,0.0839112061642181,0.5135771798974023,2.116130047849228,2.045173144722879,23.38027505419845,38.0
61.0,244.0,0.11274282,0.24113561,0.4426177,0.2571065,0.0,0.0888782269808001,0.5689054942592291,2.2162796113453926,1.8592852593509144,26.09116383923772,41.2
61.0,245.0,0.10421381,0.2356999,0.44447497,0.26066238,0.0,0.0855308303107538,0.5350106830360808,2.3086189807099515,1.601575008986047,24.928530894537477,43.0
61.0,242.0,0.12665334,0.20731191,0.43852618,0.23919854,0.0,0.094127788778101,0.5905169755493155,2.573316582766727,3.20431081912036,28.068256031170783,38.0
61.0,243.0,0.105092436,0.22188325,0.44986793,0.2514264,0.0,0.0912049634077687,0.601694831628142,2.206968943516607,2.550795177331582,26.797161053263395,43.0
62.0,207.0,0.22609647,0.27973086,0.36176944,0.3567363,0.0,0.1467264861400417,0.539774968074878,4.186803396891524,3.714379105912514,20.54018765564773,25.0
62.0,206.0,0.24328266,0.25677907,0.36248443,0.35711223,0.0,0.1194000588177629,0.5072874021508522,3.7357366924811295,2.663047740417606,21.830910573701946,27.300000000000004
62.0,205.0,0.25979328,0.21816511,0.37249058,0.35813054,0.0,0.127186992707877,0.5178976586598336,4.960035043417765,3.446056327140612,23.28588548621943,35.0
62.0,201.0,0.21987477,0.1195506,0.44440976,0.3330806,0.0,0.1490277777777777,0.4876695397112984,3.64108024691358,2.320246913580247,23.675933002668817,12.9
62.0,204.0,0.27285278,0.17334215,0.3958081,0.34203315,0.0,0.1379079846760919,0.5090276779868042,4.502885811009926,3.822783172451466,24.5642459850596,19.40000000000001
64.0,222.0,0.0,0.094148055,0.5682551,0.35383195,0.0,0.22216796875,0.5986363751000155,3.9323577880859375,4.021240234375,28.02053021245992,48.0
64.0,226.0,0.0,0.12119411,0.54372346,0.37364393,0.0,0.3605465078763905,0.4825772703036755,3.7865028265230256,4.128813701973656,28.054087751288964,44.0
64.0,223.0,0.0,0.10689516,0.55271083,0.35317123,0.0,0.2584717750436854,0.5936646362307871,4.040801740988633,3.3973220507359536,27.75314372707732,45.0
64.0,224.0,0.0,0.09445724,0.5577112,0.3528483,0.0,0.2782970195852037,0.549232423581766,3.8065633491594255,3.3320659188257507,28.313966677991864,42.0
64.0,225.0,0.0,0.118496016,0.55236584,0.3612674,0.0,0.3411770091789319,0.4989448057816392,4.3931473566834205,4.052778041195648,28.13958585838618,43.2
65.0,130.0,0.0,0.2974236,0.40206715,0.0,0.0029170215,0.2100949388702958,0.586890703930192,3.438562939689912,2.9853835120551877,24.770238885503367,21.1
65.0,131.0,0.0,0.3078851,0.41471782,0.0,0.0,0.2623246522860422,0.6557862814269931,3.588944708635829,3.407045213995021,23.62361949417097,25.8
65.0,127.0,0.0,0.22566979,0.44860497,0.0,0.0,0.2995904244050561,0.468138636049088,3.104300543746911,3.722618459148365,24.02332412928693,28.700000000000003
65.0,128.0,0.0,0.30474538,0.44057286,0.0,0.0,0.2955680875205338,0.5172900607270781,3.3743162458297347,3.1467764060356656,24.927618518945003,26.200000000000003
65.0,129.0,0.0,0.25181103,0.41618353,0.0,0.0,0.2435006389944154,0.525852548067548,4.277971324031442,3.0095761628823023,25.179876169023373,19.8
68.0,196.0,0.22898495,0.35822684,0.429937,0.25182068,0.08869388,0.1554059918941837,0.5221523512833002,3.3055038091995006,2.6259773384345224,25.870838869071783,37.6
68.0,201.0,0.058289904,0.23241733,0.40980056,0.2645336,0.051077895,0.0754302195161032,0.5100318619284792,1.4555359717993912,1.914731613523474,22.84739356020158,28.0
68.0,200.0,0.08620687,0.27277523,0.41037756,0.26969147,0.0583976,0.0754950495049504,0.5176948371876227,1.7607832565434762,1.840775414175081,23.5010083498753,38.0
68.0,199.0,0.160652,0.29694664,0.39268452,0.2879209,0.045012638,0.0719860429153918,0.5320935239943054,1.6134707013567182,1.6620297248894735,23.77201383330792,27.800000000000004
68.0,197.0,0.26237994,0.36877787,0.45451173,0.25731015,0.08317558,0.1177909270216962,0.5413485997876145,2.83784352399737,2.2751084812623272,26.08455425958809,39.80000000000001
69.0,245.0,0.091668256,0.18508421,0.5119163,0.2659337,0.0,0.3696332838234266,0.4517411693227701,4.646560981530473,4.205250793049961,25.05797450922824,52.0
69.0,243.0,0.12324037,0.1994213,0.51370037,0.23483804,0.0,0.339569435548126,0.509538571720959,4.7657048227593,4.408520676779828,26.90052417809134,47.0
69.0,244.0,0.10383012,0.19820546,0.4992408,0.25206742,0.0,0.357940673828125,0.4613917054059324,4.913818359375,4.0458984375,26.32247690415676,51.0
69.0,242.0,0.15039392,0.21638559,0.5310178,0.2257222,0.0,0.3518846107200956,0.5398870737060163,4.164075928086617,4.3711175513652085,26.885104764450663,46.0
69.0,241.0,0.14972201,0.21253116,0.5279317,0.23109439,0.0,0.3269659895352416,0.565929547068374,4.546456602031394,4.552169898430286,26.441552871197956,48.0
70.0,185.0,0.17765118,0.112524375,0.5698731,0.017331522,0.005086232,0.3373113854595336,0.5955160159001298,5.63517146776406,4.601426611796982,21.219200778989578,50.0
70.0,186.0,0.21469791,0.22006072,0.5090637,0.040572196,0.013102632,0.2990725326991676,0.6344317166112307,4.949298454221165,3.9062544589774073,21.67588097282288,46.0
70.0,187.0,0.17076495,0.23889028,0.47466484,0.013540901,0.0,0.2530636929834799,0.6770309744495813,4.242358009103546,4.3659667476578,21.713090674212072,45.6
70.0,188.0,0.124381825,0.16887788,0.51118743,0.0,0.0,0.2254459871049404,0.6677015383551134,3.509077963688145,3.917843439737352,21.82047378120008,37.7
70.0,184.0,0.12236274,0.10156089,0.52469456,0.02392189,0.0,0.38464,0.5628494819453881,4.4365440000000005,3.704704,20.547820091509983,54.900000000000006
71.0,213.0,0.16996537,0.1553709,0.44004744,0.3538079,0.0,0.4594697827071073,0.4947137654440852,3.3043232231779087,3.4835898596650066,33.03439437626408,54.0
71.0,214.0,0.16685985,0.15487058,0.47778508,0.33455077,0.0,0.450508483868315,0.5398262261482248,3.6896192538581727,3.954579095967764,30.877846072309445,55.0
71.0,215.0,0.18823878,0.15821604,0.5052129,0.31517416,0.0,0.3926289146912853,0.6099049026028748,4.071556492489476,4.731597068483555,28.3788334461001,58.0
71.0,212.0,0.15848222,0.17586552,0.42505613,0.365295,0.0,0.4725,0.4574217928483833,3.244166666666667,3.16358024691358,35.43773472831281,56.0
71.0,202.0,0.13036436,0.08187424,0.48980927,0.27569625,0.0,0.4661036626791996,0.4881208732939041,3.525115883076341,3.96240142413636,30.0259485145825,48.0
74.0,89.0,0.20437251,0.059283093,0.33366752,0.0,0.08011336,0.2286800908976139,0.6369838725081683,4.3757732609519,3.688328493877036,21.761219662494373,41.0
74.0,90.0,0.14501023,0.1409667,0.3788335,0.0,0.08066773,0.2081707811866046,0.5977489174347024,3.830779314003932,3.86055366561593,21.127486756593505,48.7
74.0,86.0,0.21880278,0.178793,0.41393664,0.08812623,0.0907203,0.2499890355686154,0.634758387873416,4.3165212052102975,3.674400245603263,20.29354867913072,44.0
74.0,87.0,0.20833808,0.18296675,0.33944958,0.0,0.063025445,0.2661528179995545,0.6401676713712908,4.651049231454667,4.259621296502561,21.45928463259725,35.4
74.0,88.0,0.14880534,0.12785418,0.28990525,0.0,0.02841594,0.3031321975138232,0.6059821209182398,5.417554109253746,5.411374780312819,22.33820604628063,34.0
75.0,218.0,0.11739936,0.13843401,0.52962494,0.39856315,0.005477313,0.4643930795847751,0.4262872160328974,4.040138408304498,2.870732179930795,23.702456374089195,44.0
75.0,219.0,0.10148036,0.17428444,0.55115396,0.3909768,0.012268219,0.4794120020315073,0.410068124685526,3.8975607672262806,3.2970320057337874,24.381338053952625,42.8
75.0,220.0,0.09306574,0.17831726,0.55505097,0.39512977,0.013107009,0.4051066613866841,0.4617639112038971,3.693083796766584,4.016080990341076,24.3524572272863,46.0
75.0,221.0,0.10274926,0.23728366,0.55562806,0.41205445,0.039294586,0.3897263133040152,0.5165100848324355,3.975452103774102,3.965703780848256,23.95407118041375,49.2
75.0,222.0,0.054361723,0.22164302,0.5487591,0.41593745,0.03571795,0.3575767881815283,0.4806813661160419,5.098582208523754,4.275497927516208,23.39920192134182,46.0
76.0,192.0,0.049444996,0.18088342,0.408014,0.053803623,0.056043416,0.2495988820454427,0.5189331154637722,3.583458413125615,3.3822265928264583,19.016225008102627,29.0
76.0,188.0,0.0899133,0.2417482,0.3859017,0.047139518,0.092898004,0.1770802331891949,0.5329521387638427,2.827436494459131,3.7430367115421648,22.86141738051542,20.8
76.0,189.0,0.0911686,0.2562154,0.39051718,0.027657814,0.06474949,0.2081426049461794,0.5207087361002154,2.6794357043540757,4.362886469090284,22.025715586377896,16.0
76.0,190.0,0.07486099,0.19787546,0.45760474,0.0,0.0,0.2327767275782398,0.535671277060689,4.647237975215291,4.234247006931317,20.389328197052983,22.0
76.0,191.0,0.048629224,0.20749156,0.45101503,0.0,0.007822596,0.2461484296276511,0.5053385032931021,4.373222935813231,3.847491167793709,19.548300762066543,32.6
78.0,202.0,0.12315586,0.052503243,0.5177884,0.3025726,0.0,0.1555864949530108,0.5516404941096454,2.2143281259597467,2.369382281280072,25.546965753012657,27.0
78.0,200.0,0.092792764,0.069115624,0.48872605,0.29672375,0.0,0.1699368452615205,0.5252386956689261,2.7591312006896427,2.964281029216094,27.846626528104363,31.0
78.0,201.0,0.11486994,0.065393075,0.49651986,0.30459103,0.0,0.1569029815783063,0.52877606596315,2.0508611157961805,2.64764528400892,26.74387250185605,21.0
78.0,198.0,0.027381908,0.060302883,0.50662374,0.3101516,0.0,0.1363626153949821,0.4776335903105584,4.149412636733227,2.188135935850497,28.64103672411977,38.2
78.0,199.0,0.05357095,0.06260222,0.49835598,0.30187494,0.0,0.1539462809917355,0.5096973931858932,3.531487603305785,2.809896694214876,28.24708737304532,34.0
79.0,190.0,0.0,0.12541331,0.53516984,0.36307985,0.0,0.1513279121935587,0.6195034727894975,4.376972840890883,4.276668402499599,32.49882955664479,28.0
79.0,187.0,0.0,0.21739678,0.52735525,0.33589813,0.0,0.1328580801379274,0.5914113120823867,3.8819908852596,2.9393890358322863,28.761980941312128,64.0
79.0,188.0,0.0,0.19172503,0.5255219,0.34390253,0.0,0.1328389186330887,0.5957386134819146,4.165827219247802,3.5225751867274773,29.994981753830345,57.0
79.0,189.0,0.0,0.16992547,0.53021675,0.3646609,0.0,0.1549306319864034,0.6004096807070656,4.58332522230458,3.7877605823968215,31.265402724438683,40.0
79.0,186.0,0.0,0.23113014,0.5371045,0.31431454,0.014045801,0.1628075078909958,0.6202666986309194,3.3536852757631976,2.7956739788173657,28.239804244907955,61.0
81.0,235.0,0.1657109,0.17951505,0.53237134,0.3827995,0.015147038,0.112273335315101,0.6670840010552852,2.983278834720571,3.200338139120095,23.075685821419327,65.30000000000001
81.0,234.0,0.15607598,0.14611794,0.57375,0.34071806,0.015609775,0.0987645861069778,0.6811120627601476,2.166731928890281,2.444709844153809,23.075195607291967,62.0
81.0,233.0,0.13817689,0.13625579,0.60497797,0.3109365,0.015931591,0.1189029756412376,0.653630062655312,2.4180618596290984,2.1416509768573087,23.24520305745133,48.0
81.0,231.0,0.14965804,0.1454928,0.60167974,0.29348367,0.01219118,0.2236355184758133,0.635116358314127,4.07029321034235,3.47572276319205,23.500071736927573,36.0
81.0,232.0,0.12933475,0.13386278,0.61716413,0.29203638,0.013554357,0.1719732407826568,0.6080423197535064,3.2084681633497087,3.5673255872441025,23.25002789426406,46.2
82.0,263.0,0.21878079,0.07252015,0.31492358,0.2764682,0.0,0.231424871740235,0.5450561414915926,1.979183399170614,3.204838630366012,16.79133795040491,44.0
82.0,261.0,0.20717166,0.06880568,0.3169468,0.270612,0.0,0.22758937205986,0.5354383878362298,2.779950499106689,2.824829123571932,19.225903265321925,59.6
82.0,260.0,0.21438502,0.07287592,0.3376588,0.2706152,0.0,0.1990972222222222,0.5286115433118929,2.7872222222222223,1.9965972222222224,20.25889110767489,60.900000000000006
82.0,262.0,0.20980321,0.049356997,0.31494153,0.27167532,0.0,0.2246032778355879,0.5463841638881126,2.02159209157128,2.9112252861602497,17.900511231955583,52.400000000000006
82.0,259.0,0.22719842,0.0842955,0.3374765,0.260875,0.0,0.2085625092909172,0.5200895311363963,1.8771262927647645,3.310072416063199,21.147552545467157,54.6
84.0,268.0,0.10958529,0.1861643,0.48967844,0.26566428,0.0,0.411973730668738,0.4250919238872231,3.1300727349763435,2.993760327660476,27.81446221254871,21.40000000000001
84.0,270.0,0.20351335,0.22419094,0.5328686,0.25489014,0.0,0.3630442199729118,0.4114342861167496,3.414036248591309,3.838122021070915,28.17219705478464,15.0
84.0,269.0,0.14530547,0.20230864,0.5165551,0.2606542,0.0,0.3770122310563373,0.4456396128860725,2.8399623659805004,3.536160709670082,28.24810941163113,23.0
84.0,245.0,0.21524952,0.22916715,0.45272592,0.25939277,0.0,0.3156505320053335,0.5329614804175684,5.012077878302475,4.165218454783276,31.98944895869123,31.0
84.0,246.0,0.20972563,0.22896548,0.44883212,0.26599565,0.0,0.2930971767536864,0.5642626326727869,4.931256661299472,4.042556005789448,30.105605129970925,29.6
85.0,243.0,0.0,0.05985263,0.391935,0.017280336,0.0,0.1220165639669652,0.5796478094406167,2.2269333364395627,2.427564677515172,18.06172989458225,39.2
85.0,244.0,0.0,0.09269318,0.42274493,0.0601735,0.0,0.1150544192156126,0.5580250765843296,2.321542503283918,2.102458247325952,18.17693209104224,23.1
85.0,242.0,0.0,0.03530501,0.36368772,0.004540313,0.0009906664,0.1407817790089258,0.6087621074832692,3.638362573099416,2.597180670975685,17.829595553164893,35.400000000000006
85.0,241.0,0.0,0.049993977,0.35426727,0.032890327,0.032259643,0.1378034263236892,0.608654815414424,3.215827338129496,2.623259665648776,17.44443868529643,27.0
85.0,240.0,0.0,0.04834567,0.34117326,0.0049664713,0.054988183,0.11102294921875,0.5714679690118432,3.29779052734375,2.625,18.009867595229455,23.0
86.0,218.0,0.2507198,0.3422717,0.3946854,0.36901432,0.0,0.3518298322103316,0.4985423574649201,2.618575769586472,3.8322103316158014,24.26499342282709,59.3
86.0,219.0,0.28206182,0.3616407,0.40028122,0.38336712,0.0,0.3757373365375612,0.3946541380678268,3.523922474329765,4.135326612777379,20.402502862747973,54.0
86.0,212.0,0.17917946,0.17432739,0.4320537,0.35626203,0.0,0.3215811965811966,0.3729367574551611,2.6467784352399737,2.60733070348455,25.51634182318694,64.5
86.0,213.0,0.19247407,0.18790396,0.4096092,0.3514218,0.0,0.3010211857948483,0.3342332044917372,2.505105928974241,2.7407407407407405,26.40236750794051,62.2
86.0,217.0,0.23165675,0.30513662,0.39570832,0.35236338,0.0,0.3060830665321696,0.3982441943440162,2.6147975965966403,2.7119863163896323,26.790012661615524,60.0
87.0,383.0,0.20673393,0.31133312,0.48534784,0.21309564,0.0,0.2511109626115139,0.4890086917156731,5.044004143138761,3.958802499248221,18.68764964943017,33.0
87.0,382.0,0.22085926,0.3243134,0.50083774,0.20356905,0.0013816953,0.2509092700388338,0.4841801765398815,5.023062208027849,4.55850116173102,18.66350769223368,30.0
87.0,381.0,0.23100725,0.33713156,0.50618666,0.19815698,0.0063243583,0.2589068415359653,0.4876478804203155,5.267002433747972,4.171004597079502,18.746915527700796,33.0
87.0,379.0,0.24626586,0.35915643,0.48946312,0.20188308,0.0026393868,0.2973578230268358,0.4973114550666246,3.673943317399978,5.007188829086529,19.10545730756772,27.5
87.0,380.0,0.23546256,0.3472967,0.5041946,0.1983431,0.008238103,0.2734083044982699,0.5003432881451392,4.075743944636678,4.654636678200692,18.899739128243805,29.0
88.0,220.0,0.34811044,0.26990688,0.46209747,0.33713385,0.0,0.0661478922022058,0.5924383276359986,1.2225351645297635,1.6868936166682569,25.49708612978013,59.0
88.0,221.0,0.3447594,0.22687684,0.45383424,0.30705196,0.0,0.0687235996326905,0.5868028747507948,1.1454178145087237,1.8289399040914196,25.35028954697577,59.0
88.0,219.0,0.3539077,0.28114134,0.46417788,0.35234132,0.0,0.0684858694580541,0.5538817820157251,1.2930313902498618,1.205148978305878,25.47917818899943,55.60000000000001
88.0,218.0,0.36152357,0.29309303,0.45700756,0.33977756,0.0,0.0889259116863884,0.5356660026276351,1.3598853242580011,2.041778803024478,25.83990409119124,59.0
88.0,217.0,0.33629906,0.26067287,0.43844053,0.31573978,0.0,0.1268993235957259,0.5605584432728979,1.5006126850308792,1.9131457700225467,26.61853139930875,64.30000000000001
89.0,250.0,0.0517757,0.26987606,0.44969144,0.26496473,0.018490583,0.0985793958466838,0.6694466270530024,1.8270022650990745,1.0770197133412434,25.60382021230916,61.0
89.0,251.0,0.06466064,0.37871748,0.45128402,0.3070124,0.00033785403,0.1254081216202428,0.6334118789418056,1.88327721661055,2.42653810835629,25.11886566518908,54.5
89.0,252.0,0.062968485,0.39445215,0.4677092,0.31228232,0.0,0.1887887986503211,0.5917484747185103,3.040607355503697,2.9394306965746977,25.477689787440777,53.2
89.0,253.0,0.07919035,0.3418839,0.45296502,0.31484964,0.007548157,0.1716534027140088,0.6687913045435206,2.534945413733293,3.431027446178961,25.29878367180112,60.5
89.0,249.0,0.1007079,0.2889756,0.45520115,0.25403604,0.020418465,0.1026007110663195,0.6689479788078008,1.9689818314156935,1.565885613504661,26.51489374511005,65.0
90.0,250.0,0.10423695,0.26660663,0.4864208,0.32909226,0.0039188787,0.2672132842628512,0.5902477035322131,5.4490102289743065,4.519525430739006,35.37992952627241,51.0
90.0,248.0,0.1217891,0.29690546,0.48801377,0.33410874,0.0016784109,0.3308658599853515,0.6228579276984738,5.778499603271484,5.073268890380859,35.33850285863009,48.0
90.0,249.0,0.11581922,0.29724908,0.49199948,0.33390132,0.0067826994,0.26331543104652,0.6170613730324096,5.891388628314976,4.844548111732011,35.5135046010688,46.2
90.0,247.0,0.08929448,0.28610384,0.47792345,0.34211382,0.0021320358,0.3352197800008764,0.5744309978205655,5.351317325428982,5.092541463978231,35.072416092252595,51.0
90.0,246.0,0.07550834,0.28497684,0.4645442,0.36524796,8.167699e-05,0.3440538980705366,0.5351338315983785,5.849883218681546,4.602528800103084,34.333016310136244,55.0
91.0,162.0,0.10288407,0.25329185,0.50710666,0.37278628,0.0,0.1462743322770484,0.6684336398203987,3.0311634223630604,2.5289271163422367,30.11847180126094,51.0
91.0,161.0,0.09363428,0.22062333,0.51213896,0.36869457,0.0,0.125625,0.684452862909185,2.49984375,2.9699826388888884,30.077872971232296,49.80000000000001
91.0,160.0,0.115485944,0.20965983,0.45810094,0.34698832,0.0,0.1095809712451335,0.6938820191838797,2.064783826241377,2.250922068164743,30.12213208814011,47.3
91.0,159.0,0.128934,0.21662353,0.4349622,0.35284114,0.0,0.1186209943157486,0.6777764490367313,2.2988626989600656,2.438295896610636,29.9393755943926,48.0
91.0,158.0,0.117148906,0.23678611,0.47573292,0.38594326,0.0,0.1350991352956589,0.670970908415065,2.597715957725565,2.704581186129793,28.957209732747,42.7
92.0,198.0,0.0,0.14638187,0.46626407,0.2427786,0.0,0.1715926566705113,0.6245883868590018,4.38031045751634,3.91875720876586,23.0581228237579,63.0
92.0,199.0,0.0,0.1290793,0.46801043,0.23940241,0.0,0.1906140937105516,0.6190787432014463,4.706442909828965,5.246206777059974,22.66229625644664,60.0
92.0,195.0,0.0,0.18483107,0.40837082,0.26115304,0.0,0.1750725632782996,0.5427196921416526,4.208514091320496,4.073998938859586,23.330978790645126,59.0
92.0,197.0,0.0,0.14836584,0.4590681,0.25619468,0.0,0.1410124999999999,0.6101693018180543,2.881975,2.8869,23.2930484976189,66.9
92.0,196.0,0.0,0.15963764,0.44050246,0.26624215,0.0,0.1356015517058136,0.5927780195292889,3.7235625464980338,3.152938675735997,23.82493330023869,59.0
94.0,260.0,0.012339065,0.13385417,0.46164736,0.33875924,0.0,0.2449127803488786,0.4870185804364507,4.023211107155571,4.382114631541474,16.18091599567028,45.0
94.0,258.0,0.0,0.13650562,0.49018362,0.32415184,0.0,0.3162675908422601,0.5030739569939228,3.497269481201428,3.8290275152278928,17.132634146832793,40.5
94.0,259.0,0.006398352,0.12915216,0.47782704,0.33160177,0.0,0.3119403757569484,0.3903087390044298,3.4509083380777392,3.799337508410538,16.65766884803274,37.7
94.0,256.0,0.0,0.17160387,0.51290226,0.29773024,0.0,0.2486568008294844,0.5092257825360638,3.684984447167498,2.716938448487133,19.09408907567144,50.0
94.0,257.0,0.0,0.15742649,0.501873,0.30648607,0.0,0.2823919131206885,0.4867055046032126,3.5132846117068506,3.618468683833072,18.29461805200398,44.0
95.0,235.0,0.16658813,0.19438298,0.55436516,0.18559712,0.0,0.1356389077141794,0.5188133164582005,2.983189723259736,3.074471717053336,23.651795049073097,51.0
95.0,237.0,0.22406869,0.18806596,0.39345926,0.24482793,0.0,0.1973710901050752,0.5146665255578258,3.81438958533364,3.9016142191930254,20.336830577079397,63.0
95.0,236.0,0.16212213,0.17454146,0.5388071,0.17887127,0.0,0.146250433576136,0.5213035247152553,3.1526696727945427,2.543859405711643,22.16259488179632,60.0
95.0,234.0,0.17046851,0.1809922,0.54265064,0.17892852,0.0,0.1567913832199546,0.504867094184706,4.24952380952381,4.135623582766439,24.793644895431264,50.900000000000006
95.0,233.0,0.17406207,0.17963545,0.5421219,0.17036234,0.0012648776,0.1834433317416814,0.4994288086512961,3.987493540727755,4.749707288675506,25.600995768454037,41.0
96.0,200.0,0.11622288,0.06448689,0.48521262,0.19783396,0.0,0.3215366497219779,0.4931944360692645,4.490839432924375,3.2637855726658818,18.898410446073825,9.8
96.0,201.0,0.11226763,0.035360694,0.49042642,0.20012373,0.0,0.2755084202552298,0.5170103011280542,3.663830779092128,3.667968067128955,18.34238478369636,-3.799999999999997
96.0,202.0,0.05254322,0.0033597946,0.4844606,0.20306751,0.0,0.2763924382152664,0.505053738212509,3.40604117394962,3.8513039475563886,17.65253722283798,-5.0
96.0,198.0,0.103218175,0.09695901,0.4639903,0.19352725,0.0,0.3674305555555555,0.4134646542798935,4.1475,4.188263888888889,20.566696897900588,23.9
96.0,199.0,0.09389511,0.07383861,0.4699264,0.19627598,0.0,0.3403914223583753,0.4550843247865098,3.948064316439422,3.1620133013761684,19.882647315362327,17.0
98.0,245.0,0.0,0.01595068,0.48740956,0.37460512,0.0,0.3223362508218278,0.5324384703015823,4.315212031558185,4.985936472715319,33.336019764941824,31.0
98.0,246.0,0.0,0.010824934,0.4877194,0.37085146,0.0,0.3592344916933394,0.5226192717143404,4.536694101508917,4.430603185490017,31.985747421680337,34.0
98.0,244.0,0.01882612,0.037303627,0.5069748,0.3214776,0.0,0.2958532520503487,0.6273753070089889,4.617231700364019,5.138864523485812,34.21464481991519,31.0
98.0,243.0,0.026470477,0.05434987,0.52388465,0.2917238,0.0,0.2995970413679549,0.6566108499364055,4.138854368987258,4.021828584753546,35.41924183860075,34.0
