Paziente,767,741,2034,2042,781,54,2035,1953,1882,1960
57,6.334619,7.3439527,12.758869,5.988788,3.0208006,30.794899,10.848902,1.9566672,0.17910013,5.2017097
58,12.202619,2.5002003,5.436735,7.5239215,6.52104,34.348026,13.104695,0.6343993,1.73471,6.2065086
59,15.78046,5.2466726,1.2883708,13.212823,4.479205,32.64615,9.000066,6.452313,0.0,1.8133113
60,15.929251,6.212423,0.52772284,13.7669115,1.0489235,29.801142,13.503387,0.0,0.9355427,1.219136
61,10.575461,5.5434923,6.473257,10.691948,1.5365254,30.920307,13.566197,0.0,0.0,3.8853135
62,14.820309,7.226725,1.2824936,12.834796,4.161427,36.484844,15.489871,3.0425296,0.0,6.31429
64,13.012107,12.787729,7.8253984,11.98203,6.7490745,23.210913,7.7411466,2.2124043,1.4137944,4.0198865
65,4.3626122,21.539677,13.051386,15.840345,3.2795472,16.933455,0.0,0.0,16.456505,15.845132
68,6.581025,9.784393,6.0338016,8.829688,3.0543098,31.10628,13.054296,2.7538924,3.9536567,3.9406073
69,20.098837,8.625672,0.5366907,14.975885,2.287877,31.82813,8.489098,2.6987548,0.0,6.7780294
70,4.179281,19.543615,8.568999,15.179328,5.090038,20.439919,0.0,4.8395057,21.079601,14.608949
71,13.306021,9.095103,8.649645,11.286707,6.873592,23.377161,7.1162305,2.0951622,1.8097591,8.110384
74,3.9333415,22.805412,4.9268537,13.083725,1.1448259,22.50959,0.0,6.9172277,24.144682,12.177008
75,14.653317,10.887567,10.258345,12.139554,1.708311,31.31831,7.6717343,1.6099191,0.14197206,3.0373604
76,0.0,4.045505,11.122787,5.167918,0.0,22.365551,0.0,5.3928666,0.23006,10.229015
78,9.430297,8.600589,4.071917,9.530118,5.3096685,30.037031,10.804104,3.4912724,0.0,6.532251
79,8.792388,6.2051497,9.717895,12.491942,3.0142999,32.53687,13.276827,2.1655505,0.9511843,6.2768917
81,13.313668,9.283478,4.5924544,7.9397993,5.1380014,23.766157,10.465485,3.289792,0.16177362,4.940112
82,9.217339,5.447413,5.0370693,5.2860208,4.017149,31.478703,8.458764,4.1014495,0.0,8.116733
84,10.869727,5.9620976,7.4805713,10.872116,8.399918,28.932238,8.922738,1.4416487,0.9072498,7.8301635
85,1.7516904,18.038885,6.968737,16.34492,4.39819,17.42999,0.0,3.974224,11.252771,17.360292
86,14.703544,7.5467024,4.9684806,10.265558,4.495636,33.821026,12.857223,1.1128807,1.4324777,6.22949
87,14.727257,3.6024542,5.997078,8.190482,3.3568687,31.066936,12.60989,0.0,3.0166016,2.7708194
88,7.4172606,6.34213,3.5185056,12.433434,7.422406,27.892906,8.747028,2.3838127,0.0,0.0
89,14.018753,9.521774,4.193933,13.257438,3.0760288,33.812202,12.288853,2.3101983,0.0,9.898104
90,10.897377,3.865559,3.651027,10.183675,3.582302,31.502573,8.710066,2.4154904,0.0,6.8404374
91,15.373071,5.4799967,0.0,17.67689,2.56559,27.349234,11.083388,0.03938055,0.4713612,2.0253172
92,15.234435,5.2003493,1.816454,12.65488,5.8598495,30.284658,9.737406,3.524601,0.0,7.74815
94,11.642834,6.9629016,3.128982,10.221688,4.5477357,30.583622,8.647213,2.138449,0.7899028,5.140302
95,7.297513,15.621756,7.0652494,9.53612,3.0138927,32.026398,9.33918,0.20357396,1.6144285,6.5614424
96,7.8188834,13.414721,4.4173517,7.911242,3.2676344,32.801163,13.108466,3.7390714,1.6478076,9.639059
98,11.393843,3.9775724,5.368488,13.223422,5.5753713,35.753403,12.538167,2.4609613,0.05855784,12.378655
100,10.158762,5.4000835,6.4528685,6.7345037,5.9365087,32.071953,10.374876,3.9501665,0.5708878,7.5950904
101,8.567861,5.4296975,9.096141,11.206994,6.195285,31.79887,10.766089,0.7754088,0.0,8.783527
102,5.965761,15.542996,9.340524,7.621192,3.4704256,33.54147,15.118681,0.0,5.613533,4.789052
103,7.801825,12.720014,8.100145,10.111576,7.940397,19.736261,10.467141,2.2341402,0.5497576,5.9625826
104,11.05709,2.6254582,5.613304,11.102711,2.3054295,35.58589,11.164006,3.1297748,0.0,4.220813
105,8.197731,9.568533,7.924826,7.850044,3.9347224,29.46647,8.140149,0.21001723,1.7561562,1.4996707
106,10.68232,7.147708,7.22938,14.273355,2.2567258,29.411503,9.912062,2.850232,0.87435323,8.4527445
107,10.585621,4.1113334,2.8352342,9.966221,5.5795503,31.632414,9.450355,2.9575953,0.0,0.7535603
108,11.810904,5.112927,2.0986965,11.572461,4.5888224,32.427986,8.350146,2.9135382,0.0,3.3186874
109,15.726404,9.441919,7.311508,12.580663,8.789049,33.445076,8.624569,2.3014455,3.235255,11.118459
110,11.742984,5.8277516,14.95401,12.044216,4.18015,33.982464,14.369224,0.0,1.1169236,4.5840163
111,9.818295,5.0053744,5.2395983,12.468353,4.5453167,30.577032,10.143273,1.0278064,0.0,4.3380804
112,11.84253,29.577255,15.715974,5.570099,6.750816,20.185637,4.179748,1.305774,20.390364,9.381507
113,7.0234923,11.263464,8.207068,7.5042,3.4413548,33.197598,8.085465,1.1858599,2.9163673,7.725199
114,11.946165,3.438268,4.7114415,12.018092,1.8828043,33.360657,15.050942,3.1806085,0.0,6.8858323
115,14.59564,11.405108,1.5198951,13.471827,2.7088304,27.83339,8.137385,8.735987,0.0056328773,2.434971
116,11.32868,12.2877655,3.8990686,9.128342,3.2583537,27.035412,12.239964,0.0,0.0,8.337867
117,12.167852,8.157926,1.3342413,11.010607,5.4117775,29.553713,9.728471,5.0649505,0.0,5.1903987
118,8.293178,7.0601416,0.060995035,9.213655,5.4211273,24.119053,11.843697,0.0,0.0,1.0022951
119,8.51037,15.950274,6.923365,11.832906,3.196374,15.73341,4.4396467,4.3443937,14.211967,17.858547
120,13.986963,12.890999,17.559965,8.369094,2.4730535,32.80156,12.827981,0.030228406,5.30855,4.1241045
123,16.58281,3.8531713,4.6704965,8.187096,5.31636,33.334843,9.1072445,0.0,0.0,6.2008615
124,11.610298,3.1847672,9.733102,8.500307,3.5373316,33.9049,13.720973,0.0,2.097553,7.192942
126,8.917336,12.937384,18.428123,9.038882,1.8087891,31.769293,11.091769,0.0,4.710914,7.614828
127,9.519614,6.469461,10.450435,16.223196,4.3482723,31.605026,14.129742,5.0109835,2.791216,4.5320826
128,14.128807,7.005367,5.587907,10.850593,0.0,32.261024,13.0758915,0.0,0.2726377,2.696639
129,0.0,10.58875,6.911577,8.164078,1.3895725,20.525858,1.6025672,9.717401,17.913885,9.644645
133,13.188654,9.098287,3.1873698,11.371205,3.3153892,31.763615,8.73455,4.8193064,0.0,4.342207
135,11.900247,18.180008,9.540284,5.890415,4.0031996,32.017815,12.962906,1.5793681,5.3370647,8.191296
136,16.164291,6.279516,4.6463466,11.66471,8.763996,30.270247,8.563798,4.8281393,0.740487,5.662034
137,13.380529,8.695374,5.557988,9.014855,4.6826806,32.61934,8.5948925,4.340018,0.3661009,4.490621
138,12.199037,9.546603,15.543661,11.890844,2.2393851,31.095842,14.3264265,0.0,3.321039,2.1568236
139,6.192993,3.5312762,4.1395187,10.713037,4.712126,30.909271,9.928572,5.009046,0.0,5.800785
141,4.585138,18.822418,10.09821,16.134462,3.3387766,19.302025,0.0,6.187466,20.5666,14.643108
142,0.8558968,8.070435,30.066004,15.2719345,3.9074893,35.4725,9.097029,4.6168003,7.6922035,3.218013
144,7.055234,7.832232,3.2539833,16.934175,1.9603368,15.274337,0.0,9.081277,13.902564,15.997078
146,13.393847,3.8674202,1.0651628,11.846987,4.88493,33.670437,10.908839,0.0,0.08595061,2.478247
147,13.913451,9.310257,12.738567,5.418951,3.286459,29.752138,11.80012,1.1177012,1.0246831,8.513044
149,2.7872813,0.4948663,2.7218795,18.611504,3.6277027,13.444942,0.0,6.1206794,9.217254,13.054139
150,10.210297,6.743665,9.689876,12.533173,6.211205,24.787128,14.157314,3.9686525,4.3250475,5.4698625
153,10.897381,10.175666,2.010997,10.668502,4.150983,29.430603,10.011709,3.1594255,1.0149069,5.1679497
155,4.4702506,5.6763005,5.163632,11.913341,4.1975727,26.75469,12.064308,0.55491996,0.6337384,0.0
158,11.038841,5.6059637,7.070006,9.822727,2.2240472,29.388659,12.055055,5.0894947,0.07398525,4.863916
159,14.007835,6.180653,4.24195,11.155652,6.0874825,30.889023,9.396586,2.3677533,0.0,6.455764
161,8.942823,6.651159,2.81378,8.796892,2.4654026,32.628574,8.454146,3.8639672,0.0,6.0178914
163,9.508682,2.128765,4.27444,7.2547817,3.4193835,32.41932,9.6777725,1.8189456,0.0,3.4176936
166,18.05452,3.680057,2.3532383,15.011444,1.9688934,32.867207,14.206407,0.0,1.9071958,0.6170554
168,11.725313,8.670254,1.8414994,10.809418,3.762267,30.112528,7.823877,3.675204,0.0,7.498083
169,9.5515375,4.728528,6.294171,13.458126,1.1758722,14.105277,0.594628,7.078139,9.572885,13.739497
170,13.686045,6.6767645,3.1908703,9.3445835,4.3279104,27.645077,6.561969,2.5401132,0.30668116,0.7464582
171,11.869663,17.078505,5.321017,3.3115077,4.987979,27.489687,14.423411,0.0,1.1129284,9.698202
175,4.2697496,21.097267,11.316485,1.3202388,4.5278673,30.628061,11.813308,0.0,5.920353,5.247137
176,12.122233,6.6149125,5.4600964,8.506747,2.8103728,32.206615,11.225146,3.6956496,0.0,7.2316394
178,7.4581676,11.355548,5.897938,9.447946,2.9205084,27.755491,8.866286,1.7669985,0.0,4.8286343
182,6.6372685,3.3465233,3.8651946,15.173245,3.4510288,33.042145,11.811749,5.2924795,0.0,2.7138965
183,14.025103,9.555258,3.9228764,11.435229,5.346403,33.942894,9.635862,2.604211,1.9271371,7.9818106
188,10.599709,9.330355,4.92386,13.2323065,3.0230408,33.708546,11.267293,6.8623776,0.0,10.715792
189,13.8021145,10.064061,10.702,10.92508,2.0473537,36.321224,12.60297,1.2903256,4.686096,7.2613854
190,4.9669294,11.990632,3.8361578,14.746178,7.3421326,17.07241,0.360368,2.0602329,16.814264,14.762371
193,16.70289,6.0347667,2.8684556,10.899363,4.284555,32.721077,10.560479,2.5989237,0.0,4.351315
197,14.029144,8.086392,2.4361415,8.493411,5.874138,32.39666,7.3468256,5.311229,0.0,5.221005
199,0.5970968,3.4482872,13.039647,1.0460782,0.0,21.329615,5.712938,0.88513446,15.921606,10.470343
200,8.191819,12.823075,6.10479,11.942976,1.4120533,30.961987,8.568821,0.0,0.0,10.594204
205,5.071089,13.176979,5.431042,14.989501,5.171311,16.440626,2.953949,3.6828723,11.68627,13.676487
