36,763.6008,572.65607,877.73737,801.7895,1579.9337,1228.6135,720.36584,783.80853,1159.6105,617.4561,639.0647,220.23056,592.915,200.91919,716.63477,670.5191,344.82556,1110.5181
38,883.4023,567.25146,854.3241,629.94666,1699.2109,1145.2218,443.53088,616.05,805.98865,621.0992,682.0796,186.85622,811.0938,165.31769,1142.2742,900.42334,313.54657,865.63684
39,746.5997,574.14386,739.7551,777.6861,1797.2866,1408.6058,752.71545,876.35913,1524.195,630.5526,681.7848,226.0286,706.1343,194.08136,859.5996,1249.3768,219.55746,660.32477
40,643.26404,577.5703,925.6313,693.613,1574.7129,1608.612,735.15344,764.91974,1383.3635,517.83966,625.6872,230.07434,920.0719,163.31348,946.0965,1027.8937,199.20616,697.8185
41,935.26855,565.16974,570.606,778.75287,1392.0914,1187.6654,703.3714,880.9032,1002.31665,623.82526,684.6572,208.43922,549.40045,165.90044,719.75354,872.70135,207.13696,715.2785
42,0.0,190.90501,94.95761,271.01447,3.1208298,78.486084,0.0,244.66188,127.14311,324.19177,288.43866,132.0399,375.96268,0.0,89.747665,265.35153,8.500694,173.64024
43,110.613655,140.46466,69.116905,68.3928,53.836876,0.0,0.0,140.95955,11.24423,143.8062,1.4344971,150.5146,177.1918,43.713467,212.99162,180.85893,64.58952,162.62445
44,585.7266,568.0309,703.08325,607.84717,1616.5804,1306.8207,718.1513,814.5094,1217.1661,553.7071,653.53345,223.42638,778.7982,194.08524,856.6549,1118.6677,303.16272,825.6731
46,566.0659,571.68097,805.4715,652.2675,1499.1832,1705.8063,782.53296,849.96246,1450.4711,518.54486,765.6922,210.81506,894.0678,155.01651,697.8103,1218.0204,235.45233,598.69293
47,615.6908,576.2607,790.57477,701.6959,1871.7921,1697.6304,832.87555,828.99493,1477.4148,416.5351,644.0835,231.61931,810.7864,153.7744,991.1166,1678.3286,385.68112,618.27997
48,496.56433,572.609,734.8895,793.27344,1297.0002,1659.1753,733.9673,703.3404,1989.4752,505.66888,655.8952,224.01024,809.6556,208.1617,856.85297,1260.7579,279.6348,657.4056
50,938.8709,565.1111,734.1589,798.7661,1885.5775,1324.3384,712.2991,943.2289,1383.4396,538.8302,729.84564,167.25316,691.5875,158.17313,764.4541,817.9576,400.02655,1079.5186
52,635.2754,570.61163,790.8476,788.1127,2106.12,1788.5569,1058.8567,961.4217,1956.01,580.0518,764.22784,198.70164,572.95544,161.80383,709.1373,1144.0773,230.36888,805.75244
53,845.1346,570.47394,886.97485,745.93494,1232.5924,1034.7432,764.7463,884.4652,1019.781,568.4234,644.4262,219.17442,616.2343,224.29428,555.654,1075.0364,252.12148,533.9961
54,577.897,575.5837,1035.8335,856.64777,1200.1775,1549.7097,779.40857,945.2519,1898.9095,656.7872,595.26794,159.83444,811.8321,262.1466,757.3831,675.81665,338.4187,775.23474
56,1011.7639,571.5151,720.5908,513.56824,1427.2236,1345.9783,810.7518,918.8697,1356.2847,383.40768,415.9738,113.33707,682.45056,138.18105,696.17664,592.8455,244.86494,554.55414
57,622.2986,570.42145,630.2664,731.05536,1400.8486,958.2178,671.9722,917.68536,956.1233,457.7256,697.4242,227.83636,795.1998,152.5088,973.0811,837.87787,172.36331,723.16235
58,920.25397,573.7532,775.9457,856.9832,1049.6984,2039.4963,750.0699,841.45215,1696.3446,582.841,637.5969,217.748,626.8146,183.09285,545.819,1218.545,379.03113,656.3046
59,1094.9473,572.0661,873.0414,752.4397,1239.4581,1623.0151,701.8533,729.51117,1735.6655,650.54987,637.25793,200.17792,619.6944,168.53586,972.29376,917.20184,129.51228,512.1952
60,617.64386,586.6568,1015.9889,778.22314,1271.204,1710.1642,711.2478,846.2053,1172.594,648.0492,666.18964,224.01471,740.63354,242.22012,1430.1747,1416.2887,265.61823,684.0074
61,598.1206,573.5617,694.03174,761.2625,2243.8079,1460.201,720.411,807.2529,1562.7461,738.35596,667.3084,228.18942,994.82074,158.47372,719.69604,648.70624,294.09293,829.1312
62,773.1037,568.82196,610.89124,521.5482,1839.7928,1227.6487,737.9797,843.41113,1294.4415,606.3965,669.8369,197.0265,703.7155,161.83913,978.3555,987.65826,242.34126,777.0397
64,424.48895,565.39453,782.94147,684.76306,1756.2091,1137.8307,971.1996,915.0601,1423.0795,461.00668,608.40424,153.12468,426.4937,143.39233,711.4152,777.9283,136.72224,511.8405
65,100.2475,161.33165,19.240417,191.85855,102.79973,133.41425,77.35631,244.63248,162.0967,131.07515,415.01343,58.095493,172.11316,98.25037,304.86688,362.55045,47.926373,295.44614
68,774.2863,571.1171,793.05743,513.4017,918.23553,1384.1036,788.86914,1342.248,1401.8043,600.94415,666.44617,213.25856,1062.8701,196.46657,814.8455,1174.0789,378.78073,561.3375
69,554.39966,571.9975,795.0911,653.26605,1939.6458,1673.9641,855.1119,971.4387,1788.0684,639.2607,704.1538,205.47366,637.73376,153.73712,716.4203,1401.8175,227.71199,915.5655
70,255.77989,170.03537,33.297688,100.97846,2.507581,0.0,0.0,358.5425,122.736015,65.66646,551.66187,171.01083,135.61401,20.553066,406.4201,169.16531,0.0,267.48105
71,760.12585,576.6893,760.3972,757.81366,1497.4586,1335.2723,758.14386,878.5103,1366.8304,770.0549,724.4264,197.66347,544.26086,182.59534,556.99695,747.638,185.64075,671.0585
74,11.852546,377.6536,150.27913,0.0,71.95295,136.10477,1.1359496,195.4962,159.44836,401.42432,541.7533,27.34017,165.7378,105.718605,276.43134,167.16066,0.0,69.07133
75,507.4916,567.88715,804.60156,702.4582,1254.9165,1240.0846,957.8033,821.7702,883.02545,449.92792,802.6232,187.46962,470.7285,216.0842,762.20154,1133.0157,117.364296,758.756
76,70.76462,169.17213,110.18364,128.69044,518.6738,334.72293,34.617218,139.5163,23.714388,31.999838,63.526886,32.498768,145.70302,28.34549,244.3904,258.6546,82.53292,89.67792
78,827.4354,574.7079,758.14844,760.09735,1254.9529,1475.3668,773.90857,1004.39703,1384.6768,592.4677,646.77905,223.26677,670.6004,173.02132,715.1359,808.6214,178.09496,437.69516
79,574.1175,570.1289,928.2047,677.99713,1317.9623,1219.232,694.41504,876.0372,531.20056,737.83575,813.2372,207.99205,647.7595,218.54274,779.96655,727.72375,155.11816,793.2939
81,855.5752,583.97723,854.6873,731.4739,1914.1173,1213.7902,557.34045,744.3242,1466.455,536.5056,580.03815,171.09268,601.6446,161.22289,824.8576,666.16876,220.6758,626.3512
82,1165.5365,572.0672,669.64856,755.7233,1505.9011,1154.3345,617.41864,678.0178,1095.3638,641.1804,682.86304,224.44539,745.5106,152.16565,783.16974,1348.344,194.42572,734.2648
84,1085.0925,569.14166,614.9987,563.1104,1387.862,988.8809,685.6381,932.67615,1848.2155,587.9314,752.9634,192.33255,1122.4773,208.12903,785.5717,656.18286,151.54724,621.2774
85,232.13936,161.13641,21.173018,131.2248,167.9764,181.8019,0.0,190.97029,143.56297,150.69798,397.44727,80.04285,271.67392,48.094715,288.69553,68.09691,20.590384,338.69965
86,994.51337,579.3215,837.04675,769.40625,1168.5594,1257.9443,598.53424,749.4103,1126.6749,678.9829,681.62866,181.42947,681.96375,170.98856,1186.8132,990.39636,114.776955,443.224
87,513.00745,573.4471,1064.7017,846.9251,1321.612,1708.7495,914.75214,944.57355,1764.8058,456.4917,655.1451,231.9746,829.8926,160.3921,635.0345,875.64166,363.49387,721.5005
88,1320.215,571.6976,786.69946,578.9495,1550.2692,1170.1144,647.6454,1016.87555,1026.8121,654.5139,688.6967,204.73383,1146.827,178.04593,906.01117,732.39276,191.14067,719.92645
89,662.15564,575.8249,818.5067,810.7713,1389.8973,1434.2485,791.21747,786.83923,1248.9946,519.9482,666.626,232.91138,716.00836,200.97958,802.88367,1304.0162,203.2164,738.2163
90,641.64056,577.9089,809.4754,851.3697,1982.3223,1712.2418,790.48505,762.56305,1295.1221,835.5406,657.883,232.39659,952.04663,197.28384,1097.8438,1046.6455,214.02818,598.6045
91,782.52594,574.05255,683.0284,661.66376,1396.8848,1434.2606,683.01495,833.5057,1316.03,582.52936,750.27057,198.99506,659.8546,222.70325,719.2831,929.90326,159.30206,943.5706
92,504.6876,570.7042,744.06366,873.1391,1821.0405,1416.1938,833.41736,806.1368,1585.3303,570.42236,721.46875,207.37189,594.9986,181.48206,780.38,1024.4225,165.42543,504.77573
94,1089.8788,562.68726,752.0178,685.6238,1194.0051,1323.0869,634.2697,772.7685,1178.5477,539.33386,724.0472,176.08878,432.50232,154.89148,894.4741,1201.8662,218.98294,488.49707
95,592.75104,553.9213,776.85376,738.70386,1492.849,1122.3938,678.03064,737.4729,913.8153,742.9513,731.72864,193.35094,848.0277,136.99277,766.0768,670.3568,329.92383,850.39764
96,737.0532,560.6462,789.8631,707.4075,1401.613,1103.2877,632.33984,779.945,922.02545,631.1584,753.788,204.8772,616.79877,82.58937,568.21265,916.8117,181.48174,786.9029
98,738.6214,569.3217,658.5188,811.305,1810.243,1590.7646,738.3844,773.7396,1685.1803,534.09357,665.9691,185.04842,629.7056,179.06706,607.85333,1176.8088,243.78412,685.3094
100,576.5148,556.468,796.8692,766.8569,1404.4738,966.03876,685.6446,734.52484,1054.4485,747.33997,730.2673,206.45941,1147.6526,123.888985,789.0426,982.4497,254.53067,1136.1956
101,915.4365,529.486,714.34204,723.66974,1787.4017,1019.79126,845.7667,714.46857,1123.4384,390.7466,813.97375,143.52747,685.4862,270.33194,1009.7329,899.8782,119.5439,355.31198
102,538.535,573.8891,563.61334,690.06366,1908.0898,2510.943,645.3423,1218.3378,1109.7036,694.38934,720.5817,220.7728,690.58923,133.53804,852.1534,1298.3319,278.28864,889.276
103,918.79047,566.31146,934.52484,785.57996,1552.9386,1359.8489,748.90454,811.8327,946.34644,426.6875,555.56067,68.680786,1328.1014,203.4236,643.7552,820.19305,169.86769,902.2251
104,642.1018,568.1326,720.7587,573.2864,1651.9872,1236.2384,636.66223,781.56866,1347.226,724.23846,687.2118,220.17197,615.809,176.82861,957.51697,1064.9456,193.13052,454.47488
105,1479.1741,565.71027,834.6162,758.3175,1659.7117,1269.799,535.16113,748.13916,1010.4974,711.10614,791.3394,213.87901,805.8432,104.53918,901.76154,547.9931,295.6196,635.28827
106,564.97504,583.2277,377.63776,654.1483,1483.8901,1235.5146,746.0877,741.58905,1438.2549,372.74374,689.2713,98.440796,720.50885,158.38274,890.95557,825.1014,132.86958,585.99884
107,847.713,574.3529,796.29913,544.46954,1731.5168,1215.9275,700.4249,1051.5071,1295.5121,703.1918,718.36816,227.91925,884.4532,195.78201,958.3767,872.7121,234.6489,736.85406
108,949.9979,577.59106,979.14813,844.48346,1577.0168,1446.1842,831.6859,802.71686,1076.4902,655.88464,684.6916,213.35982,843.0257,161.08383,1061.8932,1193.0619,224.87975,366.96854
109,882.53906,569.33124,915.75696,628.2821,1506.913,1296.4343,523.0065,854.64954,1083.5507,683.83777,687.48206,190.92137,563.5526,173.943,1080.0316,689.1825,171.39325,593.9174
110,677.0062,574.7594,838.25757,882.1971,1259.3,1952.2677,856.4696,850.22345,1672.016,670.2574,605.4102,231.16585,873.46405,214.44066,656.31525,921.3085,425.1712,625.60406
111,538.667,571.54376,691.09894,709.1768,1578.6781,1265.026,701.8019,916.7924,688.501,745.63196,659.15753,239.62773,1078.1458,205.26598,990.732,928.6962,209.9339,835.9969
112,253.97864,196.82217,104.88791,164.26945,11.001992,0.0,64.574295,86.04055,48.80856,97.28624,48.92906,17.226784,184.60684,40.49055,50.454422,37.815903,12.072747,8.120819
113,845.3393,574.30566,905.1264,607.33704,1619.446,1140.1343,553.21387,1025.2684,1339.2825,660.9821,767.6786,218.8139,742.7493,185.55576,656.91486,966.43207,250.37527,414.61377
114,657.6427,578.44446,957.94934,625.2014,1432.6926,1516.9701,816.11365,828.09064,1314.4989,688.1815,586.4341,239.84335,950.17633,171.4673,389.30038,643.47705,282.68896,939.57745
115,697.5217,597.8551,861.7609,798.1869,1227.7845,1452.5662,928.40076,902.3387,2021.342,490.78452,410.58716,135.21129,556.3097,185.36757,650.636,1452.3906,240.34483,689.27954
116,549.03107,571.32825,715.1005,669.0582,1445.7838,1572.5022,872.5987,924.0157,1702.4641,593.73505,686.5746,222.90387,848.3574,164.55157,833.99585,675.1542,246.26494,508.64743
117,725.9093,564.00476,657.71185,714.2845,1453.9645,1266.8027,607.05664,826.09216,1141.5837,514.99146,717.2384,185.42276,558.94244,145.72757,799.2515,904.5189,181.88608,841.57806
118,474.24722,574.70715,803.8415,927.7931,1322.1151,1713.1929,1147.2612,1025.6641,1830.537,543.61554,736.8732,208.2889,673.0259,188.15056,385.25623,886.8179,437.0556,568.279
119,221.53227,175.28691,132.19315,117.87739,52.577618,0.0,0.0,491.62067,10.627305,26.726538,257.54895,153.22339,405.13828,35.706627,153.4903,251.7229,4.717322,0.0
120,613.7943,570.74646,792.27106,684.50055,1972.5353,1295.1367,821.3088,839.2992,1826.546,499.10895,652.5123,227.01758,929.4379,227.38571,824.76294,956.88965,148.22795,759.151
123,928.9506,575.5704,838.4633,741.53284,1341.9071,1505.6581,799.0446,824.97614,1459.903,584.9885,619.0544,172.54764,644.2247,210.99138,933.46893,589.5901,195.62881,853.47314
124,952.019,575.60834,935.53925,657.3218,1706.966,1242.9636,795.9102,835.9074,1685.8595,659.5151,721.35754,233.48427,679.1609,235.24022,663.1516,1091.4761,208.93774,667.40356
126,638.7818,572.1419,924.9764,887.969,1479.9818,1806.1312,916.1357,919.46326,1640.5187,454.94794,646.0809,222.39359,826.75195,161.44603,834.08813,999.3734,346.76926,709.3485
127,572.9785,578.6826,974.99817,858.1142,1777.574,1702.9006,858.36206,1231.7178,1575.6202,962.72906,672.2177,228.42194,950.7346,224.79709,707.29065,821.6388,309.99088,481.7297
128,476.9241,569.03217,909.4449,906.2084,1295.5187,2149.5444,924.258,991.25195,1751.6798,537.1703,648.1858,171.38692,702.59094,290.04514,409.21414,986.54865,413.17352,463.21207
129,31.129929,308.30707,98.67328,286.957,174.06595,141.92902,0.0,353.20355,96.9713,102.05736,350.8995,49.837746,323.30228,53.432465,172.59389,201.69386,0.0,0.0
133,896.4249,571.4729,870.9533,789.23517,1704.6097,1655.3218,800.2945,909.8309,1459.0093,625.52014,726.1822,271.52585,547.0985,178.79515,824.3742,1023.3774,166.99532,607.79346
135,867.5695,570.73126,574.2784,743.5452,1412.5807,1171.224,722.34106,1142.9304,1199.1165,626.60754,685.7278,226.8918,960.5173,180.89201,743.50305,917.2929,204.76326,429.18283
136,847.23956,570.5544,737.3936,714.18066,1436.852,1256.0569,508.7326,895.9569,1148.4813,572.64514,661.7785,153.2685,610.1133,199.43152,657.5007,806.0208,115.58241,670.27875
137,968.2154,576.58563,837.33295,795.04517,1624.4829,1481.6857,758.57086,764.1121,1093.3331,814.40533,701.5105,223.42729,726.1734,187.43298,1368.8582,1583.2261,245.42442,450.24445
138,607.50226,576.9672,406.11545,751.9453,1666.6946,1761.1025,931.076,789.21423,1637.5547,787.62933,636.59625,235.01424,918.5182,250.1043,623.2875,937.2915,357.20316,611.0237
139,698.98694,568.8045,675.4376,783.464,1322.3752,1230.7217,675.7897,866.94617,903.7832,646.15955,637.22736,223.96146,973.1471,187.55725,695.51495,599.23267,233.93071,754.50964
141,90.15461,207.11565,9.950453,49.81154,89.35773,167.97437,0.0,314.94012,171.61269,83.02915,451.95966,14.828951,266.85837,37.222263,650.72614,114.95949,39.508106,381.81805
142,561.44574,487.5714,893.5027,428.73154,1188.841,1226.8098,798.6627,1222.3481,1301.2421,277.79346,346.3443,37.6655,722.2971,164.27478,908.3443,1208.7925,170.47449,545.02783
144,105.030754,180.155,60.20582,139.98158,155.9624,0.0,0.0,171.5864,45.62075,19.04194,84.574265,175.58214,183.26671,62.931705,413.41336,425.74936,6.86056,0.0
146,586.00415,569.9671,893.03613,753.6731,1347.3331,1567.7291,823.6587,761.7006,1909.4327,576.0722,700.6588,201.22826,543.3098,166.07811,597.75903,840.7391,356.7218,506.4003
147,563.9409,575.23584,823.792,800.73834,1859.3832,1471.0107,898.9439,863.1844,1585.6046,764.7375,671.4604,228.04868,759.76434,152.61552,1085.9415,1263.7621,341.1752,454.03867
149,138.97887,177.86403,132.05809,98.16077,0.0,0.0,0.0,112.03054,41.358257,39.732933,0.0,143.52399,349.42242,152.12729,117.05427,213.1147,0.0,0.0
150,629.1401,579.5848,915.6034,671.2376,1510.6504,1661.8651,796.4499,942.0152,1602.7574,641.928,713.2041,218.18303,975.62787,198.8771,1080.8496,1245.3597,232.52904,564.1547
153,530.5653,570.52155,798.4029,726.42303,1277.2346,1353.5857,820.62854,1005.42426,1770.3141,501.21988,675.953,211.16496,563.1842,197.55994,1048.1725,642.43274,127.98451,594.17206
155,740.4375,467.66168,1026.0304,923.6177,1115.4006,1458.6677,884.4811,867.1925,1797.9818,332.06876,439.5064,170.67361,519.448,193.66469,537.53656,779.624,351.69254,475.3225
158,635.6781,574.6851,761.57043,749.3378,1684.3334,1496.284,742.821,885.9217,1328.5403,593.08527,660.9134,225.24576,871.7773,165.35785,1171.6504,1164.7358,165.4832,796.5181
159,883.69305,570.07623,843.3005,764.43085,1493.5032,1422.6597,763.9533,786.3381,1397.399,703.06213,677.42346,193.29533,587.5198,204.4446,782.16174,663.0512,155.8167,446.2516
161,769.66095,575.0884,744.44934,593.8583,1583.2695,1885.2059,691.46075,893.00507,869.07715,603.231,704.98376,233.68451,925.63165,180.7372,880.31946,1509.7573,125.51488,795.2348
163,549.6715,565.19165,812.6932,676.0907,1546.6146,1325.47,637.9351,889.5453,1327.7001,627.16565,688.1426,219.05414,902.96545,190.80382,690.2421,751.76025,201.7972,749.4533
166,548.9973,572.02246,1041.2415,865.83936,1063.1881,1676.1545,810.8776,931.81195,2054.7256,602.9532,649.11786,227.05534,675.34436,163.67654,628.5266,873.31494,333.33517,568.20593
168,993.2381,571.6683,630.8953,844.085,1802.3032,1601.3043,694.53314,727.94855,1525.5591,656.48816,736.7998,200.15973,791.4876,163.04265,719.5797,950.09125,193.50839,564.98315
169,123.64468,188.06738,28.673,79.59058,0.0,297.8505,56.607895,304.03146,124.45327,57.43291,432.3902,85.62244,133.11182,105.7116,296.96414,484.1302,74.0902,188.82857
170,853.2407,576.271,949.0247,715.9513,1591.5245,1372.1213,565.7249,897.89703,1273.5239,700.1176,675.6277,205.01111,702.8892,203.46901,1000.0353,725.15015,245.47313,586.9448
171,613.827,575.62506,1119.8766,975.7645,1151.972,2054.705,944.0157,956.01215,2199.6826,437.12042,711.6896,219.3184,892.8052,151.74278,511.49295,1007.04736,281.34296,501.79865
175,538.39294,556.906,789.6879,767.3271,1611.6594,1197.3104,669.2927,787.3738,990.7201,500.32266,727.05676,216.13364,808.4481,85.75667,793.2399,509.25412,219.2686,738.73816
176,776.9377,577.35504,745.5085,744.58466,1439.7659,1431.0117,738.2373,1088.8645,1443.9667,558.37006,737.64417,223.75674,853.9546,154.70447,594.06104,852.9249,167.12523,784.54456
178,618.67334,573.27124,831.43353,607.0481,1408.2823,1509.0745,691.91187,801.9902,1214.9913,473.00595,693.5823,214.91965,712.41254,156.75641,916.6276,873.1424,218.31256,531.70844
182,1278.2107,580.61115,948.8983,683.98303,1307.3507,1214.4409,818.4494,730.0983,1269.7511,735.9445,581.426,225.7625,610.3377,172.50125,916.09845,981.80396,206.76054,519.6994
183,720.213,575.294,807.03235,825.98004,1257.2733,1313.4191,809.3079,889.1875,1999.8997,587.2234,693.31995,223.80199,625.5943,163.11136,435.35297,796.4651,342.47427,389.8171
188,639.60834,573.7922,857.924,731.7572,1852.9663,1484.4982,768.8924,868.57294,1890.4191,547.4594,685.81726,222.27953,720.4335,158.73102,595.56396,1217.4265,182.4182,585.8595
189,597.5583,575.963,932.2119,653.62695,2322.2288,1403.1698,793.35895,822.80884,992.875,427.74323,640.18146,237.78731,912.74524,119.99127,1047.0251,1214.4753,195.1702,1178.3383
190,212.88199,213.33914,57.15078,137.85333,0.0,314.44272,0.0,146.6871,71.71929,39.350716,126.4434,153.55229,57.20977,54.250153,171.72377,380.2043,0.0,75.07613
193,1019.35114,576.34546,783.2732,614.5578,1821.8142,1638.4896,909.76044,834.7145,1516.828,615.5602,626.3214,200.67525,803.2654,185.49106,798.70026,849.4839,201.83696,300.921
197,655.81445,575.31213,882.71606,738.2569,1912.5664,1376.352,800.42566,793.42413,1119.1597,647.1377,754.26904,199.58424,548.1115,190.41429,1026.69,723.20685,189.65779,441.62466
199,177.51717,233.69753,199.12166,121.501625,348.79736,77.10091,0.0,118.40328,63.12679,51.192688,60.660583,30.208021,213.24081,100.90626,151.53484,153.79056,0.0,0.0
200,992.6399,563.8502,562.91284,708.00525,1463.0396,1291.0148,580.7711,660.0901,1154.5306,581.729,732.79767,182.9368,969.466,119.281715,639.76636,1122.8271,223.7478,589.6117
205,184.17937,160.81218,181.20271,120.183205,0.0,0.0,0.0,75.78152,18.931404,40.342934,74.762375,155.7573,263.57605,20.751862,385.17474,192.4413,20.616064,0.0
