Paziente,266,1081,1484,1023,2008,157,717,1632,1423,1278,1179,1663,491,1637,868,847,1891,879,1181,329,301,1505,1609,1433,1305,wavelet-LH_gldm_DependenceVariance,wavelet-HL_gldm_DependenceVariance,wavelet-HL_glcm_Idn,wavelet-HL_glrlm_GrayLevelNonUniformity
5,6.74741,2.3949854,3.6948376,1.1053257,9.069213,6.388568,3.023807,12.598273,4.486028,4.7860947,6.8736353,1.8242041,7.0230308,8.977577,8.922424,6.468376,7.323002,4.433628,4.490117,19.342083,7.6194096,2.2167258,3.6772747,6.9991674,2.9017599,3.9291420434318254,2.52368814524742,0.9309192449340354,27.39268689868377
12,8.86098,3.0112216,5.957518,0.0,15.862079,0.0,0.0,20.765097,4.7988486,3.4853978,7.8363414,7.300108,11.749228,9.147195,7.225069,10.781108,3.0213063,2.4796,0.7477617,24.96866,8.792876,5.367457,4.8169556,3.7519202,9.587065,3.355010730968312,3.6943315237975,0.9403701482594408,34.88607194513267
15,9.0271015,4.332862,10.969488,2.9549866,14.372629,0.0,1.3752891,9.103536,0.0,2.5279331,3.368472,2.0342627,6.398048,6.8638287,1.3328174,6.3621316,1.261946,6.038561,0.42583203,8.152875,2.0341842,6.2772245,7.3579764,1.1055222,2.8278995,4.234633859425546,4.850872463483972,0.9624239014853684,66.77125996265471
16,6.3084803,5.209674,9.959081,2.0417514,14.093826,0.0,0.69057953,13.7202835,4.0843806,0.0,2.0531154,3.8555317,5.1322,10.382006,0.7014946,16.756538,2.1317365,4.482646,0.0,21.578007,13.064578,4.138197,6.5488496,3.2062197,4.461408,4.160480980460169,2.6852815354376225,0.9414332823354294,23.49083411281138
17,5.730097,3.2294958,3.7044158,2.6720128,14.792459,0.0,0.8013276,18.560682,0.0,0.0,1.5330727,0.022244781,8.980913,10.046073,4.5837507,13.0272,2.6768188,6.587821,1.5915911,17.592299,3.7929301,8.157917,10.102082,11.132969,15.449078,1.7450406665344178,1.6546320174568538,0.9341139093525214,23.949137584091645
19,0.4887433,2.5335119,7.29129,4.9449744,23.431667,2.6019154,4.944341,29.166815,0.0,0.0,0.32340646,0.0,7.9296565,12.514114,12.029602,22.49263,4.787718,21.572754,8.801075,19.175142,6.4884095,16.357943,4.1867805,14.206984,23.104736,1.3268526701174097,1.3563943946471406,0.9142948346795404,18.31214987411389
22,8.34964,9.725267,7.7660785,2.7936034,13.966451,0.75806713,2.7591581,33.8996,1.333766,1.8130903,1.550282,3.8997164,17.845633,12.990793,9.744289,14.794526,6.33202,6.0490694,5.534342,21.736506,6.590933,10.145134,4.051205,8.894597,13.697363,3.799574861544035,3.511167033658384,0.9359482030316564,65.51070904081634
23,7.2297773,8.268482,1.4269761,8.429613,19.89999,0.0,1.9201331,0.0,2.761682,1.9573166,14.426695,2.3544192,5.3358226,3.569368,3.8222663,10.546349,0.0,0.5535662,4.422592,12.354255,7.297941,9.152704,11.00569,2.1169248,3.6499643,3.898340848653024,4.128569776852816,0.9388465029337936,52.79015546625002
24,7.707717,0.0,4.9388285,3.549059,8.452829,0.0,1.0688819,6.251148,2.9391341,2.2066298,1.3753455,0.025259078,4.550712,2.298771,0.13789925,7.348337,9.367462,1.2572246,0.0,19.125729,0.6466441,1.5602319,1.1579534,2.3372986,3.9875875,3.24816513212246,3.122113001520576,0.9346577295707232,52.82330854482411
25,10.191259,9.520934,8.974871,2.7829685,26.502415,0.0,10.093517,17.827204,0.0,0.04937005,2.343535,1.6094187,12.752497,22.46614,15.169077,16.388586,8.443544,14.31581,7.8604336,15.761788,8.837196,9.80637,1.331812,11.075243,18.03066,1.848939763557891,2.4668324263464063,0.9199390845679392,21.311952572193537
26,5.7843513,3.790274,6.93422,2.5557966,11.225768,0.0,2.9401922,18.23831,0.43287253,2.1437836,2.291421,0.0,6.3604417,6.838971,4.448957,11.132273,2.1381445,2.1059554,0.0,23.70725,2.5969527,10.032112,2.7945037,7.0107117,4.5429354,1.488994646044021,1.2986317668054728,0.8942860422771632,22.99355221984012
27,7.491893,3.830642,8.986261,0.28619766,13.631385,0.0,0.0,24.937561,2.9727845,0.0,6.2629085,1.0646675,7.967815,7.1380844,3.5391774,14.007078,3.2354548,8.537672,0.0,22.66791,2.356023,5.854807,0.0,7.195956,8.259888,2.0394879737933738,2.8599682307955554,0.9344392262567924,52.98544890593295
29,11.505928,3.5357225,10.228061,2.8121881,13.008991,1.9987642,0.25179422,26.502308,0.0,2.059748,7.1885233,5.456911,7.9085517,8.087773,5.429793,11.674889,1.5319908,6.027983,0.7101841,23.005272,3.0056896,4.8045554,2.883212,7.4390936,9.478073,4.044443850285252,3.5973249467763337,0.9315289611293652,39.69125427054971
30,7.006852,1.9153609,4.411897,0.6814382,15.313105,0.0,0.41049254,6.4313583,1.220993,4.0412173,0.8274558,1.06906,5.4100738,5.6184363,5.1896577,10.500892,0.0,1.1142883,4.6447897,13.910862,7.0628486,5.5745745,3.0242844,3.0381389,3.456555,1.9997959183673475,0.9581632653061224,0.911688208065596,17.57034218438529
31,3.5531557,7.0836945,4.060984,1.1724513,21.159304,0.0,8.384155,27.539206,0.16993356,0.85542345,3.5782237,3.0143533,7.5406575,15.114469,9.010756,15.63643,0.86961603,15.152995,7.8316956,17.252747,3.2894025,13.821346,8.683779,10.947787,20.703192,1.5659464450600185,1.4003570329332102,0.9056549928478016,12.25792298086151
33,9.586008,0.024894834,10.814948,11.1917,17.778328,4.230363,3.5121937,16.555618,7.316376,0.861351,5.8579435,4.24484,10.381344,15.194062,1.3281238,10.0396805,4.903488,3.5988035,2.7344606,16.313923,9.883262,10.563532,4.2295547,3.1916876,8.660482,4.296364226679047,4.548681085206851,0.9509208003971644,90.6299104713213
35,9.534958,1.8225119,6.91116,2.0863814,10.471463,0.0,0.0,17.218859,2.0759377,0.0,2.5501027,3.0284567,6.596859,7.411475,0.17074472,10.125687,2.2742627,6.171246,0.0,18.966969,5.1255417,3.3218455,3.158268,9.07387,5.9027057,1.9138965835641737,2.7433056325023086,0.9299312617129912,25.437758966420706
36,5.3931303,2.848242,8.153601,3.1257195,20.732092,0.0,2.2411737,19.7518,5.1463337,1.8703647,5.48177,4.302571,11.60531,14.742673,7.170151,17.551872,6.2764893,4.6518736,4.0491266,24.81669,4.3178277,5.1847568,4.7107687,9.235374,14.278942,2.6669376668729963,2.297188680814109,0.9459252857301176,37.40094478092042
38,9.158701,2.9517705,12.578191,6.4076695,15.424007,13.572448,2.5989146,0.0,7.062347,4.5948067,2.0871236,2.9072824,7.504996,5.1371293,3.1579216,8.188313,0.62277424,3.551715,0.44681108,15.627862,5.8706193,12.922203,9.617415,2.2923706,4.7134438,4.081736775662116,3.8189964743820353,0.9312082999876398,72.26996384065792
39,7.575368,0.32954764,4.615323,13.549461,17.153008,1.4202594,0.04433763,4.8125772,5.9894357,3.9064417,1.7240634,0.18420792,4.432006,5.476884,2.094426,9.7895975,0.020153284,1.5169044,2.2483428,18.231655,2.0625472,3.3924255,6.0315886,2.8294253,5.8030844,3.184625078764965,4.104127284183995,0.934983234825402,43.52469859371877
40,9.468019,7.6571445,5.854139,1.1356993,15.106822,0.0,0.32802892,17.167562,2.4639828,0.0,1.9997652,0.9963026,6.842015,12.619362,5.6710086,12.953939,1.6808002,0.6937399,1.6703048,19.600355,6.4237227,3.1959496,1.9213265,6.543375,3.792399,2.1952545940967503,2.423358624621727,0.9382458974692588,26.29470435733485
41,5.9246473,3.1046908,10.91938,1.8820293,13.075292,0.0,0.0,7.2665396,3.9048557,1.7954733,13.338854,0.97019744,4.5522766,7.2648306,1.1922758,9.70658,1.5884657,0.0,2.5016186,18.703848,4.686276,1.6119959,2.0554357,2.406998,2.510216,3.30594690403889,3.639275893078236,0.9210363536342456,30.90501244388865
42,8.103835,1.0541327,6.2684507,4.824535,14.033537,0.2361939,0.0,2.4536726,2.6671133,3.0166059,1.9481485,1.3590257,1.1243877,9.831127,0.38340664,8.571525,0.18498313,4.0397806,0.0,12.769313,3.1482086,5.3429036,7.9777875,3.0536518,2.9157364,3.5329410873462788,3.606727102850938,0.9259408630169356,27.682704117302496
43,7.204962,1.6801989,0.0,0.8883252,17.680916,0.0,3.5244708,0.0,0.0,4.1753473,1.1642061,1.4973384,2.7885993,0.0,4.019198,8.533841,1.1839228,2.0922003,2.964681,10.098094,5.2258925,11.287893,5.98258,0.18702137,0.98973536,3.5102011545770737,2.9547133278353472,0.9287376541240822,30.82180281071585
44,6.517952,2.830559,6.463879,4.4304576,21.441212,0.0,9.907376,24.406172,0.0,0.0,1.4315324,0.0,9.404623,20.598244,9.896904,15.692124,1.9514823,10.579696,6.4995365,14.385657,6.063446,13.915764,2.6849437,14.401859,31.021662,1.3481,1.3041,0.917096076788918,22.78986095693928
46,15.197225,0.0,9.664626,3.9930258,14.9936,0.0,1.2074164,12.869761,6.167266,0.0,7.9415665,5.246176,7.0127225,11.5381565,5.697866,13.930267,3.016781,0.46601176,0.36064768,15.895967,4.052854,10.722113,4.940063,3.1965399,2.891398,3.623805792073541,4.746858737859803,0.9539721753699162,34.67153633765198
47,5.6455812,12.114769,9.5373745,5.9465413,32.393444,6.649205,7.0818887,18.671078,3.7804112,4.9310546,4.939276,4.924177,16.691872,15.679736,12.367697,9.962891,10.001829,9.74481,1.5006213,28.04272,12.479186,10.20779,5.3033495,3.03436,25.1011,3.0243230251562245,2.7545842012498,0.9323555028205216,47.21812498457704
48,7.483165,2.0597944,10.004924,1.0665612,8.21021,0.0,0.0,5.557908,5.091399,0.0,0.7156374,0.7225585,4.593001,5.047233,0.0,9.512114,0.30615914,4.3396797,0.0,23.68899,3.6603518,3.4979,8.541186,3.0130138,3.3232636,2.6327370396515213,2.3567776036913965,0.9257462825044676,26.127250942087336
50,5.614854,1.8382959,7.648791,0.39930916,10.133197,0.0,0.0,15.498077,4.694999,0.13404107,3.6013522,0.5049959,7.9195275,8.430677,6.2041044,12.177334,0.0,0.0,0.37203705,21.753412,2.4627562,6.082042,3.832008,4.2526636,8.427912,1.900414737654321,2.444396219135802,0.9191117088346974,27.15607837731662
52,7.530834,0.8191166,4.2225046,2.1041808,16.168306,0.0,2.3287125,9.62399,1.3089128,1.6341066,2.2801476,1.8979231,5.8428345,10.503166,2.7815542,7.288908,0.5481161,1.906357,0.9816427,13.477304,9.85539,4.117248,7.476725,2.6312134,2.6489968,4.003665263463493,3.821989766294093,0.9468349311142172,85.77730040265791
53,8.329333,3.4993231,4.62927,4.610122,25.091795,0.0,8.46175,26.442026,0.0,1.5173285,4.8004713,0.15572143,10.449215,18.377972,14.349442,15.060458,12.832544,18.548935,2.7666028,18.74126,10.023479,10.921055,3.3602695,13.114241,15.974764,2.018681200473305,3.239090680913622,0.9238619180453193,23.277641378764287
