Paziente,593,1475,158,796,584,1174,1376,1142,777,1795,570,1843,2032,637,1391,578,1609,323,881,803,993,wavelet-LH_gldm_DependenceVariance,wavelet-HL_gldm_DependenceVariance,wavelet-HL_glcm_Idn,wavelet-HL_glrlm_GrayLevelNonUniformity
5,0.0,1.5761518,1.2873013,0.0,1.4947584,0.08411996,0.9971071,1.4664437,1.7201362,0.14303303,0.2243551,0.18845004,0.5413729,1.750738,0.3541107,0.24669312,1.4839563,0.52813685,1.5276532,1.7602967,0.7278489,3.9291420434318254,2.52368814524742,0.9309192449340354,27.39268689868377
12,0.0,0.5548572,0.73716664,0.8367944,0.7399773,0.0,0.72652364,1.4944206,0.70096785,0.31137463,1.451144,0.0,0.48472354,1.295116,0.0,0.0,0.30040187,0.0,1.220013,0.27331483,0.9580956,3.355010730968312,3.6943315237975,0.9403701482594408,34.88607194513267
15,0.07697298,0.41853732,0.0,0.0,1.0576036,0.2861085,0.5704781,1.589304,1.2554266,0.90009046,0.0,0.242196,0.27198708,1.5773132,1.181942,0.0,1.6988717,0.08591348,1.6202196,1.0483683,0.015228584,4.234633859425546,4.850872463483972,0.9624239014853684,66.77125996265471
16,0.0,0.123535335,0.21979304,0.0,1.3739923,0.0,1.5395625,1.789548,1.406418,0.0,0.7792222,0.0,0.0,1.5321506,0.5421047,0.028191827,0.46615762,0.0,0.9959252,1.6459478,0.58700466,4.160480980460169,2.6852815354376225,0.9414332823354294,23.49083411281138
17,0.0,0.9322023,1.2684637,0.0,0.7863064,0.27672914,0.346806,1.4053292,2.2238345,0.25183854,0.19723427,0.08259645,0.5361625,1.3894038,0.30640474,0.40619797,0.5891415,0.0012647659,1.2762598,1.2389998,0.0,1.7450406665344178,1.6546320174568538,0.9341139093525214,23.949137584091645
19,0.021454036,0.5814304,1.9682953,0.0,0.9481613,0.31959793,1.0545213,1.0317008,0.7913626,0.3584874,0.0,0.4220114,0.46669945,1.4143203,0.5503864,0.45640165,0.3865946,0.9974284,0.98395157,2.1284618,0.0,1.3268526701174097,1.3563943946471406,0.9142948346795404,18.31214987411389
22,0.0,0.0,0.0,0.13905409,2.0291684,0.0,1.123496,2.187976,0.9198619,0.06743787,0.0,0.14987087,0.0,2.3204403,0.06974265,0.0,1.0316238,0.041327,1.8216323,1.4604647,0.43814915,3.799574861544035,3.511167033658384,0.9359482030316564,65.51070904081634
23,0.26516217,1.1718636,1.1462605,0.0,1.4306083,0.036117047,0.58079505,0.83431125,1.569262,0.86556566,0.0,0.46686247,0.14308447,1.1839513,0.21429178,0.0,0.66135406,0.7420566,0.8239616,0.8707822,0.06689902,3.898340848653024,4.128569776852816,0.9388465029337936,52.79015546625002
24,0.7118433,0.057545304,0.2524693,0.7426691,0.9947521,0.57292974,0.26611137,0.82838017,0.99963576,0.6644034,2.6089664,0.060424656,0.57870317,1.6335338,1.2821237,1.1916233,0.8001193,0.15611088,0.5899366,0.5213818,2.066588,3.24816513212246,3.122113001520576,0.9346577295707232,52.82330854482411
25,0.0,0.40913743,2.03932,0.0,1.2118671,0.027238995,0.3303362,1.0572122,1.2248693,1.1297145,0.0,0.19521362,0.5956106,1.5113546,0.17437303,0.29362273,0.8499367,0.36026654,1.1791945,0.674985,0.0,1.848939763557891,2.4668324263464063,0.9199390845679392,21.311952572193537
26,0.097347036,1.2730639,1.7326635,0.0,0.5108628,0.12783802,0.73866946,1.7330887,1.164781,0.39848244,0.0,0.05250019,0.8993641,0.99001783,0.78558123,0.19074468,1.325028,0.005911812,1.2036843,0.27079183,0.57557625,1.488994646044021,1.2986317668054728,0.8942860422771632,22.99355221984012
27,0.0,0.0,1.6878222,1.2888063,1.2232077,0.6798688,0.26644576,0.48771232,0.49067867,0.61733437,0.0,0.2737959,1.6236061,1.5995964,0.09785578,0.30339646,1.034162,0.944196,0.5007099,0.9632165,0.0,2.0394879737933738,2.8599682307955554,0.9344392262567924,52.98544890593295
29,0.0,0.17864904,0.43396384,0.113844335,1.2007135,0.32263103,0.8666523,1.75552,0.3106498,0.9951588,1.6294641,0.7136518,0.44271234,1.6078361,0.20869881,0.34977537,0.88225687,0.5275322,0.68226516,0.4572299,0.2667899,4.044443850285252,3.5973249467763337,0.9315289611293652,39.69125427054971
30,0.3370905,0.87186784,0.89845663,0.0,0.7105532,0.27255058,0.40926677,0.50428885,1.1018667,0.16753232,0.08625978,0.739594,0.85848856,1.4263438,0.07336247,0.0,0.5320127,0.6935233,0.71851885,1.4292628,0.0,1.9997959183673475,0.9581632653061224,0.911688208065596,17.57034218438529
31,0.90127116,0.08842152,1.9345052,0.6651536,1.7913525,0.18397182,0.655566,1.0169016,1.1928625,0.6322677,0.0,1.0508629,0.33988073,1.3200185,0.058969036,0.22246172,0.43380713,0.44820985,1.2960824,0.47174996,0.40061396,1.5659464450600185,1.4003570329332102,0.9056549928478016,12.25792298086151
33,0.0,0.41642576,0.12552418,0.39076605,1.4689225,0.0,0.81762856,1.0560535,0.6266472,0.87600756,1.20105,0.076203495,0.2729123,1.2614766,0.725358,0.8786862,0.73131585,0.033585012,0.81901395,0.7884813,1.2200664,4.296364226679047,4.548681085206851,0.9509208003971644,90.6299104713213
35,0.37095916,0.27917403,0.46699715,0.0,0.48981875,0.20662221,1.0802054,0.9758313,1.6581119,0.88318145,0.81033355,0.279763,0.40677217,1.2518407,0.7406554,0.61700094,1.6057595,0.4859105,1.0263999,2.413128,0.62598515,1.9138965835641737,2.7433056325023086,0.9299312617129912,25.437758966420706
36,0.0,1.0648797,0.0,0.0,2.2787151,0.0,0.6205558,1.8434507,1.149508,0.31115827,0.105487585,0.0,0.1885857,1.5155455,0.83967984,0.0,1.1605415,0.08368938,1.2817762,0.3513124,1.3729696,2.6669376668729963,2.297188680814109,0.9459252857301176,37.40094478092042
38,0.34245044,0.9270846,0.05428295,0.0,1.0451843,0.030149579,1.0342224,0.86972225,1.7399442,0.7041711,1.6139216,0.4206173,0.33341265,1.2072654,0.76683843,0.5264233,1.9478219,0.5381417,1.9053371,1.0551925,1.8598046,4.081736775662116,3.8189964743820353,0.9312082999876398,72.26996384065792
39,0.40477836,1.4549377,0.0,0.46572033,1.6647847,0.29083672,0.65734583,1.1639024,1.0101111,1.7071713,2.5224965,0.4125286,0.25575823,1.4561667,0.8900986,0.0,2.3582628,0.22233406,1.0385255,1.7163442,2.220665,3.184625078764965,4.104127284183995,0.934983234825402,43.52469859371877
40,0.0,0.17976001,0.5170621,0.021634474,0.6664375,0.23433116,0.871762,0.8217376,1.1641128,0.74786377,1.6245437,0.0675548,0.4587477,1.257299,0.37531903,0.0,0.28968447,0.12178072,1.3408809,1.1200287,1.5724344,2.1952545940967503,2.423358624621727,0.9382458974692588,26.29470435733485
41,0.12373333,0.0,0.70840234,0.0,0.11266588,0.082104534,0.69780195,0.59159225,0.988679,0.77788424,0.0,0.2006383,0.8647157,1.103718,0.066239074,0.009486191,0.17443931,0.7376907,0.5265697,0.9341164,0.0,3.30594690403889,3.639275893078236,0.9210363536342456,30.90501244388865
42,0.86779386,0.42761785,1.85696,0.0,1.0208211,0.05432099,0.5277341,0.8195377,1.0933114,0.521387,0.25633156,0.35703728,0.33939624,1.392673,0.68691385,0.0,0.78416896,0.87491536,1.3298322,1.0309123,0.6852934,3.5329410873462788,3.606727102850938,0.9259408630169356,27.682704117302496
43,0.9456931,0.26115024,1.5012573,0.0,1.60152,0.3656415,1.1653523,0.7548386,0.80686295,0.45026094,0.77892333,0.41668043,0.83709335,1.2493939,0.37038204,0.0,0.4085381,0.96857786,1.1979347,1.7634367,0.0,3.5102011545770737,2.9547133278353472,0.9287376541240822,30.82180281071585
44,0.0,0.0,0.7295944,0.7382045,0.75782865,0.34760758,1.0564054,0.76111275,1.1670299,0.69064116,0.34581727,0.36775652,0.24264309,1.5524641,0.0,0.11991197,1.5537676,0.6742451,0.70990825,0.25299293,0.60750335,1.3481,1.3041,0.917096076788918,22.78986095693928
46,0.0,0.52526635,0.5410249,0.0,0.8129831,0.0,0.26230758,1.4853256,0.82718664,0.2566025,1.0143945,0.10113129,0.26916674,1.0291042,0.791216,0.5181448,1.0378197,0.40519783,0.75974536,0.19141008,1.7033571,3.623805792073541,4.746858737859803,0.9539721753699162,34.67153633765198
47,0.0,0.8602633,0.52122575,0.0,0.98092157,0.0,0.9513584,1.336195,0.53121316,0.30359086,1.5983095,0.5511117,0.277343,1.2822121,0.0,0.0,0.66020644,0.0,1.0525606,0.64097226,1.7081208,3.0243230251562245,2.7545842012498,0.9323555028205216,47.21812498457704
