Paziente,266,1423,157,1023,1081,1179,1484,2008,1663,847,491,717,1891,273,1278,1312,897
44,6.517952,0.0,0.0,4.4304576,2.830559,1.4315324,6.463879,21.441212,0.0,15.692124,9.404623,9.907376,1.9514823,8.008138,0.0,23.078522,16.776854
46,15.197225,6.167266,0.0,3.9930258,0.0,7.9415665,9.664626,14.9936,5.246176,13.930267,7.0127225,1.2074164,3.016781,3.0026956,0.0,14.407826,15.840894
47,5.6455812,3.7804112,6.649205,5.9465413,12.114769,4.939276,9.5373745,32.393444,4.924177,9.962891,16.691872,7.0818887,10.001829,6.4245734,4.9310546,8.9436245,28.304998
48,7.483165,5.091399,0.0,1.0665612,2.0597944,0.7156374,10.004924,8.21021,0.7225585,9.512114,4.593001,0.0,0.30615914,2.3001146,0.0,11.977415,13.255215
50,5.614854,4.694999,0.0,0.39930916,1.8382959,3.6013522,7.648791,10.133197,0.5049959,12.177334,7.9195275,0.0,0.0,7.7783723,0.13404107,13.71284,22.027815
52,7.530834,1.3089128,0.0,2.1041808,0.8191166,2.2801476,4.2225046,16.168306,1.8979231,7.288908,5.8428345,2.3287125,0.5481161,3.1232023,1.6341066,13.701942,13.132455
53,8.329333,0.0,0.0,4.610122,3.4993231,4.8004713,4.62927,25.091795,0.15572143,15.060458,10.449215,8.46175,12.832544,11.67027,1.5173285,14.737015,19.926985
54,5.11123,2.7058134,0.0,7.8580146,2.4816053,4.646127,7.5352015,8.81552,2.3135338,5.769601,4.28229,0.16582692,1.7419071,3.6768274,5.024957,15.260055,12.88482
56,14.16918,3.1359377,0.0,6.3354745,2.3432224,6.271972,8.034756,11.654867,3.7047963,13.224093,7.116508,2.3726044,3.9457433,3.0470066,3.7290368,12.330716,19.308214
57,5.93709,0.3859458,0.0,0.4155221,0.8613014,2.0647473,4.2217307,22.413897,3.7904696,14.507909,10.295418,3.516533,7.9407787,5.3947763,0.7091398,12.11634,21.423914
58,13.367546,0.58994055,0.0,0.5506723,5.20498,1.6747547,6.026631,13.189736,1.4888493,14.065997,13.423246,3.4563737,5.3854465,3.736257,2.890057,12.576482,22.97505
59,8.633197,4.1370535,0.0,1.6841745,1.3546422,4.176273,7.4206233,11.867143,6.3822956,16.520197,10.691307,2.947537,3.5767686,11.008795,3.482185,14.549017,22.168892
60,15.114198,2.9628415,1.1119622,0.64796543,0.48619127,3.5544398,7.3619313,14.912174,1.2154642,5.3127537,5.2283483,2.9716425,0.5357728,12.961626,2.178753,15.583425,8.4285345
61,10.084575,0.7549722,1.4920632,0.0,3.7817652,3.2208173,6.9348216,13.781941,0.8203385,22.436598,12.071533,3.0316792,6.326439,9.180545,3.4445853,9.542286,21.444101
62,6.256304,1.4444985,0.0,0.0,3.5780003,3.0361006,6.0783453,18.238024,2.3645167,12.330227,9.850529,2.426137,1.2095551,5.671146,1.8940706,12.120884,21.278513
64,9.009842,2.243579,8.765615,2.530025,0.774734,2.3830292,7.838144,7.1043406,1.0556026,8.622375,6.3785243,0.0,0.0,2.7062235,2.5043821,13.711846,12.889672
65,10.278152,5.7799497,0.0,5.1567607,1.507879,3.4002445,9.889898,14.09411,2.077169,12.571015,5.77409,0.0,2.006805,5.245088,6.252867,13.010595,15.267257
68,6.529545,4.980189,0.0,0.0,3.8592694,0.73547876,7.4032693,22.824543,2.6931314,19.567818,10.392406,5.525545,5.434285,7.108435,0.0,11.2206135,17.560997
69,8.894224,5.0584655,0.7507529,10.176067,0.95703363,3.260868,7.119496,16.06676,2.3695254,11.699809,8.573154,0.40004098,9.571207,2.985137,1.8618269,10.454193,14.932839
70,7.060499,2.1603274,5.938851,7.4352355,5.652892,8.791101,8.554089,17.219292,9.126615,15.899417,10.897018,0.9877248,0.6334028,7.420545,2.7676744,11.515528,22.531977
71,11.661249,5.153716,0.0,2.6675382,3.5874631,7.114072,6.84627,18.180157,6.3554707,14.810976,11.055996,1.8023437,3.735891,6.550441,1.4409068,9.896065,16.58523
74,10.375404,3.2993126,0.0,2.3407626,1.950567,2.2066422,5.9009266,11.539314,1.6344608,8.346008,5.2585783,0.0,1.7307293,0.6309922,0.941607,12.263534,15.293526
75,12.714127,2.2720761,0.0,3.386785,5.157113,8.720459,4.9285226,13.345932,2.129249,1.7841846,4.483815,0.0,1.7238405,5.182236,3.7865973,13.7113695,9.700345
76,9.737071,2.1930146,0.0,0.70853734,2.728525,5.3543434,2.7910671,11.778432,0.85118544,7.5988626,6.271832,0.0,0.19833946,0.42986405,6.655916,10.211298,15.51566
78,11.797703,7.549745,0.0,0.0,0.0,2.4172878,7.845694,12.07263,0.7460903,12.138759,4.241583,0.6410059,1.8258946,4.5495896,1.7119813,14.971981,18.878098
79,11.084698,2.8166866,2.653286,4.7841873,6.634922,4.460796,7.456386,16.341738,6.6584206,16.25208,13.345772,0.0,2.7013452,4.435332,5.5813856,8.709692,22.113302
81,7.683612,3.8280015,0.0,4.626409,1.0926213,0.80204725,3.362227,24.436659,0.56796527,14.167764,11.61586,2.6323514,6.9366426,4.9697337,0.0,8.897008,22.856516
82,7.372755,0.61972284,0.6265094,0.20965862,0.0,0.66042304,3.3436232,11.3124895,2.3517609,11.850406,6.612618,1.9855238,2.7479703,4.54204,1.6625311,9.970939,12.347548
84,6.9781723,6.383865,0.40293837,5.610175,3.8399193,4.759158,6.034468,17.867687,5.772385,13.104432,15.175396,2.4560833,6.5102577,3.6958413,2.7400436,7.7392764,23.76747
85,13.155892,6.4738293,0.0,7.147473,1.5563674,5.9794426,8.442149,17.79236,6.245107,12.9405365,10.481928,0.0,1.7668617,3.0998483,3.8759542,6.0408406,20.076868
86,5.788661,1.46678,0.0,2.654159,1.0649388,3.2399487,4.3222394,10.608424,0.08360937,9.381949,4.1970315,0.25327265,1.5540078,4.072445,1.2859023,15.893525,16.308823
87,4.7169065,2.5034077,0.0,0.0,1.0387094,0.9804702,3.197832,12.317439,0.0,12.630739,3.060914,2.587027,0.14230967,1.8540231,8.148206,15.229409,13.3115
88,2.7093742,0.0,0.0,5.025548,4.011546,0.0,6.503894,21.27199,4.5472836,16.351072,8.662497,7.4564667,5.582468,15.53551,0.0,15.433372,17.9829
89,6.440172,3.27063,5.1260023,0.0,10.986418,2.9624667,7.7032065,13.216878,4.058896,10.88459,7.004478,0.0,2.3884888,3.0669699,0.0,7.863153,17.610209
90,10.331527,0.0,0.0,0.10752821,4.5420704,4.0877714,6.524448,14.306855,4.9055085,15.236865,6.334949,1.0995873,5.423416,5.617648,2.1200101,12.632437,17.837242
91,2.6950963,0.0,0.0,2.7249084,5.4410925,0.0,4.939211,25.409424,2.9082036,13.666443,12.219625,7.811229,3.19933,8.320389,0.0,22.299507,25.065784
92,7.7184305,1.0864105,0.0,1.4776111,2.5257022,2.1338022,3.8897653,14.438169,2.2404656,9.028974,5.9308224,0.97568935,3.7581046,5.8544846,2.4250212,14.8655815,15.566379
94,5.4094553,0.0,0.0,2.594911,2.2863925,1.3184681,0.0,16.193453,3.143508,14.503337,8.666525,1.7799288,0.8091757,7.3996863,5.9479303,16.324581,5.6317406
95,9.601732,3.4484315,0.65194774,1.7575812,1.5771105,6.4807644,11.821025,13.828182,6.9697323,13.630237,9.437859,0.45054257,0.89248466,0.20679939,8.419349,11.637047,19.643536
96,12.339185,5.3196354,0.0,3.986259,1.2737994,2.808019,8.296636,10.242521,3.784584,10.509606,6.3902187,0.4891132,0.082505584,2.847674,0.2635715,12.796758,12.817931
98,8.282964,4.555839,5.4270554,2.503571,1.1288292,3.5031388,5.980771,9.90853,1.2880878,11.006703,4.3152804,0.15221012,0.34171355,4.0792756,1.7889621,17.127634,11.911852
100,9.361552,0.0,0.0,1.1054382,3.2888525,0.0,6.819302,32.268734,0.07387599,23.62061,8.608799,6.628892,8.440138,9.483108,0.0,27.569637,21.76386
101,5.980364,3.828876,0.0,3.15103,3.1882684,6.8631263,8.693987,16.367092,5.6053452,10.520912,9.853889,0.16141784,1.9768901,9.547602,3.5364037,11.186396,25.635303
102,6.056535,1.8389149,0.0,0.0,4.125889,4.2613873,8.697705,10.508862,2.8867474,11.8731985,7.966439,3.0748272,6.7392416,1.7901057,2.495009,6.5288596,19.927208
103,8.068136,4.652984,0.0,6.1620345,0.25292027,1.8277915,6.591659,12.551704,0.7094666,10.248773,7.253424,0.39986503,2.3323915,3.7500377,0.9496155,13.685986,14.026847
104,8.36939,0.58656836,0.0,2.319182,3.586799,1.8575134,5.965819,13.894471,1.0058111,13.099341,13.93107,2.014883,6.099102,2.750609,0.0841769,14.658346,21.11577
105,7.471034,0.68449736,0.0,1.5963192,2.4130456,0.97007394,2.3845634,20.7766,1.0440984,14.541379,11.411163,7.4621534,6.1125145,8.867706,0.0,15.985635,21.284231
106,10.2891035,0.0,2.3918219,5.8832197,1.6842167,2.2443402,4.94215,14.504591,0.0,0.65614426,1.1492696,3.3148375,1.0849469,6.925469,6.3368874,12.338156,1.932847
107,5.6389446,0.0,0.0,0.21412516,2.6547363,0.0,6.188517,22.29037,1.7910875,16.384665,7.4723353,8.409574,2.7439706,12.60834,1.0142264,22.020985,17.52836
108,3.6064703,1.2970939,0.0,1.7030873,3.3177927,4.1494975,9.239181,11.295939,0.77183545,9.85888,2.8713617,0.6126381,1.3761315,1.6945695,0.060742736,18.16379,9.901197
109,7.053174,0.0,0.0,0.7699888,3.799054,3.0815165,4.3801003,13.016565,1.4548731,8.323876,7.6680408,2.2015185,3.6266325,9.113172,3.3694105,13.657559,13.512482
110,5.8756475,3.9251785,3.3404226,6.177378,3.891887,0.0,6.785339,18.429676,3.386334,17.857609,11.913021,3.257763,4.9894123,4.4653907,1.0097175,10.345761,21.47776
111,7.900141,4.5601287,0.0,0.8813143,2.683276,3.4404697,7.151933,12.386471,2.6116428,12.577226,6.671053,1.3540448,0.39921558,2.2905216,0.0,13.204176,13.380799
112,8.508534,16.596699,6.596191,4.6419473,7.4398327,3.2307725,3.3807135,11.251815,5.4072423,14.770659,6.363693,0.0,0.0,12.332221,2.3318992,14.576706,5.88406
113,7.726945,2.1187713,0.0,0.0,3.0885775,3.7595587,3.871492,16.38506,1.7561535,10.648073,10.161016,3.2943525,2.3047845,2.1400738,0.0,12.649012,20.984575
114,10.952847,2.9028673,3.7393641,7.2741704,4.728549,3.591646,13.268637,7.6543293,0.5708192,9.743752,4.1904597,2.2133512,2.7147543,2.0951924,2.3162653,13.120185,11.161045
115,10.375787,5.881944,0.0,4.6061654,2.4323509,6.033904,7.1230416,15.562253,14.136361,14.995858,14.009333,0.54742134,3.938114,4.0523944,8.08124,7.4364743,26.549292
116,8.608397,1.9058981,0.0,0.0,4.1957674,2.1765544,7.727875,11.077683,1.2102947,15.514516,12.522524,1.9523393,2.4680424,1.6618797,0.12618458,14.266245,18.985529
117,9.782063,0.8381429,0.0,2.1807232,1.3469136,1.6144937,4.6685057,13.346197,4.418016,14.550883,6.45145,0.0,1.7638073,7.2001843,3.7842207,18.350458,18.580328
118,6.265646,0.0,0.0,4.4034114,14.576531,0.16156363,5.2683587,25.36632,0.0,21.810894,11.3187065,10.637529,4.0567236,15.881028,0.0,23.378227,23.919947
119,1.7851689,2.396158,0.0,6.627954,0.15620649,1.8292234,6.6632285,12.189152,2.6257305,5.5832486,3.633521,2.3164105,1.1602402,12.073942,8.815613,9.151843,2.1722867
120,5.423458,6.4430037,0.0,5.6494603,3.5808718,3.092257,6.450184,29.783176,6.1136193,15.070704,16.367281,0.13721716,3.3379838,5.7122583,0.74750423,11.317278,31.407263
123,9.656055,6.3185906,0.054741263,2.8409991,3.2549932,10.12,4.0020432,14.964293,5.2222776,11.684117,7.945646,3.946517,0.73773134,10.164364,3.18748,12.011777,19.029434
124,6.8875313,3.4874635,0.0,3.3140798,0.0,0.882476,3.5823812,14.668523,0.57455677,8.104103,2.1579278,0.0,1.6708858,7.4948745,1.2617416,14.201307,10.858649
126,18.27891,1.7034471,9.594676,1.1769896,2.295873,11.406707,2.387823,18.681444,3.1428928,17.253288,10.17556,5.416419,0.71575844,6.979811,1.2035332,12.81935,21.532331
127,3.97941,0.0,0.0,2.3886495,2.3343623,0.0,4.941918,13.837759,0.0,9.827287,5.166008,3.647018,2.3307965,12.666175,0.0,15.837495,12.852142
128,9.954983,2.356255,0.0,4.691356,4.182722,1.5040004,6.839128,21.50861,3.5430765,19.955671,11.828054,5.5010734,8.091465,10.108038,0.0,10.446932,25.25713
129,7.0039015,0.0,0.0,2.818688,6.200345,2.6287146,11.813652,21.997074,2.864668,14.898289,14.431528,9.08914,6.5026093,8.457679,4.40177,13.004684,28.013056
133,8.507298,2.6812587,0.0,7.4971642,1.9097707,4.508838,6.4982533,13.508691,1.8099662,13.937159,9.540777,0.85890853,5.7515917,1.0679477,0.09912574,12.653926,20.95753
135,9.007332,0.50149274,0.0,5.6474037,10.925328,3.388719,4.612697,13.554118,1.3811108,11.851113,8.578108,1.2871863,3.2716696,2.405312,1.6372714,13.189439,18.034758
136,6.3305674,2.6862211,0.8771318,6.5570455,1.6133852,3.4047759,5.8892684,17.47116,3.0521832,8.673627,8.782831,1.2449356,5.9138374,8.315587,0.07437849,11.606414,18.094791
137,8.09303,4.37756,35.53192,5.3758225,5.877864,6.5348845,7.6258283,12.083272,5.9380674,14.496594,5.592154,1.2845951,3.606571,1.596933,0.66626024,12.764848,22.310598
138,8.903774,5.3322334,0.0,3.048677,0.85835266,1.451294,6.2695565,10.174859,0.4105308,8.804017,4.45476,0.7327875,0.29736555,1.9300958,1.8585742,14.558473,7.639763
139,9.436996,4.2197003,2.5841236,8.588863,2.936444,6.6757593,4.224808,13.321921,2.364605,7.0152044,4.498592,1.3967617,0.0,3.1473522,1.8590994,13.322666,9.520796
141,8.402687,0.0,0.0,2.6518664,1.793658,1.3140441,5.93835,6.7831106,1.7200948,9.33187,4.7643166,3.001256,1.8339765,3.3957405,2.572805,10.327253,20.564302
142,12.563946,7.018539,0.4449941,1.2228563,2.0998583,3.54711,6.187164,13.75504,4.6987734,9.989447,7.100084,0.0,1.0359623,4.614433,1.4593198,15.602511,22.12813
144,8.331336,4.04148,0.0,0.94792056,0.0,4.3398924,5.355837,14.417742,1.8967632,10.042973,2.5126429,0.0,2.2226982,6.741018,5.263625,11.447221,9.684879
146,9.236691,2.9288626,0.0,4.746859,1.4621842,3.733334,8.035135,14.56463,5.2461348,13.176754,11.354662,0.82317066,2.3402457,5.258311,0.15119588,12.58114,19.856958
147,7.6807966,0.0,0.0,0.37744546,3.0125334,6.444431,2.8188806,7.061754,1.5503734,8.980372,6.3981137,1.2532917,4.370137,3.0403085,2.5971017,13.882382,15.462418
149,5.0322065,6.0167108,1.1064053,4.12954,1.1134999,1.4233123,6.188965,13.955261,4.400046,6.3078303,4.972689,0.0,1.0901148,4.8567166,5.1284223,8.664593,5.1123085
150,11.270335,0.0,1.1133614,3.516305,12.6508875,3.7918909,6.481423,24.993834,1.3787432,18.082878,5.9325933,6.4920363,3.123698,11.807492,2.1291082,23.18571,20.358473
153,5.2282124,0.39317226,0.0,0.048057318,2.5534194,5.2583866,6.7948365,20.191174,1.8220056,17.148628,12.101131,7.664359,8.741894,8.654586,2.1006126,13.98112,21.937767
155,6.531234,6.363116,0.0,5.3788285,8.821092,4.1066694,7.628469,30.23709,5.8097405,21.306011,23.575788,0.0,2.1817303,4.7409368,5.197699,11.55654,36.85241
158,9.826148,3.416544,0.0,4.430004,3.9117963,5.1693077,8.874883,21.570297,4.793238,13.298445,16.509068,0.13001192,3.1122434,1.9434229,0.64714766,11.923663,29.631393
159,11.361433,0.0,0.0,4.574776,2.4140964,0.0,3.1360579,14.074119,0.82217586,3.8579626,2.390946,0.009062409,4.5717154,2.6066256,2.8778014,15.232123,10.145387
161,8.713308,1.8827813,0.0,4.9139266,3.1268952,3.9644647,8.265569,13.255711,7.2574897,14.421438,12.888573,0.0,4.849678,3.323964,1.5427158,10.936231,20.29239
163,6.1080475,0.7947476,0.0,0.2804644,2.208884,0.0,8.087941,17.621883,0.28168696,22.28018,8.377169,6.773927,3.6123264,17.566727,1.2393019,24.70456,16.752031
166,8.585187,5.6600823,3.8902483,0.0,7.893837,3.735958,9.700715,15.508578,3.7724118,13.929156,13.001221,0.35128176,1.9751599,1.3365377,4.9472294,8.231744,23.900782
168,8.313148,1.8950031,0.0,1.6924584,2.0889275,4.3528643,6.936052,11.297228,3.08185,8.305526,8.127472,0.43536317,1.4535036,2.6046252,2.930972,9.068009,16.114695
169,12.318828,0.0,1.3221306,4.575522,2.184261,5.2491407,6.2698855,11.902647,10.92491,5.06415,3.74723,3.5813222,0.0,4.1626377,3.6527524,15.148511,5.8269186
170,11.047268,2.8447385,0.0,3.4443717,2.1025004,3.8817916,7.303497,19.970375,4.82182,13.924936,14.440832,1.4445711,3.7203643,3.6051826,0.0,7.920051,23.03383
171,9.409969,5.555683,0.68691134,6.1635194,1.3551323,3.562806,4.7508626,16.042345,2.0912366,5.3707294,8.271408,2.0545845,0.0,6.329786,3.1009831,12.133816,10.424577
175,8.238939,0.0,0.0,0.94242,12.523664,1.4126393,5.1633487,26.30217,2.2097287,14.19431,10.780056,6.9189363,2.197414,8.015975,0.0,24.76211,33.316925
176,8.902787,2.9104953,0.0,0.0,6.266243,5.3331842,6.2833896,17.035751,1.3158821,13.309087,9.880157,0.0,4.5086613,5.093073,0.03456378,9.286145,22.422073
178,9.260257,4.0631976,2.5222912,2.6810184,3.0610206,3.2176008,9.584762,16.624868,0.93267584,8.739973,6.441442,0.7241216,3.9193876,3.3880787,4.927925,9.904319,12.481635
182,2.8790615,0.9300275,0.0,1.2563498,0.93936014,0.0,5.813404,25.414059,4.355141,14.8152685,11.410748,10.839762,4.8035336,10.371198,0.0,20.195076,20.073732
183,9.616454,0.0,0.0,0.0,3.0626328,0.28426018,6.195795,15.215334,2.6548119,10.296341,5.745429,4.6744494,3.234227,6.267819,0.7199297,19.426048,15.752452
188,8.427215,3.9294858,0.0,6.7496123,2.8704054,6.7166286,9.018402,12.612977,2.7580318,8.213393,4.013486,0.11479652,5.539255,5.8870263,2.5006924,13.710817,12.434591
189,6.074523,1.6822984,0.0,0.0,3.517288,5.178226,3.1900425,7.5482693,0.82931626,10.243472,5.194118,0.0,5.950923,0.0,3.5665832,14.087888,13.448123
190,9.252568,3.860692,10.347931,3.222671,1.7521887,3.894708,9.155991,12.75978,3.7679877,11.247333,3.3176627,0.7396348,2.1596904,7.6103005,0.90116024,18.35513,7.424629
193,8.706463,3.0400858,0.0,5.8693843,2.286477,2.593927,5.4703383,14.799422,2.5527396,11.600469,7.533323,1.1916641,5.654807,3.0527573,0.2971704,15.0481825,21.404665
197,5.721225,2.5510907,2.3123875,4.456764,1.6729383,13.126546,0.721516,13.666013,1.6520456,7.955039,3.3017015,3.501665,1.81316,6.116139,0.0,17.393248,6.090804
199,7.077283,6.773255,0.0,4.0941052,1.6386328,3.1981392,5.7986045,15.881344,2.2525892,2.8631516,6.207759,0.13778174,11.163934,2.7885156,7.504612,11.249962,3.6783874
200,12.619191,5.879785,0.0,3.8296795,1.4615104,4.1865487,7.509976,16.660416,2.6064181,13.306335,9.096718,0.0,6.2751713,0.0,0.22175634,9.821772,22.350725
205,6.5696363,0.5344466,0.0,3.030357,3.266617,2.1511536,4.643447,15.055851,2.3989573,12.528375,9.035507,0.014291167,2.852682,3.1378741,1.525775,8.677792,18.17626
