3.000000
141.000000
20.000000
67.000000
89.000000
79.000000
70.000000
83.000000
106.000000
13.000000
113.000000
48.000000
127.000000
73.000000
53.000000
88.000000
16.000000
97.000000
46.000000
19.000000
87.000000
