Paziente,89,214,229,237,425,499
150,18.259068,30.859995,15.6259775,0.15588313,4.86037,0.288151
153,18.249033,30.865341,15.641337,0.17227727,4.8300023,0.2733649
155,18.25024,30.872982,15.629894,0.167084,4.859636,0.27457842
158,18.244608,30.904945,15.602547,0.16546603,4.8406286,0.27379647
159,18.257576,30.897552,15.642173,0.16610098,4.8643227,0.2755773
161,18.241304,30.85568,15.622791,0.1643922,4.857598,0.27517748
163,18.24738,30.845161,15.612471,0.16793397,4.8555136,0.27477938
166,18.230917,30.86019,15.615361,0.1762666,4.859019,0.26311168
168,18.247017,30.946083,15.621805,0.16200635,4.8555946,0.27905566
169,18.2789,30.982553,15.698373,0.14919503,4.8716497,0.2180793
170,18.24065,30.867481,15.6178665,0.16515596,4.853945,0.27603585
171,18.24181,30.901663,15.608455,0.16618384,4.8524,0.27838722
175,18.25413,30.859488,15.607345,0.16885641,4.8371863,0.2743749
176,18.245758,30.893028,15.632663,0.17277366,4.8599257,0.27293235
178,18.24392,30.863659,15.613394,0.16907814,4.853625,0.2742674
182,18.248512,30.869184,15.656014,0.16593836,4.85236,0.27941668
183,18.241447,30.865688,15.620831,0.17545487,4.86152,0.27450708
188,18.23908,30.910065,15.616884,0.15873206,4.85444,0.28793836
189,18.25881,30.897827,15.641158,0.162837,4.860911,0.27750325
190,18.267967,30.92461,15.708057,0.16124965,4.8502164,0.28309953
193,18.251299,30.866346,15.6090765,0.16343123,4.853338,0.2766985
197,18.24581,30.886799,15.614026,0.1663392,4.8627405,0.2768054
199,18.292658,30.948519,15.663042,0.16277185,4.863567,0.27485597
200,18.263918,30.97371,15.629503,0.15542163,4.8548675,0.3003558
205,18.282627,30.945042,15.640726,0.1653395,4.860686,0.28145522
