Paziente,870,1436,431,2019
5,0.5104557,0.19003206,0.06448531,1.0265536
12,0.37335548,0.27171308,0.07557881,0.99668
15,0.39569065,0.14891595,0.07838619,0.97746587
16,0.34572324,0.1928063,0.10605785,0.9674014
17,0.3786035,0.17829263,0.10214737,1.0052589
19,0.37022272,0.24337208,0.12867406,0.9997847
22,0.37711492,0.2620809,0.12036991,1.0168394
23,0.3739185,0.1698789,0.06723106,0.9963095
24,0.4754384,0.13272285,0.0150877535,1.0038084
25,0.49127743,0.24919766,0.14086196,1.0143979
26,0.43544963,0.16825795,0.064602345,1.0011617
27,0.3970187,0.18028527,0.051768333,0.9921113
29,0.41039446,0.2522847,0.07186851,0.9909929
30,0.38351622,0.21783906,0.071204185,1.04231
31,0.37788013,0.20564175,0.083057046,1.0181642
33,0.38066694,0.183613,0.07877925,0.99943423
35,0.37047157,0.16744453,0.08681205,0.9927515
36,0.38230065,0.20260805,0.10754785,0.97599375
38,0.39521036,0.16520858,0.06642321,0.9766314
39,0.41388395,0.16400677,0.07415569,0.9827684
40,0.355297,0.19191217,0.06590551,0.99335015
41,0.43781582,0.1573388,0.05461505,0.9866401
42,0.48606047,0.13945603,0.028952092,0.9857167
43,0.5272324,0.15274107,0.0,1.0094506
44,0.4367728,0.19924933,0.07257256,0.99927807
46,0.37813744,0.17207932,0.07631853,1.0088394
47,0.40903708,0.16457051,0.054108053,0.99892664
48,0.42715034,0.14442343,0.03461805,0.99026144
50,0.4030873,0.17631024,0.08948749,0.9965279
52,0.41169825,0.18163383,0.056465358,0.9803988
53,0.3530831,0.23218769,0.15527993,0.9862844
54,0.39899972,0.16724867,0.06174022,0.98922515
56,0.4148545,0.1522646,0.07405922,1.0127373
57,0.4582486,0.2114712,0.11834678,0.9872346
58,0.34090897,0.21334875,0.09256193,1.0311106
59,0.41741022,0.14420736,0.05490932,1.0062208
60,0.3934948,0.14607912,0.06381169,0.9813789
61,0.35582682,0.24909061,0.15319404,1.0354352
62,0.3792515,0.1286223,0.048680097,1.0093093
64,0.44394806,0.16616565,0.049616635,0.9763442
65,0.52034354,0.18559563,0.0707002,1.0146487
68,0.2639298,0.3238079,0.13304695,1.0085031
69,0.37747458,0.16998214,0.09170893,0.979784
70,0.50747275,0.19901031,0.04425916,1.0045029
71,0.430114,0.12638724,0.046701938,0.9985349
74,0.45998672,0.16006058,0.11043528,1.0040101
75,0.3928537,0.14162177,0.06914958,0.98373914
76,0.42871138,0.1743685,0.04422623,1.0360844
78,0.4130036,0.13088822,0.051995248,0.9860077
79,0.44498232,0.05541885,0.054712027,1.0258007
81,0.35825744,0.20818317,0.090794355,1.0055591
82,0.4470946,0.13157606,0.057311118,1.0000143
84,0.37283096,0.2149437,0.11055195,1.0172721
85,0.49284676,0.17060554,0.06647736,0.9929451
86,0.44191483,0.15088707,0.06958988,0.9848385
87,0.35295328,0.179699,0.08736241,0.99610627
88,0.30546656,0.2748102,0.11959249,1.0076491
89,0.41259375,0.15032625,0.056159794,0.9809048
90,0.432628,0.13922888,0.038680732,0.98365307
91,0.32989433,0.20532894,0.088324755,1.022593
92,0.37070814,0.19380218,0.1022563,1.0200855
94,0.39589742,0.13451117,0.051972806,0.9761766
95,0.38490978,0.15610266,0.07534942,0.9700825
96,0.43110046,0.13787597,0.059849173,0.97037923
98,0.402993,0.14522672,0.06022826,0.99405384
100,0.35970542,0.2762094,0.14491537,1.0041853
101,0.4008431,0.12766129,0.04407406,0.9958385
102,0.36400202,0.21362936,0.09778044,1.0112395
103,0.46202114,0.16024148,0.06276876,0.9890691
104,0.39160892,0.21333694,0.08797827,0.9967346
105,0.3485588,0.17778343,0.1194047,1.0123698
106,0.43989024,0.12296808,0.045540243,0.97421813
107,0.34634557,0.15635526,0.09183186,1.0054634
108,0.44331548,0.13672829,0.04672438,1.0058033
109,0.36453983,0.20208865,0.070549786,0.98503625
110,0.3628975,0.15488964,0.09465626,0.9957895
111,0.42485294,0.18650144,0.042998523,1.0048414
112,0.49068066,0.124296606,0.0,1.0069108
113,0.44926277,0.1721263,0.051529676,1.0042562
114,0.3893272,0.1788876,0.068718016,0.98159385
115,0.38360164,0.13013434,0.047665656,0.98912823
116,0.33480027,0.18948764,0.123343974,1.0106826
117,0.38326493,0.112749994,0.054750144,0.9463208
118,0.36417988,0.24733561,0.13442653,1.034747
119,0.47191414,0.14860195,0.021425396,1.0010203
120,0.37034312,0.19231504,0.12852079,0.9925349
123,0.40980765,0.13463128,0.049801946,1.0029966
124,0.4193398,0.15939319,0.051876545,0.9770384
126,0.41936287,0.2098028,0.1318888,0.9832734
127,0.34423128,0.23014843,0.12915346,0.9933599
128,0.3423173,0.26091594,0.15316504,1.007261
129,0.38999072,0.2438699,0.12306267,0.98722386
133,0.41089556,0.14713085,0.0752497,0.98877406
135,0.4662384,0.14566392,0.036324203,0.9971105
136,0.41935888,0.15078157,0.0609138,1.0099709
137,0.4266481,0.2071014,0.058860958,0.98517907
138,0.4000114,0.22385812,0.078582615,0.9759017
139,0.40210316,0.143677,0.06444797,0.97603345
141,0.4463087,0.1636942,0.06340498,0.98155224
142,0.36167076,0.17687058,0.10176262,1.0041814
144,0.4673033,0.14941353,0.035948068,1.0160832
