Paziente,31,96,167,618,781,808,1065,1079,1135,1200,1518,1935,1963
40,0.8286755,0.66526103,1.6475435,0.3739854,1.0385201,0.0,0.7117964,0.15360028,0.4994399,1.7969038,0.594586,0.3270836,1.6909577
41,1.4133259,1.1117038,1.6976177,0.22658946,1.9607446,0.9617605,0.738853,0.7712362,0.0,2.285819,0.44510588,2.076864,2.8353553
42,1.1431098,0.0,0.7695259,0.32154608,2.0166132,0.0,0.45494688,0.62029076,0.0,1.704035,0.3296021,3.1439376,0.31990957
43,1.6424509,0.0,1.3469664,0.04899101,1.4417957,0.18894787,0.2767815,0.58925915,0.3446203,1.4277762,0.28806132,2.2377546,1.1449182
44,1.6814172,0.0,1.5778781,1.0401547,1.0678549,0.0,0.677794,0.8955431,1.0682588,1.4985875,1.0865794,1.1063291,1.7701732
46,0.9468249,0.66779,1.6188456,0.4341238,1.3999833,0.0,0.7035479,0.15897655,0.36378443,1.40671,0.5537287,0.25802416,1.2359736
47,0.8177823,0.28925198,1.492967,0.4663629,0.85503125,0.0,0.5999429,0.35306776,0.78167474,1.7254686,0.9877974,0.6534594,1.6631502
48,0.8426347,0.48889798,1.055484,0.34205967,1.1779454,0.0,0.6932733,0.41003773,0.39162433,1.5887835,0.6462462,0.30798572,1.556944
50,0.71697557,1.6555191,1.5600343,0.09845902,2.0567706,0.36573362,0.67408776,0.32434654,0.0,2.8654628,0.64563763,0.90799135,2.3498793
52,0.9671564,0.7537491,1.104479,0.6248273,1.563483,0.0,0.75967187,0.018286258,0.3530298,1.2722179,0.5700846,0.524259,2.0171576
53,1.0211297,1.1050103,1.3887284,0.9917417,1.6900688,0.17563732,0.5906606,0.23508984,0.17185627,1.9143671,0.4509146,0.8880318,2.1937351
54,0.78565466,0.8105487,0.70700324,0.54787403,1.9924514,0.0,0.89015776,0.023445845,0.42145956,1.4613708,0.3064717,0.5616957,2.055179
56,0.91028345,1.3416827,1.6521292,0.41719717,1.8800626,0.51217556,1.1022885,0.1428872,0.053795993,2.183548,0.50690484,1.1618279,1.9444155
57,0.59047365,0.74971294,1.6200442,0.66001713,1.512357,0.0,0.93088466,0.33170173,0.1410469,1.1203091,0.6955024,0.78358907,2.0853734
58,0.6962279,0.7515421,1.2390971,0.69119346,1.6288499,0.10148491,0.48252207,0.46679577,0.20958064,1.550608,0.71997106,0.8098964,2.1242204
59,1.0731287,0.9577657,1.2521745,0.34224015,1.7922261,0.704773,0.9219803,0.6471112,0.15541403,2.498917,0.9384575,1.5585791,2.510466
60,0.79099333,0.7782106,0.79771143,0.5133942,1.468753,0.0,0.94596463,0.0,0.26502562,1.7721202,0.9130268,0.09199764,1.4146079
61,1.0073521,1.0157235,1.5194048,0.31924736,0.83831,0.0,0.670474,0.3502763,0.07492535,1.5192919,1.2193631,1.0592155,1.6976011
62,0.7155628,1.644383,1.942584,0.0,1.5633336,0.19474937,0.7147879,0.39476576,0.15911226,1.4644684,0.36156216,0.93496305,1.7630156
64,1.179478,0.9728575,1.4735402,0.6178798,1.723646,0.40930808,0.8805743,0.011681408,0.3422575,1.7890139,0.31946272,0.9403637,1.7019883
65,0.8647616,0.0025737882,1.5564603,1.3080223,2.3738127,0.91156673,0.44133174,0.928738,0.11249173,1.1560031,0.8985604,3.310262,0.9417639
68,0.93535125,0.74246264,1.5996385,0.5224406,0.756862,0.0,0.5248433,0.030176803,0.3195629,1.3965275,1.0028262,0.6146455,1.7899469
69,0.6551621,0.53456986,1.1973828,0.5871115,1.4304862,0.0,0.72648877,0.0,0.14458726,1.3436813,0.39503857,0.34706944,1.8020393
70,1.2018986,0.001991555,1.5412093,0.7232318,1.9127524,0.039432347,0.79797965,0.4322329,0.0,0.98610413,0.46901962,2.9597652,1.2408527
71,1.0384473,1.154134,1.018829,0.5460767,1.8036882,0.0,0.782939,0.4427388,0.11341168,2.4139318,0.79205513,0.9618017,2.3744836
74,2.5419335,1.1570194,0.3104868,2.00158,1.4025195,0.4877652,0.7649132,1.6856493,0.5350221,0.6424416,1.1269783,0.7346765,1.708661
75,0.74234784,0.79696953,1.5804276,0.42484206,1.6608417,0.0,0.62917405,0.053916067,0.41799313,1.4481603,0.5441921,0.40398145,1.2533509
76,1.9315771,0.26771897,0.6990653,1.3458027,3.2344582,0.3208682,0.8018769,0.85553455,1.126141,1.5296272,1.0542426,0.0,1.0444266
78,1.2512807,1.1307259,1.0762564,0.8941304,1.720508,0.76394427,0.8348739,0.4941657,0.3429895,1.9565638,0.8998271,1.4922209,2.125495
79,0.80631745,0.40852338,1.6891439,0.14450483,1.1697786,0.0,0.6346438,0.03573227,0.14021103,0.71178573,0.23052755,0.23646747,1.3906627
81,0.83416295,1.2593458,1.5523973,0.64610183,1.9440339,0.0,0.7515068,0.0,0.27251655,1.926493,0.32488346,0.22169779,1.7191936
82,1.1358753,1.1118846,1.7729131,0.549568,1.39823,0.3349192,0.6090676,0.748255,0.17207815,2.195881,0.9063449,1.0688515,3.073637
84,0.6334001,1.0128399,1.1328632,0.69812965,1.8995597,0.0,0.54829025,0.049015716,0.17391105,2.2851353,0.8151201,0.8822616,1.737352
85,0.4015757,0.017976895,0.76287633,0.6954717,3.0657947,0.0,0.9544644,0.12559006,0.097324505,0.65896076,0.73189974,1.8493204,0.29289144
86,0.7039995,0.87410414,1.2359668,0.4460361,1.9821887,0.0,0.8824546,0.09082532,0.016306087,2.2878165,0.4398221,0.65586406,2.3696918
87,0.67170525,0.74480134,0.6744106,0.45722347,1.2745448,0.0,0.68709105,0.0,0.36999214,1.5995901,0.62754846,0.28455347,1.4883716
88,0.7946738,1.2975308,1.1914045,1.0789833,1.6438347,0.026395276,0.85790807,0.078386515,0.3280669,2.2625403,1.1990207,1.6217794,2.2060347
89,1.2843896,0.054752275,1.2500818,0.80874676,0.9539778,0.0,0.9346693,0.73688936,0.6050311,0.53383565,1.1076019,0.26787853,1.6966819
90,0.97964,0.81413686,1.4013668,0.45285314,0.9972768,0.0,0.79538506,0.4146234,0.3181221,1.5873499,1.0244122,1.0716666,1.6921206
91,0.54433906,0.43968004,1.1351788,0.71621215,1.7648228,0.0,0.64837587,0.13644043,0.05124867,2.4288116,0.44283494,0.6559311,1.9552628
92,0.76770973,0.711437,1.2227502,0.73678654,1.9170282,0.0,0.632563,0.005331844,0.38607907,1.9946657,0.33128923,1.1743432,1.9674085
94,1.175073,1.2812985,1.37248,0.7031994,1.7868801,0.3660891,0.6024624,0.25786683,0.46897262,2.1527872,0.6165333,1.1606479,2.0708942
95,1.4630562,0.6459714,1.6097704,1.7214243,1.0305034,0.0,0.7426623,0.10353777,0.45553195,1.3043774,0.3108447,0.44106168,1.505391
96,1.1150049,1.3276693,1.1387169,1.8354727,1.6425396,0.25867945,0.60148543,0.4765636,0.56307375,1.8034002,0.34041375,1.0050943,1.9426125
98,0.85733736,1.1562653,0.9714446,0.5651643,1.870724,0.829172,0.8405032,0.7430872,0.21810348,2.471455,0.72349274,1.5095179,2.4214163
100,0.8843496,0.9540051,1.9263594,0.4571883,1.3043569,0.0,0.5583958,0.005454734,0.586105,1.4007154,0.8706912,0.72634065,1.5425584
101,0.9634098,1.7687621,0.83940464,0.08802889,2.4463894,0.057864472,1.2086589,0.44203582,0.0,1.8111414,0.39025024,1.3608284,2.825551
102,0.94239855,1.2568793,1.6728665,0.38117784,1.4060516,0.023591608,0.89610285,0.11297621,0.005187258,2.17627,1.037877,1.157339,2.5178056
103,1.6044207,1.4164785,0.6144669,1.7436181,1.6585722,0.07592206,0.9742827,0.16560835,0.7249446,1.1386681,0.46347448,1.034161,2.0194693
104,0.8641648,0.47425532,1.7500037,0.1214429,1.2532926,0.0,0.7266993,0.0,0.44466376,1.1116536,1.0720075,0.5877864,1.6935232
105,0.70239794,0.70328707,2.0769844,0.0,1.1169248,0.0,0.7930266,0.32481962,0.0,0.9651506,0.93563557,0.2619928,2.4810524
106,0.8539951,0.9233836,0.97030735,0.74975586,2.1192265,0.41779804,1.2827013,0.11467755,0.4938537,1.6768367,0.3408109,1.2039467,1.4745753
107,0.78799915,0.82690156,1.1979401,0.60639983,1.5832587,0.0,0.69123846,0.2886658,0.45635045,2.4488325,1.4279829,1.6047405,2.9747777
108,1.0919188,1.2611133,1.7476965,0.012840673,1.4476095,0.0,0.5467002,0.21138531,0.67584705,0.79994154,1.3451552,0.28236985,1.6971339
109,0.90280867,1.1816741,1.6956772,0.5639108,1.709367,0.0,0.8855689,0.06983057,0.3298232,1.5511302,0.3778967,0.95811886,2.2108111
110,0.95899606,0.4763574,0.7948348,0.8264386,1.4178432,0.0,0.68414557,0.41671827,0.49478394,1.0000628,0.6706072,0.868519,1.8467857
111,0.8768941,0.7572878,1.331514,0.8337632,1.2280267,0.34709442,0.78551716,0.098265335,0.1843686,1.535626,0.9858202,0.7645405,1.5735887
112,2.3994324,0.086247906,0.48591375,0.56155646,2.1597762,0.0,1.8517566,0.5258229,1.1507915,0.80746233,1.0301429,1.0795809,1.1150521
113,1.2190717,1.178778,2.1857016,0.0,1.232803,0.6972541,0.8228914,0.36475763,0.008293077,1.067646,0.8165517,0.7648591,2.9266448
114,0.91834867,0.66407895,1.2080147,0.56930417,1.2688713,0.0,0.66149366,0.030780151,0.35238397,1.2994783,0.7491467,0.59321094,1.8805732
115,0.8823291,1.2734865,1.433476,0.44493246,1.7655381,0.07537976,0.92468494,0.084276974,0.5344527,1.4430348,0.3960791,1.4422171,1.7087241
116,0.8218107,0.44982076,1.1781274,0.5186928,1.0680059,0.0,0.6598903,0.042998746,0.22874887,1.2714518,0.7000619,0.3224995,1.1941532
117,0.869701,1.7819372,1.7775551,1.2099535,1.707713,0.51649606,0.9120063,0.14431143,0.6510484,1.6496506,0.21465102,0.8748006,1.9496719
118,0.9114964,0.6241834,0.9345566,0.7343256,0.47326958,0.05209945,0.59656346,0.11524442,0.021536782,1.5969077,1.132907,0.99815506,1.2787112
119,2.3832493,0.0,0.57487965,0.74726766,2.0615072,0.0,1.2595067,0.91887534,0.2711135,1.9492584,0.23267135,2.6151714,1.7419518
120,0.8222724,0.37450564,1.2745147,0.58131593,0.8108566,0.0,0.6702681,0.2164729,0.5206617,1.0837257,0.69297075,0.60018516,1.9543394
123,1.0768611,1.458839,1.0690087,0.5545075,1.7166011,0.44200945,1.2204807,0.32705715,0.3166921,1.8794848,0.80292225,1.1344099,2.1246648
124,0.73155534,0.9653063,1.1122442,0.20186792,1.2250248,0.29189473,0.51647764,0.39602253,0.19136055,2.3351426,0.9037137,1.3061969,2.674931
126,0.8670732,0.32054502,0.73124546,0.71492714,0.6116289,0.0,0.68843347,0.06452307,0.38163084,0.93508196,0.70072556,0.31340575,1.6107024
127,0.745136,0.31480044,0.6133502,0.6054982,1.3763088,0.0,0.9737266,0.0,0.26132333,0.93757,0.981622,0.18578534,1.5180632
128,0.9502704,0.38625896,0.6440096,0.6908844,0.8835994,0.0,1.1423223,0.0,0.27777308,0.63587487,0.742169,0.047403857,1.4533771
129,2.7353191,0.38713133,0.5336101,2.4928427,2.8231895,0.0007984936,1.5502846,1.1268502,1.2202672,1.2786239,0.74852824,0.7267929,0.73604774
133,1.279552,1.249236,1.6136415,0.5648698,1.3378124,0.53530425,0.4748987,0.5708796,0.5129159,1.7964016,0.32465264,0.82965916,1.9380876
135,1.8060106,0.00938125,1.9948549,1.0253153,0.6841238,0.0,0.57171607,0.31168154,0.16025122,1.8610374,0.55764747,1.4861466,1.8392905
136,0.83058476,0.9106027,1.3200476,0.50816214,2.2044513,0.0,0.6362744,0.14079455,0.0,2.3846507,0.15366349,1.1338301,2.6183467
137,0.74751484,1.4212412,1.8175486,0.5560034,1.4273893,0.7113256,0.6757321,0.7217189,0.32606286,2.2535043,0.72596383,1.1233226,2.8699183
138,0.70640635,0.7754662,0.5893484,0.61281025,0.9115212,0.0,0.76617616,0.4146538,0.25795698,1.6702775,0.506894,0.3426807,2.27313
139,0.9758222,0.6529709,1.7077997,0.62540996,0.99051166,0.0,0.76021385,0.2242156,0.33755255,1.3461946,1.0966634,0.8895307,1.9968761
141,1.9071137,0.016818702,0.82587427,0.25130862,2.7890306,0.0,0.0,1.1372567,0.1584272,2.085338,1.5797039,2.0032291,1.2923982
142,0.80947363,0.4692465,1.8210062,0.92561907,1.0367656,0.0,0.7219737,0.15084866,0.670226,1.5309196,0.7362461,1.0333595,1.8697239
144,2.0594149,0.038765922,0.3062573,0.40699863,2.09292,0.018463492,0.9364374,0.3159274,0.18984954,3.1224809,0.28795466,2.4099905,0.9471332
146,0.6739193,1.1095773,1.1727792,0.70678127,1.4296731,0.0,0.5236857,0.07782927,0.37088913,1.7232727,0.4028754,0.4124332,2.134726
147,0.793982,0.64812756,1.2264991,0.91232127,0.8345061,0.0,0.72773904,0.70237184,0.75522983,1.5392336,0.8939334,0.65419453,1.2723625
149,1.6168875,0.015253618,1.633811,0.73823136,1.2642001,0.0,0.30575785,0.51863885,0.0,1.7770054,0.3699126,2.0046728,1.6750802
150,0.7254895,0.4594748,0.6752048,0.6914464,1.0046536,0.0,1.0499985,0.052102804,0.11995889,1.3941829,0.769995,0.50398964,1.389625
153,0.9027628,1.1448728,1.2171742,0.6649432,1.0806644,0.0,0.5472128,0.13079217,0.11298062,1.4004201,0.57763124,0.69110984,1.9966608
155,0.8810618,1.0911347,0.9436462,0.53624636,0.9298004,0.0,0.39638925,0.17088625,0.26130438,0.9609022,0.45758513,0.7067547,1.7592562
158,0.92408514,0.42295182,1.4020118,0.52730554,1.158291,0.0,0.57388765,0.0070224106,0.6009603,1.1811838,0.62809443,0.10855077,1.4601648
159,0.89921355,0.7046204,1.5752343,0.0,1.0503296,0.0,0.67671776,0.1337938,0.62855977,1.2503098,0.49585226,0.9407831,1.9107629
161,0.7159811,0.81960464,1.2727119,0.28108835,0.9263537,0.0,0.8011191,0.16562906,0.43264222,1.6462828,0.52961445,0.46206886,1.5052482
163,0.7940395,0.40277725,1.8052149,1.1312573,0.8707565,0.055210426,0.55983686,0.0078101605,0.3553086,0.9421375,0.8859129,0.31550086,1.6025218
166,0.72399795,0.45426643,0.773415,0.7079678,1.1146635,0.0,0.65465426,0.0,0.4119302,1.0162284,0.59736633,0.47980028,1.1867924
168,1.3177488,0.8039393,1.2697434,0.88226706,1.2728045,0.21630694,0.24733129,0.627174,0.9083526,1.5570679,1.0742663,1.1562532,2.3083339
169,1.8694171,0.037094355,0.8466067,0.77979547,1.0387886,0.0,0.54561013,1.1033233,0.0,0.9900979,0.49823156,0.24944301,1.515825
170,0.8375442,1.155033,1.5690088,0.57918924,1.5497131,0.0,0.633621,0.18728557,0.31768078,1.6250591,0.59433913,1.0758795,1.9871775
171,0.6341628,0.7965495,0.717227,0.42168832,0.92745364,0.0,0.7727305,0.34873605,0.42623794,1.360453,0.8859774,0.15899463,1.1513331
175,0.9108938,0.55602217,1.5903386,0.9270771,0.68256426,0.0,0.9926651,0.04668607,0.30737656,1.0285149,0.4842008,0.0,1.7650622
176,1.035758,1.0144879,1.7337981,0.41423118,1.4818923,0.19047438,0.32801482,0.7619325,0.5606271,1.2276142,0.7872473,1.0566462,2.3644748
178,0.89768136,1.0299152,1.7908022,0.24151002,1.838187,0.09456433,0.5791849,0.17595917,0.51795757,1.8144888,0.5680976,0.7672049,2.4864197
182,0.87833107,0.7404101,1.1668692,0.7221072,0.8477785,0.0,0.67717713,0.004903972,0.48107344,1.1346271,0.9665942,0.7579442,1.5235018
183,0.5868666,0.98325646,1.2734126,0.5650449,1.2941351,0.10602553,0.3395098,0.62893724,0.07133585,1.4693631,0.44703212,1.0572618,2.2106824
188,0.92057025,0.76087683,0.8817479,0.18394949,1.1679746,0.0,0.5487758,0.03807184,0.35148567,1.1964053,0.7598642,0.22485714,1.465384
189,0.89079106,0.35604912,0.90468764,0.41805726,1.0705577,0.0,1.1979749,0.92940736,0.73238325,0.13350487,0.7242621,1.4995942,1.71618
190,2.480542,0.0,0.95315766,0.1616749,0.82843244,0.0,0.73810524,1.241117,0.01809831,1.442163,0.3987768,1.7662454,2.0171852
193,1.098996,1.4720405,1.4431936,0.26875305,1.6072754,0.7550721,1.0122724,0.63445556,0.26510102,1.8561994,0.49794087,1.0776926,2.507011
197,0.94665134,1.5164402,1.5290216,0.7202394,2.152008,0.04789202,0.633761,0.049435616,0.13923393,1.7938462,0.5621102,0.94566756,2.0166245
199,1.4638014,0.95390236,0.61584294,1.6797216,3.26426,0.19823663,1.1135819,1.2340984,1.64993,1.1655006,1.0401945,1.0266603,0.8562559
200,1.1623079,0.47645265,1.5920925,0.20204245,0.74586666,0.0,0.71391094,0.82753706,0.2246934,1.4105171,1.1821238,1.0425295,2.0701776
205,0.8009132,0.0,1.6437805,0.58235043,2.510749,0.0,0.7927085,0.6826372,0.0,2.6838694,0.6729847,2.799873,0.36558324
