Paziente,352,1542,1337,1221,370,1941,original_glszm_SmallAreaEmphasis,wavelet-LL_glszm_SmallAreaEmphasis,wavelet-LH_glszm_SmallAreaEmphasis,wavelet-HL_glszm_SmallAreaEmphasis
43,0.0,0.0,0.0,6312.646,7321.344,52795.406,0.5998108578664134,0.7585275319567355,0.3686106818446819,0.3869195014675909
44,0.0,925.0022,0.0,0.0,9619.99,76533.01,0.8801157434551558,0.8935514387890885,0.7158993047613672,0.7730883264186125
46,0.0,1432.7366,0.0,0.0,9278.295,81447.195,0.6421394312816772,0.7033563881549506,0.4626103531764093,0.6152163607805267
47,0.0,1043.2834,0.0,0.0,9443.275,78955.02,0.6811185054995128,0.7757634301168703,0.5163736353849568,0.5143334243192221
48,0.0,1563.0491,0.0,0.0,9548.576,77242.04,0.7688213425900321,0.8181488830099942,0.5469937977624407,0.5532585968150371
50,0.0,1158.3147,2208.0635,0.0,10018.506,78055.586,0.7209040032679739,0.8514424514200299,0.6867491823203905,0.6402125712009417
52,0.0,1149.4397,0.0,0.0,9211.787,77705.15,0.6265475387934298,0.747382227291022,0.473521364480118,0.4471836381195836
53,0.0,693.59595,0.0,0.0,9493.041,75185.73,0.8371938818683665,0.8531249675442696,0.7219005291681594,0.7197613365633281
54,0.0,1747.9241,535.84467,0.0,8105.4517,60653.25,0.6092051190362601,0.8068794163492135,0.3986481720022883,0.411019474560824
56,4210.8003,0.0,8199.892,0.0,10068.197,66035.38,0.7723496767333683,0.8696611205113742,0.6665654981855719,0.6607740122197799
57,0.0,607.7366,0.0,0.0,9550.107,80575.04,0.7279659629458199,0.8165445158538456,0.6364316628716641,0.697716316734439
58,0.0,219.20532,0.0,0.0,9401.818,59800.234,0.82164843952436,0.8726740294511378,0.6663697399126769,0.7146964954100358
59,0.0,1817.0491,0.0,0.0,9120.822,72579.73,0.6115538385282169,0.7681436501139712,0.5477188589870762,0.5556218010735784
60,0.0,1541.6584,0.0,0.0,8187.026,69009.03,0.6347716720993163,0.7084241539466126,0.2667577213566317,0.3916235319161064
61,0.0,1457.3147,0.0,0.0,9601.818,81439.26,0.7972316903874977,0.8296592673244495,0.7351394555879547,0.7214697553000974
62,0.0,1766.0491,0.0,0.0,9835.877,81044.73,0.7621483364953324,0.848718015147428,0.6767352797398613,0.6559403144812753
64,4244.1753,243.76782,5579.001,0.0,9725.932,75393.97,0.6906652336421293,0.7412145533969673,0.4296449334462229,0.5380385882795841
65,0.0,0.0,0.0,3316.6306,7850.2954,42963.367,0.6889673913043478,0.8314804560658932,0.531258932024017,0.4856883838530663
68,0.0,1470.096,0.0,0.0,9734.627,78339.79,0.78550524662117,0.9066993464052288,0.7942583956013414,0.7783129658187031
69,0.0,783.3616,34.03216,0.0,9367.35,78963.82,0.6995945090539887,0.7717763379634343,0.3707870120996301,0.4583264252845297
70,0.0,0.0,0.0,10091.943,5798.979,48611.086,0.691609477124183,0.8012270827396218,0.4899630388221467,0.6146699750929722
71,0.0,445.39282,1684.579,0.0,9085.83,66995.12,0.71110214773034,0.8100429177307795,0.561235944873435,0.6331302833418753
74,0.0,0.0,0.0,0.0,6302.096,49734.258,0.7468799865625262,0.8626956609894567,0.5500243706207087,0.5368817144251411
