25,0.0,0.17314318,0.35556126,1.6945875,0.18178177,0.43558213,0.07417393,0.0,0.0,0.4393266,0.81364006,0.9574152,0.0180552,0.2126621,0.76145667,0.10316837,0.92166257,0.14501172,0.0,1.848939763557891,2.4668324263464063,0.9199390845679392,21.311952572193537
26,0.7043982,0.19207533,0.314525,1.4610107,0.76065683,0.5263362,0.306463,0.0,0.029382825,0.5042031,0.523902,0.87372017,0.5204406,0.0,1.0228453,0.0,1.1407952,0.0,0.14043677,1.488994646044021,1.2986317668054728,0.8942860422771632,22.99355221984012
27,0.5137885,0.34341094,0.22793937,1.3035161,0.30674934,0.521636,0.0,0.0,0.0,0.471314,0.5736933,0.67917824,0.08830887,0.0,0.81635195,0.0,0.98087704,0.22706157,0.0,2.0394879737933738,2.8599682307955554,0.9344392262567924,52.98544890593295
29,0.79606205,0.020503612,0.42622232,2.198971,0.2838062,0.25466263,0.07548773,0.0,0.17804495,0.26740387,0.7987359,0.7544677,0.12536734,0.0,1.0822368,0.15283135,0.9257635,0.0,0.02386856,4.044443850285252,3.5973249467763337,0.9315289611293652,39.69125427054971
30,0.8874107,0.627113,0.35820413,1.3253338,0.4900329,0.82666713,0.05294144,0.0,0.0,0.62871075,0.5480736,1.0526867,0.0636276,0.0,0.8644306,0.0,0.66536665,0.0,0.0,1.9997959183673475,0.9581632653061224,0.911688208065596,17.57034218438529
31,0.5172933,0.3839165,0.3965112,2.1231904,0.5748782,0.3431347,0.1571402,0.03548032,0.0,0.66852844,0.56458914,1.2258297,0.07431859,0.30375814,0.92610604,0.26462305,0.62389386,0.04104209,0.34489703,1.5659464450600185,1.4003570329332102,0.9056549928478016,12.25792298086151
33,0.77235085,0.18586266,0.50341153,0.8635946,0.02284038,0.23410046,1.5449108,0.7327914,0.0,0.30256099,0.83008826,0.3798048,0.5217774,0.0,0.67492515,0.7003649,1.2946432,0.26855868,0.21275663,4.296364226679047,4.548681085206851,0.9509208003971644,90.6299104713213
35,0.12231928,0.09001052,0.2566021,1.160703,0.0,0.5431,0.0,0.0,0.0,0.48601806,0.6413982,0.9137964,0.25065315,0.01161623,0.6427842,0.0,0.7570406,0.0,0.016011655,1.9138965835641737,2.7433056325023086,0.9299312617129912,25.437758966420706
36,0.23956424,0.050310504,0.11956644,1.2722435,0.0,0.38264713,0.3823809,0.0,0.0,0.73802614,0.5064677,0.8983959,0.3191563,0.060248673,1.0027931,0.13931769,0.5129733,0.11899763,0.0908249,2.6669376668729963,2.297188680814109,0.9459252857301176,37.40094478092042
38,0.5443292,0.19115384,0.3879162,0.74554354,0.6044222,0.06188357,0.21937567,0.35802436,0.0,0.14905429,0.21912438,0.45151412,0.32338798,0.0,0.48296028,0.0,0.5081811,0.0,0.10132146,4.081736775662116,3.8189964743820353,0.9312082999876398,72.26996384065792
39,0.5513795,0.40542704,0.709646,1.0742474,0.65054095,0.62318295,0.029497683,0.30716556,0.15988025,0.6319109,0.394209,1.1397363,0.16357356,0.33505857,0.85908645,0.0,0.7923678,0.08731353,0.34018457,3.184625078764965,4.104127284183995,0.934983234825402,43.52469859371877
40,0.09881693,0.14441556,0.10849452,1.8074706,0.23673964,0.3000834,0.36486608,0.0,0.1277577,0.17761213,0.5944777,0.6209775,0.057610393,0.060664892,1.0779898,0.24840635,0.77223825,0.058220625,0.31270802,2.1952545940967503,2.423358624621727,0.9382458974692588,26.29470435733485
41,0.210545,0.37099323,0.3099296,0.7160911,0.22720158,0.5870445,0.0,0.20912659,0.0,0.2396921,0.2932182,0.57651794,0.020573854,0.0,0.52162665,0.0,0.34853628,0.5089134,0.037018657,3.30594690403889,3.639275893078236,0.9210363536342456,30.90501244388865
42,0.49255615,0.24313249,0.15759236,2.5517538,0.8122088,0.5544199,0.0,0.12725163,0.0,0.43740377,0.37215707,1.1708378,0.21189874,0.4379319,0.86573666,0.0,0.28662223,0.19552052,0.62953436,3.5329410873462788,3.606727102850938,0.9259408630169356,27.682704117302496
43,0.45357913,0.4941963,0.85594106,1.2563546,0.9586841,0.7500598,0.0,0.30712587,0.25288478,0.6055385,0.24777758,0.8068516,0.3679477,0.09286398,0.375387,0.0,1.0502702,0.09695041,0.33450103,3.5102011545770737,2.9547133278353472,0.9287376541240822,30.82180281071585
44,0.4850052,0.26527068,0.4306693,0.65347797,0.0,0.45821434,0.0,0.0,0.0,0.37909096,1.023098,0.40687287,0.20287901,0.081976354,1.0129836,0.0,1.2274891,0.056914628,0.0,1.3481,1.3041,0.917096076788918,22.78986095693928
46,0.0,0.024955068,0.1473887,0.8429921,0.0,0.3627401,0.46073425,0.0,0.0,0.36684301,0.48230606,0.55124867,0.18110669,0.0,0.95431405,0.36106807,1.099074,0.23720765,0.17452669,3.623805792073541,4.746858737859803,0.9539721753699162,34.67153633765198
47,0.6279548,0.48408577,0.37854636,1.8777809,0.12546515,1.0884771,0.0996241,0.0,0.278594,0.37863523,0.73264956,0.5229975,0.23343551,0.0,1.3019056,0.0,0.69963753,0.084712386,0.041879892,3.0243230251562245,2.7545842012498,0.9323555028205216,47.21812498457704
48,0.6068954,0.42112985,0.16146547,0.9508005,0.14865792,0.29636717,0.3956585,0.04630965,0.0,0.22190224,0.12417648,0.5658331,0.3427199,0.0,0.3528012,0.0,0.6358229,0.05032742,0.0,2.6327370396515213,2.3567776036913965,0.9257462825044676,26.127250942087336
50,0.14139277,0.28735015,0.22446316,1.4751878,0.17090571,0.55882895,0.14282715,0.0,0.0,0.41793123,0.7271193,0.5757657,0.10812318,0.0,1.2791796,0.0,1.2200168,0.055196464,0.0396204,1.900414737654321,2.444396219135802,0.9191117088346974,27.15607837731662
52,0.98575217,0.7912197,1.2352498,1.1617525,1.0499195,0.22145116,0.075427294,0.0,0.45150265,0.27387607,0.72796595,0.9566324,0.33554995,0.0,0.6496721,0.030263662,1.2335162,0.0,0.053086102,4.003665263463493,3.821989766294093,0.9468349311142172,85.77730040265791
53,0.19523138,0.14193876,0.2678393,0.81845695,0.0,0.52321327,0.0,0.0,0.0,0.5902872,0.68162715,0.8499876,0.18148035,0.050108552,1.0412118,0.042176783,0.91634476,0.13921863,0.013602793,2.018681200473305,3.239090680913622,0.9238619180453193,23.277641378764287
54,0.0,0.1389117,0.2602306,1.5844443,0.052939057,0.24254721,0.11905205,0.0,0.0,0.7052249,0.7874937,0.6533768,0.30282712,0.0,0.85066205,0.02771753,0.8989866,0.2570125,0.0,4.024436755094195,4.350726643598616,0.94642861561911,61.95250471622135
56,0.23938876,0.2328485,0.1368829,1.1025696,0.0,0.41326213,0.0,0.0,0.0,0.3717221,0.6262522,0.574116,0.09429872,0.21413255,1.1369128,0.18622962,0.76972175,0.032722473,0.08600885,3.247907495814992,2.5262105524211047,0.923049349441564,39.40099735918172
57,0.0,0.04757654,0.0,0.8967251,0.0,0.44227862,0.2680832,0.0,0.0,0.613475,0.55740047,0.5943825,0.15475768,0.10397112,0.94275683,0.55534977,1.0445125,0.0,0.256549,4.567245180620724,5.585165922324608,0.9498850958631188,24.10777102432832
58,0.027992427,0.6034715,0.39859438,1.1168733,0.0,0.3689787,0.20114452,0.0,0.0,0.16384608,0.6726027,0.37660772,0.4015088,0.0,1.0649855,0.0,0.687112,0.0,0.0,1.8552154195011337,2.287891156462585,0.9369170563227228,33.74801026292421
59,0.0,0.1454441,0.0,0.9593449,0.0,0.2147823,0.15468717,0.0,0.0,0.58269286,0.31317586,0.5098153,0.23659152,0.06512797,0.8484277,0.20307887,0.5816915,0.114629626,0.047771037,3.2401235173022256,4.821904715223997,0.9546133389380178,48.660075697796366
60,0.25943273,0.28825092,0.4527762,1.5951519,0.37795103,0.47014683,0.067484915,0.0,0.4973893,0.40736327,0.64690334,0.5059272,0.255791,0.0,1.260984,0.09488869,0.7479321,0.1738556,0.09500837,4.162078841958728,4.895881891737648,0.9451997602496632,53.2245233026687
61,0.44784123,0.0008716509,0.43212998,1.9580817,0.4317627,0.25559354,0.0,0.08702397,0.40709355,0.33857173,0.60822505,1.0789385,0.26352227,0.0,1.3648608,0.0,0.82738495,0.024286687,0.0,3.0335683077338857,3.8350186928516736,0.938775693112606,50.62324372826803
62,0.16637784,0.3115686,0.43342555,2.4261334,0.53116095,0.58927894,0.1873998,0.0,0.2363142,0.82044435,0.6903504,1.0441244,0.60896504,0.0,1.3552654,0.23596752,1.1688923,0.21742857,0.17514682,3.714379105912514,4.186803396891524,0.9401022378722974,40.71155662775966
64,0.7570593,0.34290436,0.24505335,1.259387,0.8701619,0.15956026,0.47969365,0.0,0.0702866,0.15647095,0.156857,0.60173213,0.0,0.0,0.8868138,0.0,0.24665622,0.10558462,0.2543367,4.128813701973656,3.7865028265230256,0.9322202956951844,71.85878981104007
65,0.65873295,0.19861665,0.19368035,1.0720651,0.045639873,0.2314524,0.34241194,0.0,0.0,0.5747286,0.51980406,0.6456765,0.166677,0.26252925,0.6792988,0.11420071,0.4867734,0.015922785,0.32039607,3.337819793836458,3.2115579768199543,0.9419478344340716,37.34695649646071
68,0.14645034,0.3588235,0.26559258,0.9743046,0.0,0.5048822,0.0,0.0,0.0,0.56730396,0.7742859,0.60721385,0.04940796,0.0,0.9586074,0.005176306,0.95040166,0.014621496,0.0,1.914731613523474,1.4555359717993912,0.9227813697146388,21.60670221430609
69,0.0096132755,0.24235407,0.13359046,1.0508592,0.0,0.5510952,0.6904198,0.0,0.019288063,0.6637839,0.52804536,0.5721748,0.47811365,0.0,0.8300013,0.34165317,0.96012354,0.18668258,0.025579691,3.986594458534353,4.145725672660705,0.9510561694592315,64.60498519925105
70,0.29242545,0.3328864,0.1243937,1.0927889,0.0,0.65068173,0.13210958,0.0,0.0,0.64729446,1.0069143,0.60893404,0.42164087,0.18934476,0.9213924,0.1215471,0.5635645,0.38016152,0.13404942,3.4982642146744234,3.678222931131544,0.9520855549071804,30.67742029810653
71,0.36160702,0.019677274,0.53240395,1.06355,0.13011491,0.29782397,1.2362391,0.0,0.0,0.7119496,0.5465822,1.1007133,0.35520875,0.026711047,0.47457546,0.19912371,0.9979701,0.22661489,0.1968506,4.477230933962337,5.174975364871471,0.9686312152097456,48.70236727640415
74,0.06345266,0.17458664,0.12460399,0.97880095,0.0,0.39366454,0.0,0.032621622,0.0,0.55813426,0.4726935,0.4548278,0.22913522,0.0,0.58944875,0.0,1.00444,0.09720057,0.16735226,2.595449175088611,2.0753087574055025,0.9073764609042364,39.3076168397047
75,0.5748761,0.18128417,0.3766104,0.9626182,0.12779641,0.465444,0.29965967,0.17900413,0.29763559,0.54458034,0.45794952,0.5406655,0.5663545,0.14433861,0.8999309,0.030689329,0.86015594,0.24076957,0.08518833,4.275497927516208,5.098582208523754,0.9487388398731184,56.70604563645827
76,0.30177277,0.45504296,0.16772789,2.2088451,0.55255544,0.59013385,0.19082224,0.058966637,0.08408305,0.7144294,0.5451896,0.9790777,0.2779765,0.50468504,1.0759373,0.0037124753,0.3321319,0.43048942,0.56462276,3.3822265928264583,3.583458413125615,0.9290697861252488,43.245008754686175
78,0.8344205,0.21632016,0.49775362,1.4004161,0.32985866,0.404937,1.154695,0.0,0.20206317,0.22027622,0.85030085,0.54119766,0.2522804,0.28037477,0.9791978,0.28048003,1.1888216,0.32610792,0.44806242,2.64764528400892,2.0508611157961805,0.9250708111693852,48.62082090122192
79,0.29290634,0.035296306,0.060896337,1.1441576,0.33962286,0.31983948,0.32932383,0.0,0.0,0.36884105,0.5033312,0.91613257,0.16333538,0.1189425,0.61933845,0.0,0.7926948,0.0,0.026688159,4.276668402499599,4.376972840890883,0.9541989947092804,64.8329261152096
81,0.56686884,0.5022156,0.31258035,1.4782851,0.21539807,0.25456482,0.26269984,0.0,0.16942391,0.54682016,0.57430726,0.6766801,0.0,0.013569474,1.0837021,0.0,0.5692516,0.040274978,0.113270104,3.098348348348348,2.353096339582826,0.9256010528885532,38.124274310437904
82,0.13625783,0.45140064,0.27911496,1.4491801,0.18941534,0.685984,0.18398398,0.18070453,0.016688079,0.41625333,0.45370907,1.0953468,0.0,0.08467221,0.35162795,0.0,0.86459446,0.2120229,0.07045537,3.204838630366012,1.979183399170614,0.8940564626118581,34.05449117223396
84,0.012159765,0.22503069,0.24292684,1.5546932,0.0,0.48600936,0.12642342,0.04933697,0.0,0.75295186,0.5732331,0.63977563,0.28021562,0.15234923,0.9500608,0.066422254,1.069454,0.19470757,0.16588587,4.30454387790496,4.45379684228106,0.951381848997054,70.43229676891843
85,0.47265595,0.2385007,0.18156403,0.9192422,0.0,0.21407372,0.0,0.18191153,0.0,0.4144173,0.7191042,0.7066767,0.100072026,0.0,1.217695,0.1382167,0.6078167,0.004953265,0.13536775,2.102458247325952,2.321542503283918,0.927854945273855,22.326042553094656
86,0.26026362,0.65742433,0.42214704,1.0741363,0.43566024,0.4496912,0.5013391,0.0,0.0,0.48060343,0.42388326,0.83007705,0.21065354,0.09661442,0.9032454,0.0,0.77475226,0.090155065,0.17965508,4.124218869074836,4.790123456790123,0.9315517716737416,24.02194598147496
87,0.49909645,0.59189045,0.23415774,1.0671327,0.4017681,0.9801684,0.046279013,0.4798032,0.09028903,0.8166269,0.5640898,0.94049644,0.55774903,0.01846242,0.874592,0.0,0.697857,0.20056653,0.13995272,3.958802499248221,5.044004143138761,0.9320575560782868,42.42320944706593
88,0.36447006,0.56912696,0.45655775,0.91257113,0.5927675,0.65020627,0.060499966,0.0,0.16992548,0.42383248,0.57397485,0.7002888,0.051818132,0.13136083,0.66193396,0.0,1.0321537,0.050719857,0.15361202,1.811211928169281,1.5948589039444911,0.9127742488291748,30.58394226255528
89,0.086497426,0.06343289,0.4202752,1.1400952,0.0,0.43878737,0.0,0.0,0.0,0.3802905,0.5356712,0.66388714,0.15403587,0.16378653,1.0086353,0.16778228,0.78294194,0.23356372,0.0,3.431027446178961,2.534945413733293,0.92329829169295,35.42339118171775
90,0.25245577,0.27185625,0.6106874,1.3337331,0.20003307,0.55566305,0.5765375,0.0,0.0,0.87301254,0.4883328,0.834429,0.069212556,0.16441673,0.9027752,0.032259613,1.2277656,0.41813672,0.27814543,4.519525430739006,5.4490102289743065,0.946302503725752,95.25969797057957
91,0.25726932,0.0,0.30835462,1.5452585,0.35012996,0.68196946,0.54402316,0.0,0.52580357,0.42407852,0.6519912,0.7556045,0.31306958,0.0,1.082295,0.0,0.8211539,0.0,0.0,2.9699826388888884,2.49984375,0.9307664092992488,29.87762524728318
92,0.106170535,0.12386516,0.106473684,1.6219332,0.11648536,0.4252628,0.47817707,0.0,0.0,0.26561904,0.69143367,0.67155576,0.5858147,0.0,1.2011569,0.0029876232,1.2876464,0.07881582,0.05532193,4.435716395071008,3.866251442991758,0.9270265819943746,36.980399884344514
94,0.35371774,0.88149476,0.2580703,1.2162838,0.43071246,0.73310256,0.0,0.38665736,0.0,0.7176847,0.9281854,1.0599345,0.43318605,0.0,1.4040985,0.0,0.6492977,0.23154521,0.17569387,4.382114631541474,4.023211107155571,0.9352647370364464,33.17476049350593
95,1.6126456,0.0,0.29101026,0.6414816,0.37507796,0.11548674,0.7298007,0.14462852,0.0,0.34568864,0.36352083,0.97655046,0.1334055,0.15786278,0.8649623,0.20896345,0.7662492,0.0,0.45310616,4.2262856668448165,3.094172404667888,0.950521734774424,62.25560982873925
96,0.19465464,0.21818148,0.47354126,1.0497687,0.14391875,0.2979806,0.27470297,0.024683297,0.0778307,0.3673138,0.8411641,0.54552555,0.13022578,0.0,1.1286337,0.01679197,0.70508325,0.3553753,0.21296382,3.8513039475563886,3.40604117394962,0.9268097512140208,38.9411225476651
98,0.8069224,0.2391444,0.075241745,1.3164492,0.6122713,0.47227177,0.51387763,0.48676848,0.0,0.41915196,0.06833461,1.1268635,0.0,0.4035555,0.39043516,0.0,0.14496064,0.16501367,0.6937554,4.301878599270065,4.558741121369713,0.9465599526562524,84.53111301548832
100,0.224863,0.0,0.1657576,1.5346951,0.082654715,0.42669997,0.0,0.0,0.0,0.39544496,1.4053671,0.5475279,0.2663505,0.01270926,1.6786029,0.05762762,1.0996861,0.0,0.0,1.5227049425434662,1.0115340253748557,0.9137475828746542,21.75216329793533
101,1.0643551,0.1060288,0.28945947,2.5530167,0.598819,0.25849724,0.39682078,0.8752574,0.058361977,0.35326707,0.4772191,0.7201905,0.0,0.0,0.61841595,0.82008445,1.2237257,0.26296675,0.037958086,5.323335922604336,4.898580608714074,0.9573603600119128,61.13888576842714
102,0.7015305,0.17694205,0.66139936,2.2376223,0.92457736,0.5258061,0.2044816,0.08127034,0.2722259,0.16858959,0.7388533,1.3412622,0.0,0.0,0.38687795,0.024938852,0.5627819,0.10897422,0.32263708,2.703818359375,2.063193359375,0.9279234775061423,57.96347836511717
103,0.13014942,0.0,0.06491798,1.0940092,0.02459991,0.07192135,0.6159985,0.023569345,0.0,0.091968715,0.5071342,0.4926266,0.24724734,0.0,0.88315386,0.0,0.8290125,0.0,0.018268883,3.307323820340209,4.771186924604559,0.9503616910461564,47.125688909970194
104,0.0065929294,0.0,0.46653962,0.9395408,0.0,0.066208124,0.703684,0.0,0.0,0.20579608,0.89210963,0.6512158,0.34516704,0.0,0.9715058,0.0,1.4125266,0.0,0.0,2.4280420683726343,2.6143326273628875,0.9237922133322596,40.21458619331042
105,0.573284,0.64843106,0.6615157,1.4587176,0.5575414,0.5121108,0.33874345,0.0,0.08325091,0.69414973,0.6938369,1.2088921,0.29179823,0.10114294,0.5756772,0.10362947,1.0226346,0.0,0.3166752,1.325173725299551,2.051016614715892,0.9186748336847896,28.27146596713302
106,0.9088996,0.36605313,0.0,0.7982878,0.6073514,0.86167634,0.17186385,0.5307964,0.0,0.60956657,0.2909032,0.78569186,0.0,0.17467123,0.7330802,0.0,0.57410973,0.23689419,0.17270821,3.225047685686626,3.79526306204411,0.9417859575240066,56.62170427640328
107,0.3083015,0.32729775,0.6439818,1.4036849,0.57679296,0.29582682,0.03573513,0.03595066,0.31158558,0.45861846,0.66610485,1.0747672,0.57896566,0.1697349,0.79725236,0.021214068,0.80637324,0.0,0.0,1.9634755928809864,2.076287835561584,0.9198244369149372,49.00996907375144
108,0.6220644,0.31329775,0.4438448,1.4586353,1.2185863,0.37094116,0.0,0.09823066,0.34355733,0.2153914,0.79619783,0.5696989,0.64065933,0.0,1.343277,0.013272703,0.72146046,0.07472026,0.0,2.4460356652949247,2.363566529492456,0.9178227754243792,24.661868905023155
109,0.44939774,0.18177898,0.70666885,1.6698401,0.6118357,0.5649279,0.0,0.0,0.17435178,0.67416525,0.63534826,1.2411486,0.25503314,0.14279354,0.97501546,0.0,0.9679688,0.22377819,0.087969005,1.64470308706806,2.053477040684561,0.9096282939995864,16.005110098666
110,0.3985055,0.15128341,0.057882547,1.6399693,0.62583125,0.38372865,0.49526513,0.39657247,0.0,0.5599835,0.48747241,0.83633375,0.26486772,0.0,0.8307387,0.0,0.34113842,0.3091284,0.09178054,3.2603756744695525,1.8743153880481969,0.9194790719137048,39.37077302466598
111,0.37992543,0.4131177,0.47800958,0.9194462,0.34746552,0.48244265,0.08916646,0.0,0.09815124,0.34344694,0.89933366,0.39444518,0.46846557,0.0,1.1526501,0.065424144,0.9213464,0.18432736,0.0,3.618479955736633,3.2940998943715103,0.92565309205148,34.38902772233704
112,0.36999553,0.30268103,0.5264183,1.5624783,0.31079483,0.37477002,0.06774044,0.4585451,0.17834488,0.5192357,0.40717542,1.1720382,0.19920528,0.0,0.47790343,0.021971911,0.6496254,0.26000565,0.0,2.581701673193307,2.664115343538626,0.9134211889299776,38.000618858654576
113,0.26618475,0.08968965,0.08111125,0.9660577,0.0,0.559132,0.40418017,0.0,0.0,0.3782608,0.6648452,0.5152309,0.42833412,0.0,1.0445247,0.0,1.1112282,0.18768352,0.042868257,1.273740959894806,2.7790664036817887,0.9444265902417532,25.415938822451057
114,0.28003484,0.35590556,0.35070515,1.0774632,0.20367444,0.33236358,0.23220754,0.05814314,0.0,0.21678813,0.27096742,0.8760309,0.26087165,0.0,0.7320517,0.0,0.75851697,0.1617294,0.12488246,2.3136795639836043,2.629521192739066,0.9130142898412128,21.79925625723702
115,0.8982282,0.11163443,0.39597428,1.2470572,0.19017398,0.44831887,0.88793194,0.0,0.0,0.5206148,0.17878047,0.6813129,0.0,0.0019896626,0.7341096,0.19109431,1.266849,0.28614098,0.13063586,5.363359951886131,4.521225233051556,0.9583009437730298,90.18145564921336
116,0.07607257,0.32301402,0.2782079,1.3400762,0.42242014,0.478992,0.0,0.18053484,0.0,0.7023704,0.85732895,0.98452914,0.04171574,0.0,0.99945825,0.0,0.9221705,0.0566867,0.09296483,1.712294952819453,2.8416869452565603,0.9247004441280572,26.84611752151532
117,0.28421086,0.0,0.10887909,0.97529596,0.0,0.46558776,0.40518737,0.0,0.0,0.28945056,0.29443967,0.5066119,0.12279302,0.0,0.66986006,0.0,1.1785562,0.0,0.023296237,2.316080348602401,3.7119070393594784,0.9404863394112398,34.088811294799875
118,0.6899653,0.13165648,0.5933131,1.9828525,1.4827417,0.47251832,0.12672567,0.0,0.2813649,0.32978582,0.35036653,1.1433945,0.0,0.11437899,0.62078184,0.0,0.4437121,0.14654881,0.26096708,1.4947617888158429,1.154406298190082,0.9095131242562754,27.805932149354625
119,1.1472528,0.44215262,0.7176796,1.0610442,0.69606376,0.21020198,0.9233886,0.26574183,0.110530585,0.5563192,0.66946226,0.6843076,0.28453326,0.0,0.65685827,0.0,1.0464964,0.028384626,0.17741477,3.2460651942953227,3.2354973298904524,0.9279042365600934,67.47692759453872
120,0.24739748,0.12381824,0.10658008,1.1268113,0.340088,0.36124036,0.3233348,0.11635685,0.05208096,0.63319325,0.56352293,0.718912,0.3059734,0.0,0.9290771,0.0,0.83852136,0.033634305,0.0,4.511907672746833,5.656065767953881,0.9519386593561298,37.45555286431835
123,0.016752303,0.0,0.29905796,1.2664461,0.26989448,0.1366803,0.43103492,0.36254585,0.0,0.42655843,1.3112261,0.53106785,0.0,0.0,0.5880291,0.015713662,1.6293945,0.0,0.25183427,3.5636212145489505,3.999897452331357,0.9290065926197156,78.22935376835613
124,0.2751432,0.26617667,0.4104346,1.5812764,0.6909431,0.35400012,0.2637825,0.0,0.028678298,0.2599181,0.700839,1.015647,0.16720533,0.1742599,0.7163575,0.0,0.6420518,0.0,0.3193376,3.1214002306210187,3.404533581883356,0.9300354432680874,59.639695336411165
126,0.23736483,0.124728315,0.19676602,1.1432827,0.053685665,0.65091,0.0,0.0,0.08751622,0.43129167,0.9947661,0.824787,0.11274475,0.022875845,0.866504,0.0,1.1318125,0.12651187,0.089470685,1.9604650327462552,2.073322876881264,0.919773387917155,21.51696668026769
127,0.18823785,0.83797884,0.59506655,1.8514326,0.8316641,0.8215711,0.008255899,0.0,0.07164267,0.56963336,0.3426482,1.0263269,0.04969406,0.05503118,0.5733339,0.0,0.8438451,0.18787962,0.0,1.391347493140285,1.3389566059504667,0.9014557392185506,28.63437622276442
128,0.04703915,0.0,0.0,0.4046458,0.0,0.3085382,0.0,0.0,0.0,0.41139853,0.58569866,0.5036199,0.048009098,0.21870041,0.8379684,0.1516858,0.66404945,0.0,0.0,4.266169314636336,3.754832565314656,0.9374326464364962,37.003685628790805
129,0.12167424,0.022176929,0.5468973,1.0337639,0.0,0.315204,0.0,0.0,0.014590621,0.29754284,1.1836455,0.36618888,0.111435294,0.0,1.4446316,0.0,1.1779035,0.036752224,0.0,1.8175818925617369,1.9427274627489624,0.9139183834912218,29.617811285720663
133,0.6756576,0.42921278,0.4898492,1.5362973,1.2665261,0.18811792,0.14575648,0.46408427,0.17779705,0.32066023,0.7759706,0.8579792,0.15376115,0.0,0.69912297,0.051072598,0.60002065,0.0,0.37366545,4.565602216066482,4.6104199445983385,0.9409660228042704,37.95170095688415
135,0.0,0.41343787,0.15174794,1.3617799,0.0,0.4590475,0.2659893,0.0,0.0,0.34707147,0.3248833,0.9634112,0.35316622,0.5516403,0.7196688,0.0,0.5536331,0.08174372,0.23133153,2.579723865877712,1.949664694280079,0.9268286779157158,21.0907276564162
136,2.3484337,0.5309953,2.1304822,2.1718547,2.3706617,0.11937535,0.25833172,1.2129834,0.64400303,0.32957017,0.84875256,1.1740915,0.10516852,0.48063767,0.4632731,1.1305547,1.9435021,0.0,0.78656876,3.8250729125815335,4.2469426300819055,0.9479265735267066,65.13943507962802
137,0.08634764,0.046783637,0.54128826,0.9502775,0.75740397,0.2629978,0.614249,0.16326392,0.0,0.43073237,0.6722039,0.42233682,0.0632925,0.039495945,0.58657354,0.6395336,1.1640637,0.0,0.9854138,4.165472910927456,4.315555555555555,0.9453177754080958,35.99663510307286
138,0.26220244,0.2676702,0.015794277,0.785163,0.23134077,0.25964868,0.4463042,0.0,0.0,0.25364476,0.09593312,0.6395658,0.6670383,0.0,0.53279495,0.0,0.5808805,0.15157825,0.0,2.684969957458006,3.7343098986886543,0.926599583268038,21.62294729603781
