Paziente,105,254
5,21.64142,64.962944
12,2.7183685,110.20098
15,16.791777,43.866535
16,5.7764773,78.770325
17,18.2289,95.54731
19,0.0,128.76074
22,71.78321,107.61451
23,17.518053,47.213764
24,38.28347,37.748455
25,0.0,146.27916
26,38.01282,59.784645
27,33.351185,180.64667
29,1.4606384,77.67892
30,5.7896695,37.543358
31,0.0,161.51839
33,10.455701,140.6809
35,9.825186,34.958263
36,56.376873,82.101006
38,34.116295,22.64268
39,42.54586,41.457058
40,7.9634,87.09076
41,22.660976,67.434364
42,10.584076,35.12905
43,17.376617,27.744993
44,0.0,107.371475
46,38.048183,71.585754
47,16.562075,123.71196
48,25.460842,29.188704
50,0.031846788,67.001495
52,18.0824,54.701874
53,0.0,87.71718
54,15.585686,46.356274
56,41.686157,62.695812
57,9.802488,43.48975
58,0.0,97.890854
59,21.69889,58.010452
60,17.229954,44.24406
61,0.0,207.23616
62,2.597315,83.9748
64,18.639683,51.57022
65,20.703598,65.555916
68,0.0,123.41456
69,27.394337,53.47114
70,28.787645,63.61247
71,20.995653,82.045204
74,11.34979,48.22297
75,9.070686,39.93262
76,15.520548,44.26113
78,53.684135,37.63918
79,34.04095,156.3857
81,4.8370385,74.643456
82,29.290886,56.920002
84,22.47271,89.78284
85,32.807777,116.29446
86,40.0105,33.928177
87,19.93584,43.45027
88,0.0,94.38975
89,0.0,50.12473
90,4.6382265,76.10553
91,8.457156,179.64085
92,16.338667,67.264275
94,12.307449,24.42792
95,43.757572,66.54476
96,0.0,87.96456
98,45.774254,39.910297
100,0.0,81.375725
101,39.735043,80.413704
102,4.5642967,72.47639
103,57.105972,150.0065
104,26.941032,108.25361
105,0.0,144.39487
106,27.54613,45.830467
107,34.20464,196.91173
108,28.513992,61.54639
109,27.212353,71.972305
110,73.491615,139.27716
111,5.792254,60.950665
112,22.714264,67.16161
113,14.452094,40.669567
114,33.32522,34.487324
115,49.68991,54.477997
116,17.730642,82.908585
117,45.90022,71.777916
118,10.977837,165.03078
119,57.115475,45.03399
120,0.0,138.09357
123,60.45439,71.97363
124,18.964727,81.11557
126,1.0596867,93.00137
127,0.0,84.38382
128,36.293217,119.28628
129,0.0,127.00273
133,63.423706,88.88277
135,21.212822,63.290604
136,23.586998,63.593807
137,0.0,97.51452
138,31.125534,31.565886
139,30.202595,33.74591
141,9.165916,88.78096
142,48.25443,93.80317
144,12.908187,70.60945
146,33.26767,75.66477
147,43.173634,79.4077
149,39.113876,48.103912
150,28.377642,110.30668
153,0.0,143.81178
155,10.350982,99.21782
158,21.594685,78.59839
159,8.750955,47.391796
161,27.307203,61.349434
163,4.8863397,110.99238
166,16.864126,123.74508
168,35.39174,73.45919
169,15.614724,72.41619
170,2.2806368,126.995255
171,40.58597,43.124718
175,27.465418,111.205444
176,2.6207268,129.86716
178,25.879126,40.2839
182,0.0,78.39766
183,0.0,54.741943
188,10.011466,72.290344
189,36.459755,34.765232
190,15.74056,37.27639
193,0.0,59.120438
197,28.349752,44.23408
199,51.310413,39.099545
200,23.80393,69.129
205,40.14409,71.33107
