Paziente,352,1542,1337,1221,370,1941
5,0.0,0.0,0.0,1655.3492,8197.488,50134.21
12,0.0,175.34595,0.0,0.0,9307.83,60209.1
15,0.0,503.26782,0.0,0.0,9105.92,51282.64
16,0.0,168.83032,0.0,0.0,9488.166,70892.24
17,0.0,1152.6897,0.0,0.0,9350.037,78783.51
19,0.0,1101.2366,0.0,0.0,9448.99,82982.945
22,0.0,1541.3772,0.0,0.0,9717.748,82567.43
23,0.0,1366.2522,0.0,0.0,9499.342,65866.81
24,0.0,0.0,0.0,11670.459,7785.688,44898.89
25,0.0,1388.0491,0.0,0.0,9693.127,69427.336
26,0.0,1449.9084,0.0,0.0,9924.936,83360.77
27,0.0,0.0,5912.8916,0.0,7241.3774,40277.414
29,0.0,208.83032,0.0,0.0,9187.369,74495.445
30,0.0,934.3147,0.0,0.0,9630.678,74505.9
31,0.0,174.8772,0.0,0.0,8998.658,84311.57
33,0.0,1681.2834,0.0,0.0,9583.553,80213.74
35,0.0,1685.3147,0.0,0.0,9161.479,80976.29
36,0.0,1079.0647,0.0,0.0,9544.197,73680.695
38,0.0,138.9397,2521.751,0.0,9007.764,70091.625
39,0.0,503.0647,0.0,0.0,9421.982,70742.234
40,0.0,292.72095,0.0,0.0,9442.104,73799.4
41,0.0,1561.7834,0.0,0.0,9558.498,70019.48
42,0.0,0.0,0.0,6255.1304,7549.555,42212.023
43,0.0,0.0,0.0,6312.646,7321.344,52795.406
44,0.0,925.0022,0.0,0.0,9619.99,76533.01
46,0.0,1432.7366,0.0,0.0,9278.295,81447.195
47,0.0,1043.2834,0.0,0.0,9443.275,78955.02
48,0.0,1563.0491,0.0,0.0,9548.576,77242.04
50,0.0,1158.3147,2208.0635,0.0,10018.506,78055.586
52,0.0,1149.4397,0.0,0.0,9211.787,77705.15
53,0.0,693.59595,0.0,0.0,9493.041,75185.73
54,0.0,1747.9241,535.84467,0.0,8105.4517,60653.25
56,4210.8003,0.0,8199.892,0.0,10068.197,66035.38
57,0.0,607.7366,0.0,0.0,9550.107,80575.04
58,0.0,219.20532,0.0,0.0,9401.818,59800.234
59,0.0,1817.0491,0.0,0.0,9120.822,72579.73
60,0.0,1541.6584,0.0,0.0,8187.026,69009.03
61,0.0,1457.3147,0.0,0.0,9601.818,81439.26
62,0.0,1766.0491,0.0,0.0,9835.877,81044.73
64,4244.1753,243.76782,5579.001,0.0,9725.932,75393.97
65,0.0,0.0,0.0,3316.6306,7850.2954,42963.367
68,0.0,1470.096,0.0,0.0,9734.627,78339.79
69,0.0,783.3616,34.03216,0.0,9367.35,78963.82
70,0.0,0.0,0.0,10091.943,5798.979,48611.086
71,0.0,445.39282,1684.579,0.0,9085.83,66995.12
74,0.0,0.0,0.0,0.0,6302.096,49734.258
75,4751.941,0.0,5945.626,0.0,9468.338,77059.2
76,0.0,0.0,0.0,0.0,6601.0356,31517.328
78,0.0,408.42407,0.0,0.0,9385.678,68068.55
79,7473.0815,0.0,8007.501,0.0,9946.811,72773.34
81,932.53455,1577.9084,3194.7822,0.0,8775.596,76880.79
82,0.0,560.7053,0.0,0.0,9365.604,75833.805
84,0.0,1958.0022,0.0,0.0,8183.1,77810.39
85,0.0,0.0,0.0,8117.068,6960.569,45541.758
86,0.0,1931.8616,0.0,0.0,8190.3228,67318.05
87,0.0,528.03345,0.0,0.0,9289.834,60535.71
88,0.0,1606.1116,0.0,0.0,8803.475,74284.4
89,0.0,1397.846,0.0,0.0,9845.654,76111.664
90,0.0,336.95532,0.0,0.0,9001.01,62926.305
91,1507.5345,0.0,5159.001,0.0,9851.178,62498.727
92,0.0,1279.2678,0.0,0.0,9182.971,74738.45
94,0.0,2033.8928,0.0,0.0,10241.783,80514.76
95,0.0,1046.1897,306.06342,0.0,9732.232,80225.1
96,0.0,1495.8928,0.0,0.0,9691.959,81850.46
98,0.0,1186.4553,0.0,0.0,9430.334,57132.82
100,0.0,418.28345,2757.3447,0.0,9903.471,76397.945
101,0.0,2269.7053,0.0,0.0,8475.74,65481.29
102,0.0,826.6272,0.0,0.0,8725.865,74995.76
103,0.0,205.3147,929.28217,0.0,8610.775,61325.42
104,0.0,437.78345,0.0,0.0,9064.115,64322.156
105,0.0,1315.2678,0.0,0.0,9643.596,80387.87
106,3251.769,699.2053,5931.2197,0.0,8673.822,72265.63
107,0.0,1742.7834,0.0,0.0,9016.611,74389.76
108,0.0,1948.1897,0.0,0.0,9060.221,80658.43
109,0.0,1207.1428,0.0,0.0,9135.467,65126.977
110,0.0,0.0,0.0,0.0,9261.74,37978.586
111,0.0,885.03345,0.0,0.0,8792.561,64228.75
112,0.0,0.0,0.0,4586.396,7025.5806,44873.445
113,0.0,967.2991,0.0,0.0,9327.135,81170.65
114,0.0,676.2991,0.0,0.0,9240.854,74239.32
115,0.0,2765.2834,0.0,0.0,9790.619,81369.77
116,0.0,1266.4084,0.0,0.0,9304.15,76273.195
117,0.0,1359.2834,0.0,0.0,9581.178,81420.38
118,0.0,2035.0178,0.0,0.0,9194.424,66564.305
119,0.0,0.0,0.0,0.0,7343.1626,40870.89
120,0.0,99.58033,0.0,0.0,9284.182,72408.49
123,0.0,1696.5491,0.0,0.0,9348.885,66638.33
124,0.0,648.0178,0.0,0.0,9438.818,72762.555
126,0.0,507.48657,0.0,0.0,9218.689,75918.96
127,0.0,0.0,0.0,0.0,8023.733,24639.047
128,0.0,559.4553,2304.6885,0.0,8049.6587,44075.555
129,0.0,0.0,0.0,0.0,7610.178,49422.156
133,0.0,1342.3147,0.0,0.0,9324.342,77112.88
135,0.0,1392.7366,0.0,0.0,9812.689,71378.49
136,0.0,1747.1897,1164.5634,0.0,9569.525,77332.95
137,0.0,883.4553,0.0,0.0,9332.197,78866.73
138,0.0,0.0,0.0,0.0,8783.221,48808.117
139,0.0,369.01782,0.0,0.0,9126.83,69240.25
141,0.0,0.0,0.0,6212.349,5637.147,41080.234
142,0.0,0.0,0.0,0.0,11081.799,62941.023
144,0.0,0.0,0.0,10193.021,7619.2896,50877.633
146,0.0,356.33032,0.0,0.0,9405.061,72733.055
147,0.0,585.53345,0.0,0.0,9620.115,75290.945
149,0.0,0.0,0.0,8648.443,7812.3774,46979.555
150,0.0,206.76782,0.0,0.0,8258.627,53101.867
153,0.0,1281.1116,0.0,0.0,9432.498,80658.82
155,0.0,0.0,0.0,0.0,9112.842,61885.234
158,0.0,1037.0647,0.0,0.0,9479.447,79026.79
159,0.0,1277.3928,0.0,0.0,9628.947,78058.555
161,0.0,908.34595,0.0,0.0,8938.428,71900.74
163,0.0,790.7053,0.0,0.0,9173.271,78458.1
166,0.0,733.2366,0.0,0.0,8960.635,68714.23
